Martha I
Operated by US
latitude -78.31 longitude -172.50 height 42m
Data format is: Year, Month, Day, Hour (UTC), Minute, Pressure (hPa), Temperature (Deg C), Wind Speed (knots), Wind Direction (Degrees)
Null values are displayed as -999
Data supplied by the University of Wisconsin

1984 02 11 12 00   993.2   -19.1     4.5   132                                  
1984 02 11 15 00   992.8   -18.5     5.5   115                                  
1984 02 11 18 00   992.9   -17.1     4.5   130                                  
1984 02 11 21 00   992.9   -14.4     2.9   142                                  
1984 02 12 00 00   992.8   -11.7     2.5   156                                  
1984 02 12 03 00   992.2   -11.2     3.5   118                                  
1984 02 12 06 00   991.5   -11.0     3.5    67                                  
1984 02 12 09 00   991.0   -17.1     4.9   116                                  
1984 02 12 12 00   990.8   -14.4     5.8   112                                  
1984 02 12 15 00   990.3   -13.7     7.4    94                                  
1984 02 12 18 00   990.1   -12.0     9.8    80                                  
1984 02 12 21 00   990.2    -8.1     8.4    81                                  
1984 02 13 00 00   990.2    -7.0     7.4    84                                  
1984 02 13 03 00   989.6    -7.4     7.4    88                                  
1984 02 13 06 00   989.4    -4.9    10.3    49                                  
1984 02 13 09 00   989.3    -5.4    10.3    42                                  
1984 02 13 12 00   989.1    -4.9     9.4    39                                  
1984 02 13 15 00   987.5    -4.7    10.7    39                                  
1984 02 13 18 00   985.6    -3.8    11.3    53                                  
1984 02 13 21 00   984.0    -5.2    14.2    85                                  
1984 02 14 00 00   981.9    -2.6     9.4    80                                  
1984 02 14 03 00   979.8    -8.9    16.8   101                                  
1984 02 14 06 00   978.4   -12.4    15.2   116                                  
1984 02 14 09 00   977.5   -12.9    13.8   125                                  
1984 02 14 12 00   976.9   -16.5     9.4   157                                  
1984 02 14 15 00   976.7   -18.5     8.8   174                                  
1984 02 14 18 00   977.3   -18.9     9.4   185                                  
1984 02 14 21 00   977.8   -17.6     7.8   187                                  
1984 02 15 00 00   978.9   -15.4     9.4   184                                  
1984 02 15 03 00   978.8   -15.2     8.4   205                                  
1984 02 15 06 00   978.5   -17.1     4.5   237                                  
1984 02 15 09 00   978.8   -19.7     5.5   247                                  
1984 02 15 12 00   978.3   -16.6     6.8   254                                  
1984 02 15 15 00   978.1   -17.5    10.3   247                                  
1984 02 15 18 00   977.3   -17.2     9.8   244                                  
1984 02 15 21 00   977.2   -16.9     9.8   253                                  
1984 02 16 00 00   976.5   -14.4     7.8   271                                  
1984 02 16 03 00   974.6   -13.7     4.5   232                                  
1984 02 16 06 00   973.0   -14.1     4.9   149                                  
1984 02 16 09 00   971.8   -14.7     8.8   123                                  
1984 02 16 12 00   970.9   -15.0    11.7   157                                  
1984 02 16 15 00   970.7   -15.9     9.4   163                                  
1984 02 16 18 00   971.3   -16.5    11.7   175                                  
1984 02 16 21 00   972.4   -16.1    13.3   175                                  
1984 02 17 00 00   973.3   -18.1    14.8   195                                  
1984 02 17 03 00   974.1   -17.1    13.3   187                                  
1984 02 17 06 00   974.8   -20.5    11.7   174                                  
1984 02 17 09 00   975.2   -23.7     8.8   175                                  
1984 02 17 12 00   975.6   -24.5    11.3   180                                  
1984 02 17 15 00   975.5   -23.1    12.3   161                                  
1984 02 17 18 00   975.4   -20.2    12.9   178                                  
1984 02 17 21 00   975.1   -19.6    13.8   180                                  
1984 02 18 00 00   975.1   -19.6    13.8   196                                  
1984 02 18 03 00   974.7   -20.1    13.3   195                                  
1984 02 18 06 00   974.4   -19.9    12.9   216                                  
1984 02 18 09 00   974.5   -25.2     7.8   223                                  
1984 02 18 12 00   974.5   -28.5     5.8   232                                  
1984 02 18 15 00   974.1   -29.7     8.8   243                                  
1984 02 18 18 00   974.0   -28.0     7.4   261                                  
1984 02 18 21 00   973.4   -23.4     4.5   247                                  
1984 02 19 00 00   973.0   -21.5     2.9   230                                  
1984 02 19 03 00   972.4   -15.9     0.0     0                                  
1984 02 19 06 00   972.3   -21.4     2.5   120                                  
1984 02 19 09 00   972.7   -26.7     4.5   125                                  
1984 02 19 12 00   973.2   -30.2     6.4   160                                  
1984 02 19 15 00   973.8   -22.9     3.9   170                                  
1984 02 19 18 00   974.2   -20.1     6.8   184                                  
1984 02 19 21 00   974.7   -18.0     9.4   195                                  
1984 02 20 00 00   975.7   -17.1     8.4   188                                  
1984 02 20 03 00   976.2   -16.7     7.8   185                                  
1984 02 20 06 00   977.4   -16.7     7.4   203                                  
1984 02 20 09 00   979.0   -19.5     4.5   232                                  
1984 02 20 12 00   980.0   -21.4     4.9   212                                  
1984 02 20 15 00   981.6   -26.4     3.9   217                                  
1984 02 20 18 00   983.1   -26.1     4.9   236                                  
1984 02 20 21 00   983.9   -22.4     5.8   246                                  
1984 02 21 00 00   985.3   -22.6     7.4   223                                  
1984 02 21 03 00   985.9   -17.2     0.0     0                                  
1984 02 21 06 00   986.1   -23.1     2.5   168                                  
1984 02 21 09 00   986.2   -27.0     7.4   126                                  
1984 02 21 12 00   986.0   -25.9     9.8   112                                  
1984 02 21 15 00   985.0   -20.2    13.3   113                                  
1984 02 21 18 00   984.5   -17.6    18.1   102                                  
1984 02 21 21 00   984.1   -14.7    15.8   105                                  
1984 02 22 00 00   983.9   -14.2    16.2   101                                  
1984 02 22 03 00   983.6   -13.5    18.1   108                                  
1984 02 22 06 00   984.2   -17.1    15.2   105                                  
1984 02 22 09 00   985.2   -20.7    12.9   111                                  
1984 02 22 12 00   986.0   -26.1    11.7   119                                  
1984 02 22 15 00   986.3   -27.5    10.7   123                                  
1984 02 22 18 00   987.4   -23.1    11.3   120                                  
1984 02 22 21 00   988.1   -18.0    12.3   136                                  
1984 02 23 00 00   988.8   -22.1    16.8   154                                  
1984 02 23 03 00   989.4   -21.5     9.8   160                                  
1984 02 23 06 00   990.5   -23.6    10.3   170                                  
1984 02 23 09 00   991.3   -26.6    12.3   177                                  
1984 02 23 12 00   992.5   -29.7    11.3   171                                  
1984 02 23 15 00   994.1   -30.9    10.7   168                                  
1984 02 23 18 00   994.9   -29.1    11.7   180                                  
1984 02 23 21 00   996.0   -27.4     9.8   203                                  
1984 02 24 00 00   996.9   -24.6    10.7   188                                  
1984 02 24 03 00   996.9   -22.5    14.8   187                                  
