Clamp1
Operated by UK
latitude -75.88 longitude -25.49 height 43m
Data format is: Year, Month, Day, Hour (UTC), Minute, Pressure (hPa), Temperature (Deg C), Wind Speed (knots), Wind Direction (Degrees)
Null values are displayed as -999
Data supplied by the British Antarctic Survey

1996 01 21 06 00   974.3    -4.8    18.7    81                                  
1996 01 21 07 00   974.5    -5.0    23.2    82                                  
1996 01 21 08 00   974.7    -5.2    19.7    84                                  
1996 01 21 09 00   975.1    -4.4    20.7    79                                  
1996 01 21 10 00   975.1    -4.3    21.4    83                                  
1996 01 21 11 00   975.2    -4.5    24.4    86                                  
1996 01 21 12 00   975.9    -4.4    25.0    84                                  
1996 01 21 13 00   975.9    -4.3    23.6    88                                  
1996 01 21 14 00   975.5    -4.3    26.1    81                                  
1996 01 21 15 00   975.6    -4.2    25.9    80                                  
1996 01 21 16 00   975.7    -4.6    27.1    83                                  
1996 01 21 17 00   975.8    -4.7    26.5    90                                  
1996 01 21 18 00   976.1    -4.5    26.7    87                                  
1996 01 21 19 00   976.5    -4.4    23.0    84                                  
1996 01 21 20 00   976.8    -4.3    23.2    78                                  
1996 01 21 21 00   977.8    -4.5    23.6    85                                  
1996 01 21 22 00   978.3    -4.3    23.8    87                                  
1996 01 21 23 00   978.7    -4.5    22.0    84                                  
1996 01 22 00 00   979.3    -4.7    24.2    91                                  
1996 01 22 01 00   979.5    -4.6    21.6    82                                  
1996 01 22 02 00   979.7    -4.8    21.8    81                                  
1996 01 22 03 00   979.4    -4.8    22.8    78                                  
1996 01 22 04 00   979.9    -5.1    19.9    79                                  
1996 01 22 05 00   980.2    -4.7    21.1    80                                  
1996 01 22 06 00   980.6    -4.8    21.6    84                                  
1996 01 22 07 00   980.8    -4.8    21.3    82                                  
1996 01 22 08 00   980.8    -5.1    23.2    83                                  
1996 01 22 09 00   981.4    -4.5    19.5    86                                  
1996 01 22 10 00   981.2    -4.5    21.6    82                                  
1996 01 22 11 00   981.1    -4.5    20.3    82                                  
1996 01 22 12 00   981.4    -4.2    18.9    83                                  
1996 01 22 13 00   981.1    -4.1    25.0    79                                  
1996 01 22 14 00   981.3    -3.9    21.4    81                                  
1996 01 22 15 00   981.7    -4.3    19.7    81                                  
1996 01 22 16 00   981.7    -3.8    17.9    75                                  
1996 01 22 17 00   981.5    -3.7    17.9    77                                  
1996 01 22 18 00   981.9    -3.7    15.4    75                                  
1996 01 22 19 00   981.7    -3.7    15.8    77                                  
1996 01 22 20 00   981.7    -3.7    11.9    80                                  
1996 01 22 21 00   981.6    -3.6    10.3    77                                  
1996 01 22 22 00   981.0    -3.8    11.9    89                                  
1996 01 22 23 00   980.7    -4.8    10.9    97                                  
1996 01 23 00 00   980.7    -6.1     9.0   109                                  
1996 01 23 01 00   980.2    -6.5    10.1   101                                  
1996 01 23 02 00   979.7    -6.8     7.2    96                                  
1996 01 23 03 00   979.3    -6.1     8.8   104                                  
1996 01 23 04 00   978.6    -5.6    10.1    91                                  
1996 01 23 05 00   978.1    -5.3    10.7    86                                  
1996 01 23 06 00   978.2    -5.1    12.5    85                                  
1996 01 23 07 00   978.3    -5.5    10.9    86                                  
1996 01 23 08 00   978.1    -5.2     8.0    73                                  
1996 01 23 09 00   977.8    -5.0     9.6    74                                  
1996 01 23 10 00   977.9    -4.1    11.7    78                                  
1996 01 23 11 00   977.0    -3.8     9.9    91                                  
1996 01 23 12 00   977.6    -3.5     9.6    72                                  
1996 01 23 13 00   977.3    -3.4     9.4    73                                  
1996 01 23 14 00   977.3    -3.3    14.4    68                                  
1996 01 23 15 00   977.1    -3.3     8.8    75                                  
1996 01 23 16 00   977.4    -3.5    14.0    68                                  
1996 01 23 17 00   977.5    -3.4    15.0    83                                  
1996 01 23 18 00   978.1    -3.4    14.4    72                                  
1996 01 23 19 00   978.4    -3.1    13.5    79                                  
1996 01 23 20 00   978.5    -3.7     8.2    77                                  
1996 01 23 21 00   978.9    -4.0     6.2    95                                  
1996 01 23 22 00   978.9    -4.3     9.0    97                                  
1996 01 23 23 00   979.0    -4.6    10.5    80                                  
1996 01 24 00 00   979.3    -4.5    12.9    77                                  
1996 01 24 01 00   980.0    -4.8     9.9    90                                  
1996 01 24 02 00   980.4    -4.5    10.7    77                                  
1996 01 24 03 00   980.7    -4.9    11.5    95                                  
1996 01 24 04 00   980.9    -5.7     8.4    90                                  
1996 01 24 05 00   981.3    -5.1    11.5    84                                  
1996 01 24 06 00   982.0    -4.9    12.7    82                                  
1996 01 24 07 00   982.1    -5.3    16.8    76                                  
1996 01 24 08 00   982.4    -5.2    16.6    89                                  
1996 01 24 09 00   983.1    -5.4    15.2    84                                  
1996 01 24 10 00   983.1    -5.4    13.7    79                                  
1996 01 24 11 00   983.4    -5.1    14.0    89                                  
1996 01 24 12 00   983.8    -4.3    13.7    81                                  
1996 01 24 13 00   983.5    -3.9    13.8    77                                  
1996 01 24 14 00   983.6    -4.3    12.7    91                                  
1996 01 24 15 00   983.3    -3.8     8.6    75                                  
1996 01 24 16 00   983.1    -4.3     8.6    83                                  
1996 01 24 17 00   983.3    -3.4     8.6    76                                  
1996 01 24 18 00   983.3    -3.7     8.6    80                                  
