Sushila
Operated by US
latitude -74.41 longitude 161.31 height 1441m
Data format is: Year, Month, Day, Hour (UTC), Minute, Pressure (hPa), Temperature (Deg C), Wind Speed (knots), Wind Direction (Degrees)
Null values are displayed as -999
Data supplied by the University of Wisconsin

1988 02 11 21 00 -999      -27.0    11.7     8                                  
1988 02 12 00 00 -999      -24.9    16.4    29                                  
1988 02 12 03 00 -999      -23.1    13.1    19                                  
1988 02 12 06 00 -999      -22.5    13.5     4                                  
1988 02 12 09 00 -999      -25.7    15.0     1                                  
1988 02 12 12 00 -999      -26.9    16.4     9                                  
1988 02 12 15 00 -999      -31.1    16.4     4                                  
1988 02 12 18 00 -999      -32.0    16.4     1                                  
1988 02 12 21 00 -999      -30.0    23.2   360                                  
1988 02 13 00 00 -999      -27.0    14.0    29                                  
1988 02 13 03 00 -999      -24.6    17.0    15                                  
1988 02 13 06 00 -999      -24.2    12.1    16                                  
1988 02 13 09 00 -999      -27.4    12.5   360                                  
1988 02 13 12 00 -999      -30.5    16.4    22                                  
1988 02 13 15 00 -999      -32.6    25.2     4                                  
1988 02 13 18 00 -999      -33.9    21.3     5                                  
1988 02 13 21 00 -999      -32.1    18.9     2                                  
1988 02 14 00 00 -999      -28.6    21.8   360                                  
1988 02 14 03 00 -999      -25.9    21.3   360                                  
1988 02 14 06 00 -999      -24.5    18.9   360                                  
1988 02 14 09 00 -999      -26.2    18.3   360                                  
1988 02 14 12 00 -999      -31.9    20.3   348                                  
1988 02 14 15 00 -999      -32.6    17.9   358                                  
1988 02 14 18 00 -999      -31.6    15.0   360                                  
1988 02 14 21 00 -999      -29.1    15.4   358                                  
1988 02 15 00 00 -999      -25.5    12.1     2                                  
1988 02 15 03 00 -999      -23.1    10.7     8                                  
1988 02 15 06 00 -999      -23.1     9.2     7                                  
1988 02 15 09 00 -999      -27.4     9.8   360                                  
1988 02 15 12 00 -999      -30.6    14.4   360                                  
1988 02 15 15 00 -999      -33.0    17.4   360                                  
1988 02 15 18 00 -999      -30.7    20.9    15                                  
1988 02 15 21 00 -999      -30.9    20.3    23                                  
1988 02 16 00 00 -999      -26.6    13.1   360                                  
1988 02 16 03 00 -999      -21.9    10.1   360                                  
1988 02 16 06 00 -999      -21.4     5.3    61                                  
1988 02 16 09 00 -999      -21.0     0.0     0                                  
1988 02 16 12 00 -999      -23.7     3.3    46                                  
1988 02 16 15 00 -999      -23.7     2.9   360                                  
1988 02 16 18 00 -999      -24.9     2.0    99                                  
1988 02 16 21 00 -999      -23.9     6.8     2                                  
1988 02 17 00 00 -999      -22.1     8.8    30                                  
1988 02 17 03 00 -999      -20.6    10.1    12                                  
1988 02 17 06 00 -999      -20.4    13.5   354                                  
1988 02 17 09 00 -999      -18.4    20.9   201                                  
1988 02 17 12 00 -999      -19.6     5.3   147                                  
1988 02 17 15 00 -999      -23.2     8.8    39                                  
1988 02 17 18 00 -999      -26.2    15.4     7                                  
1988 02 17 21 00 -999      -28.4    20.3     1                                  
1988 02 18 00 00 -999      -25.7    20.3    35                                  
1988 02 18 03 00 -999      -25.9    23.2    37                                  
1988 02 18 06 00 -999      -25.6    24.2    23                                  
1988 02 18 09 00 -999      -27.5    17.0   360                                  
1988 02 18 12 00 -999      -30.6    20.3    22                                  
1988 02 18 15 00 -999      -33.0    17.0   360                                  
1988 02 18 18 00 -999      -33.0    20.9    11                                  
1988 02 18 21 00 -999      -30.6    18.3     7                                  
1988 02 19 00 00 -999      -25.9    17.0    29                                  
1988 02 19 03 00 -999      -24.6    19.3    22                                  
1988 02 19 06 00 -999      -24.1    16.4    18                                  
1988 02 19 09 00 -999      -27.0    18.3    14                                  
1988 02 19 12 00 -999      -30.0    20.3     2                                  
1988 02 19 15 00 -999      -31.7    22.2    19                                  
1988 02 19 18 00 -999      -33.2    14.4   354                                  
1988 02 19 21 00 -999      -32.1    20.3    21                                  
1988 02 20 00 00 -999      -29.9    20.9    28                                  
1988 02 20 03 00 -999      -28.5    13.1    33                                  
1988 02 20 06 00 -999      -28.2    16.0    12                                  
1988 02 20 09 00 -999      -30.0    16.0     7                                  
1988 02 20 12 00 -999      -33.4    21.3     7                                  
1988 02 20 15 00 -999      -35.1    18.3     8                                  
1988 02 20 18 00 -999      -36.4    20.9     7                                  
1988 02 20 21 00 -999      -33.9    21.8     2                                  
1988 02 21 00 00 -999      -31.1    23.2     8                                  
1988 02 21 03 00 -999      -28.9    23.2    21                                  
1988 02 21 06 00 -999      -28.4    16.0    22                                  
1988 02 21 09 00 -999      -31.7     9.2    12                                  
1988 02 21 12 00 -999      -36.1    14.0    11                                  
1988 02 21 15 00 -999      -38.0    12.5   360                                  
1988 02 21 18 00 -999      -36.1    12.5   360                                  
1988 02 21 21 00 -999      -32.6    11.1   360                                  
1988 02 22 00 00 -999      -28.1     4.3     7                                  
1988 02 22 03 00 -999      -25.1     4.9    18                                  
1988 02 22 06 00 -999      -25.0     7.8   354                                  
1988 02 22 09 00 -999      -26.0     8.8   360                                  
1988 02 22 12 00 -999      -28.2    13.1    45                                  
1988 02 22 15 00 -999      -34.4    13.1     8                                  
1988 02 22 18 00 -999      -37.6    24.6     5                                  
1988 02 22 21 00 -999      -35.5    20.3   360                                  
1988 02 23 00 00 -999      -33.2    29.1    19                                  
1988 02 23 03 00 -999      -30.0    23.2    12                                  
1988 02 23 06 00 -999      -28.7    21.8   360                                  
1988 02 23 09 00 -999      -29.2    20.3     9                                  
1988 02 23 12 00 -999      -32.2    21.3     4                                  
1988 02 23 15 00 -999      -33.9    22.2     8                                  
1988 02 23 18 00 -999      -34.4    23.8     8                                  
1988 02 23 21 00 -999      -33.0    17.4   360                                  
1988 02 24 00 00 -999      -30.0    18.9    11                                  
1988 02 24 03 00 -999      -27.5    16.4    22                                  
1988 02 24 06 00 -999      -28.6    14.0    22                                  
1988 02 24 09 00 -999      -26.9    10.7    16                                  
1988 02 24 12 00 -999      -29.2    10.1    19                                  
1988 02 24 15 00 -999      -31.6    14.0    11                                  
1988 02 24 18 00 -999      -32.1    13.1     1                                  
