Apfel_new
Operated by Australia
latitude -66.33 longitude 100.80 height 150m
Data format is: Year, Month, Day, Hour (UTC), Minute, Pressure (hPa), Temperature (Deg C), Wind Speed (knots), Wind Direction (Degrees)
Null values are displayed as -999
Data supplied byAAD

2000 01 15 11 38   962.2    -0.9 -999      246                                  
2000 01 15 12 37   964.2    -0.5 -999      234                                  
2000 01 15 14 38   964.8    -0.6 -999      252                                  
2000 01 16 05 38   965.4     2.1 -999      126                                  
2000 01 16 12 37   963.6    -1.5 -999      258                                  
2000 01 16 13 37   963.6    -1.7 -999      240                                  
2000 01 16 14 38   963.8    -1.8 -999      126                                  
2000 01 16 15 37   964.0    -2.4 -999      108                                  
2000 01 16 16 37   964.0    -4.3 -999      114                                  
2000 01 16 17 38   964.2    -5.1 -999      114                                  
2000 01 16 18 37   964.4    -5.7 -999      108                                  
2000 01 16 19 37   964.6    -6.1 -999      108                                  
2000 01 16 20 38   965.0    -6.1 -999      102                                  
2000 01 16 21 37   965.2    -5.9 -999      102                                  
2000 01 16 22 37   965.6    -5.9 -999      108                                  
2000 01 16 23 38   966.0    -4.5 -999      114                                  
2000 01 17 01 37   966.6    -1.6 -999       18                                  
2000 01 17 09 37   969.2    -0.5 -999       24                                  
2000 01 17 10 37   969.8    -0.4 -999      276                                  
2000 01 17 11 38   970.4    -2.0 -999      258                                  
2000 01 17 12 37   970.8    -2.5 -999      258                                  
2000 01 17 13 37   971.0    -3.2 -999      252                                  
2000 01 17 14 38   971.0    -3.2 -999      252                                  
2000 01 17 16 37   972.0    -5.2 -999      144                                  
2000 01 17 17 38   972.6    -4.2 -999       84                                  
2000 01 17 18 37   973.0    -3.9 -999       78                                  
2000 01 17 19 37   973.0    -3.9 -999       78                                  
2000 01 17 20 38   974.0    -5.3 -999      102                                  
2000 01 17 21 37   974.2    -4.7 -999      108                                  
2000 01 17 22 37   974.4    -3.4 -999       78                                  
2000 01 17 23 38   975.0    -2.2 -999        0                                  
2000 01 18 00 37   975.6    -1.7 -999      330                                  
2000 01 18 02 38   975.8    -1.6 -999        0                                  
2000 01 18 07 37   977.0    -0.9 -999      234                                  
2000 01 18 08 38   977.2    -0.7 -999      240                                  
2000 01 18 10 37   977.4    -1.8 -999      258                                  
2000 01 18 11 38   977.6    -1.9 -999      252                                  
2000 01 18 12 37   977.6    -1.9 -999      246                                  
2000 01 18 13 37   977.6    -1.9 -999      246                                  
2000 01 18 14 38   977.2    -2.1 -999      240                                  
2000 01 18 15 37   977.0    -2.2 -999      246                                  
2000 01 18 16 37   977.2    -2.1 -999      234                                  
2000 01 18 17 38   977.0    -2.2 -999      252                                  
2000 01 18 18 37   976.8    -2.0 -999      240                                  
2000 01 18 19 37   976.8    -2.6 -999      270                                  
2000 01 18 20 38   976.6    -2.8 -999      252                                  
2000 01 18 21 37   976.6    -2.9 -999      234                                  
2000 01 18 22 37   976.6    -3.3 -999      258                                  
2000 01 19 00 37   976.2    -2.7 -999      252                                  
2000 01 19 08 38   973.4    -1.1 -999      252                                  
2000 01 19 10 37   973.0    -1.3 -999      258                                  
2000 01 19 12 37   972.8    -1.8 -999      270                                  
2000 01 19 13 37   972.2    -3.1 -999      246                                  
2000 01 19 14 38   972.0    -3.7 -999      240                                  
2000 01 19 15 37   971.6    -3.2 -999      180                                  
2000 01 19 17 38   971.6    -3.2 -999      252                                  
2000 01 19 18 37   971.6    -3.5 -999      258                                  
2000 01 19 19 37   971.4    -3.8 -999      252                                  
2000 01 19 20 38   971.4    -3.9 -999      282                                  
2000 01 19 21 37   971.4    -3.9 -999      288                                  
2000 01 19 22 37   971.4    -4.2 -999      258                                  
2000 01 20 00 37   971.8    -3.1 -999      198                                  
2000 01 20 06 37   972.0    -2.1 -999      240                                  
2000 01 20 08 38   972.0    -1.1 -999      198                                  
