Buckle Island
Operated by US
latitude -66.87 longitude 163.24 height 520m
Data format is: Year, Month, Day, Hour (UTC), Minute, Pressure (hPa), Temperature (Deg C), Wind Speed (knots), Wind Direction (Degrees)
Null values are displayed as -999
Data supplied by the University of Wisconsin

1987 06 08 12 00   936.0   -13.9 -999    -999                                   
1987 06 08 15 00   938.7   -14.7 -999    -999                                   
1987 06 08 18 00   940.9   -14.9 -999    -999                                   
1987 06 08 21 00   942.1   -15.2 -999    -999                                   
1987 06 09 03 00   942.3   -15.1 -999    -999                                   
1987 06 09 06 00   941.4   -14.7 -999    -999                                   
1987 06 09 09 00   940.8   -14.5 -999    -999                                   
1987 06 09 12 00   939.5   -14.7 -999    -999                                   
1987 06 09 15 00   937.3   -15.0 -999    -999                                   
1987 06 09 18 00   935.1   -15.2 -999    -999                                   
1987 06 09 21 00   932.7   -15.2 -999    -999                                   
1987 06 10 03 00   927.6   -15.9 -999    -999                                   
1987 06 10 06 00   925.1   -16.5 -999    -999                                   
1987 06 10 09 00   923.3   -16.9 -999    -999                                   
1987 06 10 12 00   923.4   -17.2 -999    -999                                   
1987 06 10 15 00   923.5   -17.4 -999    -999                                   
1987 06 10 18 00   923.5   -17.4 -999    -999                                   
1987 06 10 21 00   923.7   -17.2 -999    -999                                   
1987 06 11 00 00   923.4   -17.2 -999    -999                                   
1987 06 11 03 00   922.8   -17.1 -999    -999                                   
1987 06 11 06 00   922.6   -17.4 -999    -999                                   
1987 06 11 09 00   922.0   -17.5 -999    -999                                   
1987 06 11 12 00   921.4   -17.5 -999    -999                                   
1987 06 11 15 00   920.9   -17.4 -999    -999                                   
1987 06 11 18 00   919.8   -17.1 -999    -999                                   
1987 06 11 21 00   918.1   -17.1 -999    -999                                   
1987 06 12 00 00   917.7   -16.9 -999    -999                                   
1987 06 12 03 00   916.4   -16.7 -999    -999                                   
1987 06 12 06 00   915.8   -16.7 -999    -999                                   
1987 06 12 09 00   916.4   -16.7 -999    -999                                   
1987 06 12 12 00   917.0   -16.7 -999    -999                                   
1987 06 12 15 00   917.9   -16.7 -999    -999                                   
1987 06 12 18 00   918.7   -16.7 -999    -999                                   
1987 06 12 21 00   920.0   -16.7 -999    -999                                   
1987 06 13 03 00   922.5   -16.6 -999    -999                                   
1987 06 13 06 00   923.4   -16.7 -999    -999                                   
1987 06 13 09 00   924.0   -17.1 -999    -999                                   
1987 06 13 12 00   924.4   -17.2 -999    -999                                   
1987 06 13 15 00   924.7   -17.4 -999    -999                                   
1987 06 13 18 00   922.8   -17.5 -999    -999                                   
1987 06 13 21 00   919.4   -17.2 -999    -999                                   
1987 06 14 03 00   911.1   -16.6 -999    -999                                   
1987 06 14 06 00   907.9   -16.2 -999    -999                                   
1987 06 14 09 00   908.3   -15.9 -999    -999                                   
1987 06 14 12 00   910.2   -16.2 -999    -999                                   
1987 06 14 15 00   911.3   -17.1 -999    -999                                   
1987 06 14 18 00   912.8   -18.2 -999    -999                                   
1987 06 14 21 00   916.0   -19.2 -999    -999                                   
1987 06 15 00 00   917.1   -18.6 -999    -999                                   
1987 06 15 03 00   918.5   -19.2 -999    -999                                   
1987 06 15 06 00   919.4   -19.6 -999    -999                                   
1987 06 15 09 00   919.9   -19.2 -999    -999                                   
1987 06 15 12 00   921.0   -19.1 -999    -999                                   
1987 06 15 15 00   922.0   -19.0 -999    -999                                   
1987 06 15 18 00   923.0   -18.6 -999    -999                                   
1987 06 15 21 00   924.5   -18.4 -999    -999                                   
1987 06 16 03 00   925.5   -18.2 -999    -999                                   
1987 06 16 06 00   925.6   -18.2 -999    -999                                   
1987 06 16 09 00   924.6   -18.2 -999    -999                                   
1987 06 16 12 00   923.5   -18.2 -999    -999                                   
1987 06 16 15 00   922.2   -18.2 -999    -999                                   
1987 06 16 18 00   920.3   -18.2 -999    -999                                   
1987 06 16 21 00   918.6   -18.0 -999    -999                                   
1987 06 17 00 00   917.0   -18.0 -999    -999                                   
1987 06 17 03 00   913.4   -18.2 -999    -999                                   
1987 06 17 06 00   910.3   -21.2 -999    -999                                   
1987 06 17 09 00   909.3   -24.6 -999    -999                                   
1987 06 17 12 00   909.7   -25.7 -999    -999                                   
1987 06 17 15 00   910.2   -25.5 -999    -999                                   
1987 06 17 18 00   910.6   -24.9 -999    -999                                   
1987 06 17 21 00   910.3   -25.0 -999    -999                                   
1987 06 18 03 00   907.2   -24.7 -999    -999                                   
1987 06 18 06 00   907.1   -24.7 -999    -999                                   
1987 06 18 09 00   909.4   -25.2 -999    -999                                   
1987 06 18 12 00   913.5   -25.5 -999    -999                                   
1987 06 18 15 00   917.7   -25.7 -999    -999                                   
1987 06 18 18 00   919.9   -25.2 -999    -999                                   
1987 06 18 21 00   921.1   -25.2 -999    -999                                   
1987 06 19 00 00   920.9   -25.2 -999    -999                                   
1987 06 19 03 00   920.2   -25.7 -999    -999                                   
1987 06 19 06 00   920.2   -25.7 -999    -999                                   
1987 06 19 09 00   921.2   -25.7 -999    -999                                   
1987 06 19 12 00   923.4   -25.5 -999    -999                                   
1987 06 19 15 00   925.9   -25.7 -999    -999                                   
1987 06 19 18 00   927.3   -25.9 -999    -999                                   
1987 06 19 21 00   925.6   -26.2 -999    -999                                   
1987 06 20 00 00   923.0   -25.7 -999    -999                                   
1987 06 20 03 00   920.1   -25.7 -999    -999                                   
1987 06 20 06 00   918.5   -26.4 -999    -999                                   
1987 06 20 09 00   919.2   -24.9 -999    -999                                   
1987 06 20 12 00   920.3   -23.5 -999    -999                                   
1987 06 20 15 00   920.1   -20.7 -999    -999                                   
1987 06 20 18 00   919.5   -18.9 -999    -999                                   
1987 06 20 21 00   920.0   -17.7 -999    -999                                   
1987 06 21 00 00   921.6   -17.1 -999    -999                                   
1987 06 21 03 00   923.3   -17.7 -999    -999                                   
1987 06 21 06 00   925.8   -18.6 -999    -999                                   
1987 06 21 09 00   929.5   -17.5 -999    -999                                   
1987 06 21 12 00   934.1   -15.7 -999    -999                                   
1987 06 21 15 00   937.1   -13.6 -999    -999                                   
1987 06 21 18 00   940.2   -12.4 -999    -999                                   
1987 06 21 21 00   943.3   -12.0 -999    -999                                   
1987 06 22 03 00   947.4   -10.0 -999    -999                                   
1987 06 22 06 00   948.8    -4.4 -999    -999                                   
1987 06 22 09 00   950.6    -1.0 -999    -999                                   
1987 06 22 12 00   950.7     0.1 -999    -999                                   
1987 06 22 15 00   952.0     0.4 -999    -999                                   
1987 06 22 18 00   951.7    -0.1 -999    -999                                   
1987 06 22 21 00   952.0     0.0 -999    -999                                   
1987 06 23 03 00   950.6     0.1 -999    -999                                   
1987 06 23 06 00   950.5     0.4 -999    -999                                   
1987 06 23 09 00   950.6     0.4 -999    -999                                   
1987 06 23 12 00   950.1     0.4 -999    -999                                   
1987 06 23 15 00   948.5     0.5    20.7    38                                  
1987 06 23 18 00   945.3     0.5    14.0    14                                  
1987 06 23 21 00   942.1     0.1    17.7   335                                  
1987 06 24 03 00   943.3    -3.5    25.0   280                                  
1987 06 24 06 00   946.2    -5.4    25.9   287                                  
1987 06 24 09 00   948.1    -7.6    27.9   295                                  
1987 06 24 12 00   950.3    -8.1    26.5   297                                  
1987 06 24 15 00   951.9    -8.0    22.6   302                                  
1987 06 24 18 00   951.0    -7.6    25.9   304                                  
1987 06 24 21 00   951.2    -7.1    20.7   319                                  
1987 06 25 03 00   950.1    -7.0    16.8   321                                  
1987 06 25 06 00   948.6    -7.4    18.7   323                                  
1987 06 25 09 00   947.2    -7.0    16.0   316                                  
1987 06 25 12 00   947.6    -6.7    12.1   318                                  
1987 06 25 15 00   947.3    -8.5     7.2   318                                  
1987 06 25 18 00   947.5   -12.0     4.9   318                                  
1987 06 25 21 00   947.2   -13.0     2.9   318                                  
1987 06 26 00 00   947.9   -15.5     3.9   318                                  
1987 06 26 03 00   947.0   -16.5     3.3   318                                  
1987 06 26 06 00   946.8   -16.7     4.9   318                                  
1987 06 26 09 00   946.7   -17.7     2.9   318                                  
1987 06 26 12 00   946.4   -17.7     5.3   318                                  
1987 06 26 15 00   944.3   -17.4     9.6   318                                  
1987 06 26 18 00   941.1   -16.5    16.4   318                                  
1987 06 26 21 00   937.7   -16.2    12.5   316                                  
1987 06 27 03 00   933.0   -20.4    11.5   316                                  
1987 06 27 06 00   931.6   -22.6     8.2   316                                  
1987 06 28 21 00   925.7   -20.9     0.0     0                                  
1987 06 29 00 00   928.8   -20.2    11.5    73                                  
1987 06 29 03 00   930.1   -20.0    15.0    51                                  
1987 06 29 06 00   932.4   -20.1    12.5   104                                  
1987 06 29 09 00   933.6   -20.4    14.4    70                                  
1987 06 29 12 00   935.5   -20.4    16.0    48                                  
1987 06 29 15 00   936.9   -20.4     3.9    45                                  
1987 06 29 18 00   938.0   -21.4     0.0     0                                  
1987 06 29 21 00   938.5   -22.0     0.0     0                                  
1987 06 30 00 00   937.8   -22.9     5.3   335                                  
1987 06 30 03 00   938.2   -23.5     4.9   335                                  
1987 06 30 06 00   938.4   -24.0     5.8   319                                  
1987 06 30 09 00   939.0   -23.5     8.2   319                                  
1987 06 30 12 00   938.5   -23.5    11.1   319                                  
1987 06 30 15 00   937.7   -23.2     9.6   319                                  
1987 06 30 18 00   937.7   -23.1    13.1   319                                  
1987 06 30 21 00   936.2   -23.4     6.2   319                                  
1987 07 01 03 00   934.5   -23.5     8.6 -999                                   
1987 07 01 06 00   934.1   -22.1     6.2 -999                                   
1987 07 01 09 00   933.7   -21.9     7.8 -999                                   
1987 07 01 12 00   933.4   -21.4     4.3 -999                                   
1987 07 01 15 00   933.5   -21.6     0.0 -999                                   
1987 07 01 18 00   933.1   -22.5     0.0 -999                                   
1987 07 01 21 00   933.4   -23.1     0.0 -999                                   
1987 07 02 03 00   931.1   -22.1     0.0 -999                                   
1987 07 02 06 00   928.9   -21.9     0.0 -999                                   
1987 07 02 09 00   927.1   -21.9     0.0 -999                                   
1987 07 02 12 00   925.8   -21.9     0.0 -999                                   
1987 07 02 15 00   925.4   -22.0     0.0 -999                                   
1987 07 02 18 00   925.5   -22.0     0.0 -999                                   
1987 07 02 21 00   926.3   -22.2     0.0 -999                                   
1987 07 03 00 00   926.2   -22.7     0.0 -999                                   
1987 07 03 03 00   925.3   -21.9    14.0 -999                                   
1987 07 03 06 00   925.1   -20.9    15.0 -999                                   
1987 07 03 09 00   924.5   -21.1     9.2 -999                                   
1987 07 03 12 00   925.7   -22.0     5.3 -999                                   
1987 07 03 15 00   927.2   -20.2     6.2 -999                                   
1987 07 03 18 00   930.4   -19.5     0.0 -999                                   
1987 07 03 21 00   932.3   -19.5     0.0 -999                                   
1987 07 04 03 00   935.7   -17.4     8.6 -999                                   
1987 07 04 06 00   936.9   -16.7     9.2 -999                                   
1987 07 04 09 00   937.5   -16.2    11.5 -999                                   
1987 07 04 12 00   936.9   -16.0     9.6 -999                                   
1987 07 04 15 00   935.8   -15.9    10.1 -999                                   
1987 07 04 18 00   933.9   -15.1     0.0 -999                                   
1987 07 04 21 00   930.2   -14.7     2.0 -999                                   
1987 07 05 00 00   927.2   -13.6     6.2 -999                                   
1987 07 05 03 00   923.1   -11.4     0.0 -999                                   
1987 07 05 06 00   921.4   -10.2     0.0 -999                                   
1987 07 05 09 00   920.9    -8.5     1.4 -999                                   
1987 07 05 12 00   920.4    -8.1     0.0 -999                                   
1987 07 05 15 00   920.4    -8.4     3.3 -999                                   
1987 07 05 18 00   919.0    -9.1     0.0 -999                                   
1987 07 05 21 00   917.6    -9.2     0.0 -999                                   
1987 07 06 03 00   912.6   -10.5 -999    -999                                   
1987 07 06 06 00   909.4   -10.6 -999    -999                                   
1987 07 06 09 00   906.8   -10.7 -999    -999                                   
1987 07 06 12 00   906.0   -10.9 -999    -999                                   
1987 07 06 15 00   904.9   -11.1 -999    -999                                   
1987 07 06 18 00   903.7   -11.1 -999    -999                                   
1987 07 06 21 00   903.6   -11.2 -999    -999                                   
1987 07 07 00 00   904.6   -11.2 -999    -999                                   
1987 07 07 03 00   904.6   -11.2 -999    -999                                   
1987 07 07 06 00   906.4   -11.5 -999    -999                                   
1987 07 07 09 00   907.8   -11.6 -999    -999                                   
1987 07 07 12 00   910.1   -11.7 -999    -999                                   
1987 07 07 15 00   912.5   -12.1 -999    -999                                   
1987 07 07 18 00   914.7   -12.9 -999    -999                                   
1987 07 07 21 00   916.3   -14.1 -999    -999                                   
1987 07 08 00 00   917.3   -14.4 -999    -999                                   
1987 07 08 03 00   917.8   -14.2 -999    -999                                   
1987 07 08 06 00   918.7   -14.2 -999    -999                                   
1987 07 08 09 00   920.0   -13.9 -999    -999                                   
1987 07 08 12 00   921.1   -14.2 -999    -999                                   
1987 07 08 15 00   921.8   -14.4 -999    -999                                   
1987 07 08 18 00   922.9   -15.1 -999    -999                                   
1987 07 08 21 00   924.3   -15.6 -999    -999                                   
1987 07 09 00 00   926.6   -15.4 -999    -999                                   
1987 07 09 03 00   925.7   -15.1 -999    -999                                   
1987 07 09 06 00   925.4   -14.2 -999    -999                                   
1987 07 09 09 00   927.3   -15.0 -999    -999                                   
1987 07 09 12 00   928.0   -15.4 -999    -999                                   
1987 07 09 15 00   928.3   -15.6 -999    -999                                   
1987 07 09 18 00   929.1   -15.1 -999    -999                                   
1987 07 09 21 00   930.0   -15.2 -999    -999                                   
1987 07 10 00 00   931.0   -15.5 -999    -999                                   
1987 07 10 03 00   931.8   -16.1 -999    -999                                   
1987 07 10 06 00   932.5   -16.0 -999    -999                                   
1987 07 10 09 00   933.1   -16.2 -999    -999                                   
1987 07 10 12 00   934.7   -17.1 -999    -999                                   
1987 07 10 15 00   935.2   -16.9 -999    -999                                   
1987 07 10 18 00   935.8   -16.6 -999    -999                                   
1987 07 10 21 00   936.6   -16.6 -999    -999                                   
1987 07 11 03 00   937.3   -16.6 -999    -999                                   
1987 07 11 06 00   937.5   -16.6 -999    -999                                   
1987 07 11 09 00   936.9   -16.2 -999    -999                                   
1987 07 11 12 00   935.5   -16.1 -999    -999                                   
1987 07 11 15 00   934.3   -15.9 -999    -999                                   
1987 07 11 18 00   932.9   -14.9 -999    -999                                   
1987 07 11 21 00   931.5   -13.9 -999    -999                                   
1987 07 12 03 00   926.6   -13.1 -999    -999                                   
1987 07 12 06 00   924.8   -13.0 -999    -999                                   
1987 07 12 09 00   924.3   -12.1 -999    -999                                   
1987 07 12 12 00   924.1   -10.0 -999    -999                                   
1987 07 12 15 00   923.7    -9.0 -999    -999                                   
1987 07 12 18 00   923.8   -13.0 -999    -999                                   
1987 07 12 21 00   924.9   -17.1 -999    -999                                   
1987 07 13 00 00   926.4   -17.9 -999    -999                                   
1987 07 13 03 00   928.7   -19.5 -999    -999                                   
1987 07 13 06 00   930.6   -19.5 -999    -999                                   
1987 07 13 09 00   932.7   -19.6 -999    -999                                   
1987 07 13 12 00   934.9   -19.9 -999    -999                                   
1987 07 13 15 00   936.3   -19.6 -999    -999                                   
1987 07 13 18 00   938.1   -19.7 -999    -999                                   
1987 07 13 21 00   940.0   -19.9 -999    -999                                   
1987 07 14 00 00   942.0   -20.1 -999    -999                                   
1987 07 14 03 00   943.0   -20.2 -999    -999                                   
1987 07 14 06 00   942.6   -19.5 -999    -999                                   
1987 07 14 09 00   941.4   -19.2 -999    -999                                   
1987 07 14 12 00   937.2   -18.9 -999    -999                                   
1987 07 14 15 00   933.8   -18.9 -999    -999                                   
1987 07 14 18 00   931.9   -18.6 -999    -999                                   
1987 07 14 21 00   931.9   -18.5 -999    -999                                   
1987 07 15 03 00   932.6   -17.5 -999    -999                                   
1987 07 15 06 00   931.9   -16.7 -999    -999                                   
1987 07 15 09 00   930.3   -15.9 -999    -999                                   
1987 07 15 12 00   927.2   -15.1 -999    -999                                   
1987 07 15 15 00   924.7   -14.4 -999    -999                                   
1987 07 15 18 00   922.4   -13.1 -999    -999                                   
1987 07 15 21 00   920.7   -11.1 -999    -999                                   
1987 07 16 03 00   918.6    -8.0 -999    -999                                   
1987 07 16 06 00   920.4    -6.5 -999    -999                                   
1987 07 16 09 00   922.0    -5.4 -999    -999                                   
1987 07 16 12 00   921.2    -4.4 -999    -999                                   
1987 07 16 15 00   917.1    -4.2 -999    -999                                   
1987 07 16 18 00   919.3    -3.5 -999    -999                                   
1987 07 16 21 00   922.7    -3.2 -999    -999                                   
1987 07 17 00 00   924.1    -3.5 -999    -999                                   
1987 07 17 03 00   925.2    -4.1 -999    -999                                   
1987 07 17 06 00   926.7    -4.7 -999    -999                                   
1987 07 17 09 00   928.9    -5.2 -999    -999                                   
1987 07 17 12 00   931.3    -6.0 -999    -999                                   
1987 07 17 15 00   930.0    -7.1 -999    -999                                   
1987 07 17 18 00   926.7    -7.9 -999    -999                                   
1987 07 17 21 00   921.2    -8.1 -999    -999                                   
1987 07 18 00 00   920.8    -8.0 -999    -999                                   
1987 07 18 03 00   922.6   -13.0 -999    -999                                   
1987 07 18 06 00   928.0   -16.5 -999    -999                                   
1987 07 18 09 00   931.3   -17.1 -999    -999                                   
1987 07 18 12 00   933.6   -16.7 -999    -999                                   
1987 07 18 15 00   933.4   -15.9 -999    -999                                   
1987 07 18 18 00   931.9   -15.5 -999    -999                                   
1987 07 18 21 00   931.4   -15.4 -999    -999                                   
1987 07 19 00 00   931.2   -15.5 -999    -999                                   
1987 07 19 03 00   930.0   -16.5 -999    -999                                   
1987 07 19 06 00   929.6   -17.7 -999    -999                                   
1987 07 19 09 00   929.6   -18.6 -999    -999                                   
1987 07 19 12 00   929.4   -19.1 -999    -999                                   
1987 07 19 15 00   929.6   -19.2 -999    -999                                   
1987 07 19 18 00   930.9   -18.4 -999    -999                                   
1987 07 19 21 00   932.2   -17.9 -999    -999                                   
1987 07 20 03 00   934.4   -17.5 -999    -999                                   
1987 07 20 06 00   933.5   -17.1 -999    -999                                   
1987 07 20 09 00   932.3   -16.1 -999    -999                                   
1987 07 20 12 00   928.8   -14.2 -999    -999                                   
1987 07 20 15 00   922.8   -10.1 -999    -999                                   
1987 07 20 18 00   919.3    -6.0 -999    -999                                   
1987 07 20 21 00   916.4    -4.9 -999    -999                                   
1987 07 21 03 00   919.2   -14.9 -999    -999                                   
1987 07 21 06 00   921.8   -20.5 -999    -999                                   
1987 07 21 09 00   925.4   -21.9 -999    -999                                   
1987 07 21 12 00   929.4   -23.1 -999    -999                                   
1987 07 21 15 00   931.5   -24.2 -999    -999                                   
1987 07 21 18 00   932.4   -24.9 -999    -999                                   
1987 07 21 21 00   932.3   -23.7 -999    -999                                   
1987 07 22 00 00   933.0   -23.2 -999    -999                                   
1987 07 22 03 00   934.8   -24.4 -999    -999                                   
1987 07 22 06 00   937.9   -25.0 -999    -999                                   
1987 07 22 09 00   941.0   -25.1 -999    -999                                   
1987 07 22 12 00   943.4   -25.6 -999    -999                                   
1987 07 22 15 00   944.2   -26.1 -999    -999                                   
1987 07 22 18 00   944.1   -24.0 -999    -999                                   
1987 07 22 21 00   942.1   -22.6 -999    -999                                   
1987 07 23 00 00   940.1   -21.2 -999    -999                                   
1987 07 23 03 00   935.8   -18.6 -999    -999                                   
1987 07 23 06 00   933.2   -16.9 -999    -999                                   
1987 07 23 09 00   930.7   -14.7 -999    -999                                   
1987 07 23 12 00   927.9   -14.1 -999    -999                                   
1987 07 23 15 00   924.9   -14.9 -999    -999                                   
1987 07 23 18 00   919.9   -15.7 -999    -999                                   
1987 07 23 21 00   918.2   -16.7 -999    -999                                   
1987 07 24 00 00   919.3   -17.1 -999    -999                                   
1987 07 24 03 00   921.1   -17.2 -999    -999                                   
1987 07 24 06 00   924.1   -17.5 -999    -999                                   
1987 07 24 09 00   925.9   -17.9 -999    -999                                   
1987 07 24 21 00   932.1   -20.0 -999    -999                                   
1987 07 25 03 00   931.3   -20.6 -999    -999                                   
1987 07 25 06 00   931.4   -20.9 -999    -999                                   
1987 07 27 09 00   931.5   -22.0 -999    -999                                   
1987 07 27 12 00   930.2   -21.6 -999    -999                                   
1987 07 27 15 00   928.7   -20.9 -999    -999                                   
1987 07 27 18 00   927.7   -20.1 -999    -999                                   
1987 07 27 21 00   926.5   -19.7 -999    -999                                   
1987 07 28 00 00   925.0   -19.2 -999    -999                                   
1987 07 28 03 00   923.8   -18.1 -999    -999                                   
1987 07 28 06 00   923.0   -16.9 -999    -999                                   
1987 07 28 09 00   920.9   -15.6 -999    -999                                   
1987 07 28 12 00   922.6   -14.4 -999    -999                                   
1987 07 28 15 00   925.4   -20.1 -999    -999                                   
1987 07 28 18 00   928.1   -24.4 -999    -999                                   
1987 07 28 21 00   930.1   -23.5 -999    -999                                   
1987 07 29 03 00   932.9   -18.9 -999    -999                                   
1987 07 29 06 00   934.4   -17.1 -999    -999                                   
1987 07 29 09 00   935.1   -15.2 -999    -999                                   
1987 07 29 12 00   937.0   -15.0 -999    -999                                   
1987 07 29 15 00   939.0   -16.5 -999    -999                                   
1987 07 29 18 00   939.2   -17.1 -999    -999                                   
1987 07 29 21 00   939.4   -17.1 -999    -999                                   
1987 07 30 03 00   933.2   -16.7 -999    -999                                   
1987 07 30 06 00   925.2   -17.9 -999    -999                                   
1987 07 30 09 00   924.0   -17.5 -999    -999                                   
1987 07 30 12 00   923.4   -17.5 -999    -999                                   
1987 07 30 15 00   923.8   -17.1 -999    -999                                   
1987 07 30 18 00   923.8   -16.7 -999    -999                                   
1987 07 30 21 00   922.5   -16.5 -999    -999                                   
1987 07 31 00 00   921.5   -16.5 -999    -999                                   
1987 07 31 03 00   921.0   -16.2 -999    -999                                   
1987 07 31 06 00   920.9   -16.2 -999    -999                                   
1987 07 31 09 00   920.8   -16.5 -999    -999                                   
1987 07 31 12 00   920.8   -16.7 -999    -999                                   
1987 07 31 15 00   919.8   -16.9 -999    -999                                   
1987 07 31 18 00   917.5   -17.1 -999    -999                                   
1987 07 31 21 00   913.4   -16.9 -999    -999                                   
1987 08 01 03 00   903.7   -17.1 -999    -999                                   
1987 08 01 06 00   900.2   -17.1 -999    -999                                   
1987 08 01 09 00   895.9   -17.1 -999    -999                                   
1987 08 01 12 00   890.6   -16.9 -999    -999                                   
1987 08 01 15 00   885.7   -16.5 -999    -999                                   
1987 08 01 18 00   882.6   -16.0 -999    -999                                   
1987 08 01 21 00   881.6   -16.0 -999    -999                                   
1987 08 02 00 00   881.5   -16.9 -999    -999                                   
1987 08 02 03 00   883.1   -19.9 -999    -999                                   
1987 08 02 06 00   886.2   -19.7 -999    -999                                   
1987 08 02 09 00   891.0   -22.2 -999    -999                                   
1987 08 02 12 00   897.5   -23.9 -999    -999                                   
1987 08 02 15 00   903.0   -24.9 -999    -999                                   
1987 08 02 18 00   906.0   -24.5 -999    -999                                   
1987 08 02 21 00   909.2   -24.5 -999    -999                                   
1987 08 03 03 00   915.5   -22.2 -999    -999                                   
1987 08 03 06 00   918.2   -21.2 -999    -999                                   
1987 08 03 09 00   919.1   -21.2 -999    -999                                   
1987 08 03 12 00   920.1   -23.2 -999    -999                                   
1987 08 03 18 00   920.2   -21.4 -999    -999                                   
1987 08 03 21 00   919.1   -19.7 -999    -999                                   
1987 08 04 00 00   917.1   -16.6 -999    -999                                   
1987 08 04 03 00   915.2   -15.1 -999    -999                                   
1987 08 04 06 00   911.2   -13.9 -999    -999                                   
1987 08 04 09 00   907.8   -13.7 -999    -999                                   
1987 08 04 12 00   906.9   -11.4 -999    -999                                   
1987 08 04 15 00   906.3    -8.0 -999    -999                                   
1987 08 04 18 00   905.6    -7.2 -999    -999                                   
1987 08 04 21 00   906.0    -7.0 -999    -999                                   
1987 08 05 00 00   906.1    -6.9 -999    -999                                   
1987 08 05 03 00   905.4    -6.7 -999    -999                                   
1987 08 05 06 00   905.4    -7.2 -999    -999                                   
1987 08 05 09 00   906.3    -7.6 -999    -999                                   
1987 08 05 12 00   906.9    -7.6 -999    -999                                   
1987 08 05 15 00   907.9    -7.4 -999    -999                                   
1987 08 05 18 00   909.1    -8.2 -999    -999                                   
1987 08 05 21 00   911.3    -9.6 -999    -999                                   
1987 08 06 00 00   913.9   -11.2 -999    -999                                   
1987 08 06 03 00   911.0   -11.0 -999    -999                                   
1987 08 06 06 00   908.3   -12.1 -999    -999                                   
1987 08 06 09 00   903.9   -12.4 -999    -999                                   
1987 08 06 12 00   897.0   -12.7 -999    -999                                   
1987 08 06 15 00   894.1   -16.1 -999    -999                                   
1987 08 06 18 00   894.4   -20.4 -999    -999                                   
1987 08 06 21 00   897.2   -21.6 -999    -999                                   
1987 08 07 03 00   903.4   -21.4 -999    -999                                   
1987 08 07 06 00   906.1   -21.6 -999    -999                                   
1987 08 07 09 00   907.8   -22.0 -999    -999                                   
1987 08 07 12 00   909.0   -22.2 -999    -999                                   
1987 08 07 15 00   910.3   -22.2 -999    -999                                   
1987 08 07 18 00   910.9   -21.6 -999    -999                                   
1987 08 07 21 00   911.6   -21.1 -999    -999                                   
1987 08 08 03 00   911.1   -20.7 -999    -999                                   
1987 08 08 06 00   908.8   -20.2 -999    -999                                   
1987 08 08 09 00   907.3   -19.5 -999    -999                                   
1987 08 08 12 00   904.8   -18.9 -999    -999                                   
1987 08 08 15 00   903.0   -18.9 -999    -999                                   
1987 08 08 18 00   899.7   -19.0 -999    -999                                   
1987 08 08 21 00   899.0   -19.5 -999    -999                                   
1987 08 09 03 00   893.1   -19.7 -999    -999                                   
1987 08 09 06 00   890.6   -19.7 -999    -999                                   
1987 08 09 09 00   889.5   -20.1 -999    -999                                   
1987 08 09 12 00   889.8   -20.2 -999    -999                                   
1987 08 09 15 00   892.3   -19.7 -999    -999                                   
1987 08 09 18 00   894.9   -19.7 -999    -999                                   
1987 08 09 21 00   899.7   -19.7 -999    -999                                   
1987 08 10 00 00   902.4   -19.9 -999    -999                                   
1987 08 10 03 00   906.5   -20.4 -999    -999                                   
1987 08 10 06 00   909.9   -21.0 -999    -999                                   
1987 08 10 09 00   911.7   -21.6 -999    -999                                   
1987 08 10 12 00   913.9   -22.0 -999    -999                                   
1987 08 10 15 00   915.4   -22.1 -999    -999                                   
1987 08 10 18 00   915.9   -22.7 -999    -999                                   
1987 08 10 21 00   914.2   -22.7 -999    -999                                   
1987 08 11 00 00   912.4   -22.6 -999    -999                                   
1987 08 11 03 00   908.4   -22.9 -999    -999                                   
1987 08 11 06 00   908.6   -23.5 -999    -999                                   
1987 08 11 09 00   910.7   -24.0 -999    -999                                   
1987 08 11 12 00   911.7   -24.7 -999    -999                                   
1987 08 11 15 00   911.7   -25.7 -999    -999                                   
1987 08 11 18 00   909.8   -25.6 -999    -999                                   
1987 08 11 21 00   906.8   -24.9 -999    -999                                   
1987 08 12 03 00   902.0   -24.2 -999    -999                                   
1987 08 12 06 00   901.3   -23.4 -999    -999                                   
1987 08 12 09 00   901.3   -22.9 -999    -999                                   
1987 08 12 12 00   901.1   -22.6 -999    -999                                   
1987 08 12 15 00   902.4   -27.4 -999    -999                                   
1987 08 12 18 00   905.1   -27.5 -999    -999                                   
1987 08 12 21 00   908.0   -27.5 -999    -999                                   
1987 08 13 03 00   911.9   -22.5 -999    -999                                   
1987 08 13 06 00   910.1   -20.1 -999    -999                                   
1987 08 13 09 00   906.2   -18.5 -999    -999                                   
1987 08 13 12 00   904.8   -18.4 -999    -999                                   
1987 08 13 15 00   903.7   -18.0 -999    -999                                   
1987 08 13 18 00   903.5   -18.0 -999    -999                                   
1987 08 13 21 00   905.0   -16.1 -999    -999                                   
1987 08 14 00 00   907.3   -15.0 -999    -999                                   
1987 08 14 03 00   911.7   -15.0 -999    -999                                   
1987 08 14 06 00   917.1   -18.2 -999    -999                                   
1987 08 14 09 00   922.8   -21.1 -999    -999                                   
1987 08 14 12 00   925.6   -22.0 -999    -999                                   
1987 08 14 15 00   926.6   -21.6 -999    -999                                   
1987 08 14 18 00   924.0   -21.2 -999    -999                                   
1987 08 14 21 00   920.6   -20.2 -999    -999                                   
