1990 03 14 12 28   699.0   -42.4     9.1 -999                                   
1990 03 14 13 20   698.5   -42.7     8.6 -999                                   
1990 03 14 15 03   697.6   -43.8     8.3 -999                                   
1990 03 14 16 46   696.9   -44.5     8.1 -999                                   
1990 03 14 18 28   696.1   -44.8     8.6 -999                                   
1990 03 14 20 11   695.9   -44.8     8.0 -999                                   
1990 03 14 21 54   694.8   -45.5     8.5 -999                                   
1990 03 14 23 37   694.2   -45.6     8.8 -999                                   
1990 03 15 01 20   693.3   -45.5     8.7 -999                                   
1990 03 15 03 03   692.5   -45.3     8.2 -999                                   
1990 03 15 03 54   691.5   -43.3     9.3 -999                                   
1990 03 15 04 46   691.5   -43.3     9.3 -999                                   
1990 03 15 05 37   691.5   -42.0     9.8 -999                                   
1990 03 15 06 29   691.5   -42.0     9.8 -999                                   
1990 03 15 09 55   690.4   -39.9     9.6 -999                                   
1990 03 15 10 46   690.0   -39.8     9.4 -999                                   
1990 03 15 11 38   690.0   -39.8     9.4 -999                                   
1990 03 15 13 21   689.6   -40.8     9.3 -999                                   
1990 03 15 14 12   689.5   -41.8     9.1 -999                                   
1990 03 15 15 04   689.5   -41.8     9.1 -999                                   
1990 03 15 15 55   689.3   -42.9     9.2 -999                                   
1990 03 15 16 47   689.3   -42.9     9.2 -999                                   
1990 03 15 17 38   689.2   -43.7     8.1 -999                                   
1990 03 15 18 30   689.2   -43.7     8.1 -999                                   
1990 03 15 19 21   689.2   -44.7     6.9 -999                                   
1990 03 15 20 13   689.2   -44.7     6.9 -999                                   
1990 03 15 21 04   689.2   -45.2     7.5 -999                                   
1990 03 15 21 56   689.4   -45.7     7.6 -999                                   
1990 03 15 22 47   689.4   -45.9     7.7 -999                                   
1990 03 15 23 38   689.7   -45.8     8.5 -999                                   
1990 03 16 00 30   689.7   -46.3     8.7 -999                                   
1990 03 16 01 21   690.0   -46.2     8.7 -999                                   
1990 03 16 02 13   690.0   -46.3     9.0 -999                                   
1990 03 16 03 56   689.9   -46.1     9.6 -999                                   
1990 03 16 04 47   689.8   -45.9    10.2 -999                                   
1990 03 16 05 39   690.2   -45.4    10.1 -999                                   
1990 03 16 06 30   690.4   -45.0    10.0 -999                                   
1990 03 16 07 22   690.4   -44.5     9.8 -999                                   
1990 03 16 08 13   690.8   -43.8     9.8 -999                                   
1990 03 16 09 56   690.9   -43.0     9.0 -999                                   
1990 03 16 10 48   691.1   -42.6     9.3 -999                                   
1990 03 16 11 39   691.3   -42.8     9.0 -999                                   
1990 03 16 12 31   691.5   -43.0     8.7 -999                                   
1990 03 16 13 22   691.7   -43.4     8.4 -999                                   
1990 03 16 14 15   692.1   -44.0     8.8 -999                                   
1990 03 16 15 05   692.3   -45.0     7.8 -999                                   
1990 03 16 15 58   692.5   -45.0     7.5 -999                                   
1990 03 16 16 48   692.5   -45.7     8.7 -999                                   
1990 03 16 17 39   692.9   -46.0     8.7 -999                                   
1990 03 16 18 31   693.4   -45.7     8.8 -999                                   
1990 03 16 19 22   693.2   -46.4     8.4 -999                                   
1990 03 16 20 15   693.6   -47.0     7.8 -999                                   
1990 03 16 21 05   694.0   -47.6     9.0 -999                                   
1990 03 16 21 58   694.2   -47.4     8.8 -999                                   
1990 03 16 22 48   694.2   -48.0     9.1 -999                                   
1990 03 16 23 41   694.4   -48.2     9.7 -999                                   
1990 03 17 00 31   694.4   -47.8     9.7 -999                                   
1990 03 17 01 24   694.8   -47.9     9.7 -999                                   
1990 03 17 02 15   695.0   -47.6     9.0 -999                                   
1990 03 17 03 58   695.5   -47.6     8.7 -999                                   
1990 03 17 04 50   695.5   -46.9     7.2 -999                                   
1990 03 17 06 33   695.8   -44.9     8.1 -999                                   
1990 03 17 08 16   696.3   -43.1     8.3 -999                                   
1990 03 17 09 59   696.6   -41.7     6.0 -999                                   
1990 03 17 10 50   696.7   -41.7     7.0 -999                                   
1990 03 17 11 41   696.5   -41.8     8.5 -999                                   
1990 03 17 12 33   697.1   -42.2     8.2 -999                                   
1990 03 17 13 24   697.1   -42.8     7.9 -999                                   
1990 03 17 14 16   697.5   -43.7     5.8 -999                                   
1990 03 17 15 07   697.5   -45.0     6.9 -999                                   
1990 03 17 15 59   697.6   -45.8     8.7 -999                                   
1990 03 17 16 50   697.8   -46.5     8.2 -999                                   
1990 03 17 17 42   697.8   -47.0     9.0 -999                                   
1990 03 17 18 33   697.8   -47.2     9.3 -999                                   
1990 03 17 20 16   698.2   -47.7    10.0 -999                                   
1990 03 17 21 08   698.5   -47.7    10.1 -999                                   
1990 03 17 21 59   698.5   -48.2     7.8 -999                                   
1990 03 17 22 51   698.2   -48.1     8.1 -999                                   
1990 03 17 23 42   698.7   -48.4     8.2 -999                                   
1990 03 18 00 34   698.8   -46.5     7.1 -999                                   
1990 03 18 01 25   698.8   -49.0     5.4 -999                                   
1990 03 18 02 17   698.7   -48.2     5.4 -999                                   
1990 03 18 03 08   698.7   -48.8     6.9 -999                                   
1990 03 18 04 51   698.2   -47.5     8.7 -999                                   
1990 03 18 06 34   698.2   -46.8     9.4 -999                                   
1990 03 18 08 17   698.4   -45.7     9.6 -999                                   
1990 03 18 10 00   698.6   -44.2     7.8 -999                                   
1990 03 18 11 43   698.4   -43.8     7.6 -999                                   
1990 03 18 12 34   698.2   -44.1     7.2 -999                                   
1990 03 18 13 26   698.0   -44.5     7.2 -999                                   
1990 03 18 14 17   697.3   -45.1     8.4 -999                                   
1990 03 18 15 09   697.4   -46.0     8.1 -999                                   
1990 03 18 16 00   696.9   -46.4     9.0 -999                                   
1990 03 18 16 52   696.3   -47.2     9.7 -999                                   
1990 03 18 17 43   696.1   -47.4    10.6 -999                                   
1990 03 18 18 35   696.1   -47.7     9.9 -999                                   
1990 03 18 19 26   696.1   -48.2    10.6 -999                                   
1990 03 18 20 18   695.9   -48.4    11.3 -999                                   
1990 03 18 21 09   695.5   -48.6    11.4 -999                                   
1990 03 18 22 01   695.3   -48.8    11.0 -999                                   
1990 03 18 22 52   695.5   -49.0    10.0 -999                                   
1990 03 18 23 43   695.5   -49.0    10.0 -999                                   
1990 03 19 00 35   695.0   -48.8    10.1 -999                                   
1990 03 19 01 26   695.0   -48.8    10.1 -999                                   
1990 03 19 02 18   695.1   -49.2    10.3 -999                                   
1990 03 19 03 09   695.1   -49.2    10.3 -999                                   
1990 03 19 04 52   694.7   -48.2    10.0 -999                                   
1990 03 19 05 43   694.7   -47.4     9.5 -999                                   
1990 03 19 06 35   694.7   -47.4     9.5 -999                                   
1990 03 19 07 26   694.9   -45.5     9.5 -999                                   
1990 03 19 09 09   694.8   -44.4     8.2 -999                                   
1990 03 19 10 52   694.7   -43.9     8.1 -999                                   
1990 03 19 11 43   694.7   -43.9     8.1 -999                                   
1990 03 19 12 35   694.6   -44.9     7.7 -999                                   
1990 03 19 14 18   694.7   -47.0     7.6 -999                                   
1990 03 19 15 09   694.6   -47.4     8.7 -999                                   
1990 03 19 16 01   695.1   -48.2     8.3 -999                                   
1990 03 19 16 52   695.1   -49.0     8.8 -999                                   
1990 03 19 17 44   694.8   -48.9     8.5 -999                                   
1990 03 19 19 26   695.5   -49.5     8.5 -999                                   
1990 03 19 21 09   695.7   -50.2     8.8 -999                                   
1990 03 19 22 52   695.9   -50.4     8.7 -999                                   
1990 03 20 00 35   696.2   -50.8     9.0 -999                                   
1990 03 20 02 18   696.8   -51.0     9.6 -999                                   
1990 03 20 04 01   697.0   -50.7     9.3 -999                                   
1990 03 20 05 44   697.6   -48.7     8.2 -999                                   
1990 03 20 07 27   697.8   -46.8     8.7 -999                                   
1990 03 20 09 10   698.4   -45.3     7.5 -999                                   
1990 03 20 10 53   698.6   -44.8     6.8 -999                                   
1990 03 20 12 36   699.1   -45.1     5.4 -999                                   
1990 03 20 14 19   699.3   -46.3     6.0 -999                                   
1990 03 20 16 02   699.4   -47.8     6.7 -999                                   
1990 03 20 17 45   699.1   -48.5     7.4 -999                                   
1990 03 20 19 28   698.9   -48.0     5.9 -999                                   
1990 03 20 21 11   698.4   -48.1     6.2 -999                                   
1990 03 20 22 54   697.8   -48.1     6.7 -999                                   
1990 03 21 00 37   697.6   -48.4     6.0 -999                                   
1990 03 21 02 20   697.0   -49.0     6.3 -999                                   
1990 03 21 04 03   696.4   -48.3     5.4 -999                                   
1990 03 21 05 46   695.3   -47.3     5.8 -999                                   
1990 03 21 07 30   695.1   -46.1     7.2 -999                                   
1990 03 21 09 11   694.5   -45.1     7.2 -999                                   
1990 03 21 10 54   693.9   -45.8     7.9 -999                                   
1990 03 21 12 37   693.8   -48.2     8.0 -999                                   
1990 03 21 14 20   693.4   -50.7     8.9 -999                                   
1990 03 21 16 03   692.6   -51.8    10.7 -999                                   
1990 03 21 17 46   692.0   -51.9    10.3 -999                                   
1990 03 21 19 30   691.6   -51.5     9.1 -999                                   
1990 03 21 20 22   691.1   -51.8     9.4 -999                                   
1990 03 21 21 13   691.1   -51.8     9.4 -999                                   
1990 03 21 22 05   690.6   -51.7    10.2 -999                                   
1990 03 21 22 56   690.6   -51.7    10.2 -999                                   
1990 03 21 23 48   689.9   -51.5     9.6 -999                                   
1990 03 22 01 31   689.5   -50.8    10.3 -999                                   
1990 03 22 03 13   688.9   -50.6    10.9 -999                                   
1990 03 22 04 56   688.6   -49.1    11.0 -999                                   
1990 03 22 05 48   688.6   -49.1    11.0 -999                                   
1990 03 22 06 39   688.8   -47.2    11.1 -999                                   
1990 03 22 07 31   688.8   -47.2    11.1 -999                                   
1990 03 22 09 14   689.0   -46.0    10.7 -999                                   
1990 03 22 10 57   690.1   -45.8    10.6 -999                                   
1990 03 22 11 48   691.1   -46.4     8.2 -999                                   
1990 03 22 12 40   691.1   -46.4     8.2 -999                                   
1990 03 22 13 31   691.8   -47.3     8.0 -999                                   
1990 03 22 14 23   691.8   -47.3     8.0 -999                                   
1990 03 22 15 14   693.0   -48.5     9.4 -999                                   
1990 03 22 16 57   694.3   -49.3     9.5 -999                                   
1990 03 22 18 40   695.5   -49.0     8.1 -999                                   
1990 03 22 20 23   696.1   -49.0     8.0 -999                                   
1990 03 22 22 06   697.0   -48.9     7.8 -999                                   
1990 03 22 23 49   698.5   -48.8     7.1 -999                                   
1990 03 23 01 32   699.3   -48.3     6.4 -999                                   
1990 03 23 03 15   700.1   -49.0     5.1 -999                                   
1990 03 23 04 58   700.7   -46.7     5.3 -999                                   
1990 03 23 06 41   701.6   -44.9     4.8 -999                                   
1990 03 23 08 24   701.8   -43.0     3.7 -999                                   
1990 03 23 10 07   702.7   -40.9     3.9 -999                                   
1990 03 23 11 50   702.6   -41.6     4.6 -999                                   
1990 03 23 13 33   703.4   -43.7     4.8 -999                                   
1990 03 23 15 16   703.9   -45.0     5.5 -999                                   
1990 03 23 16 58   703.9   -46.1     5.7 -999                                   
1990 03 23 18 41   703.7   -45.7     6.9 -999                                   
1990 03 23 19 33   703.7   -46.2     5.9 -999                                   
1990 03 23 20 24   703.9   -45.0     5.7 -999                                   
1990 03 23 22 58   703.7   -44.8     8.0 -999                                   
1990 03 23 23 50   703.5   -44.4     8.5 -999                                   
1990 03 24 00 41   703.5   -44.7     7.5 -999                                   
1990 03 24 01 33   703.7   -44.6     7.7 -999                                   
1990 03 24 02 24   703.7   -44.8     5.6 -999                                   
1990 03 24 04 07   703.5   -43.3     7.4 -999                                   
1990 03 24 04 58   703.4   -43.2     7.4 -999                                   
1990 03 24 05 50   703.2   -42.7     7.3 -999                                   
1990 03 24 06 41   703.1   -41.4     7.6 -999                                   
1990 03 24 07 33   703.2   -40.2     6.9 -999                                   
1990 03 24 08 24   703.0   -40.1     6.0 -999                                   
1990 03 24 10 07   702.9   -39.3     7.5 -999                                   
1990 03 24 11 50   702.5   -38.8     7.8 -999                                   
1990 03 24 12 41   702.9   -40.2     7.8 -999                                   
1990 03 24 13 33   702.6   -41.1     6.6 -999                                   
1990 03 24 14 24   702.4   -41.7     7.4 -999                                   
1990 03 24 15 16   702.4   -45.0     6.6 -999                                   
1990 03 24 16 07   702.1   -45.2     6.8 -999                                   
1990 03 24 16 59   701.8   -45.3     7.4 -999                                   
1990 03 24 17 50   701.2   -44.9     7.5 -999                                   
1990 03 24 18 42   701.0   -45.8     7.2 -999                                   
1990 03 24 19 33   700.7   -45.3     8.2 -999                                   
1990 03 24 20 25   700.7   -45.5     7.6 -999                                   
1990 03 24 21 16   700.8   -45.3     7.7 -999                                   
1990 03 24 22 08   700.3   -45.8     8.1 -999                                   
1990 03 24 22 59   699.9   -45.3     8.2 -999                                   
1990 03 24 23 51   700.0   -46.0     8.1 -999                                   
1990 03 25 00 42   699.6   -45.8     8.2 -999                                   
1990 03 25 01 34   699.3   -45.5     8.4 -999                                   
1990 03 25 02 25   699.1   -45.3     8.6 -999                                   
1990 03 25 04 08   698.5   -45.0     8.8 -999                                   
1990 03 25 04 59   698.3   -43.8     9.0 -999                                   
1990 03 25 05 51   698.2   -43.1     8.8 -999                                   
1990 03 25 06 42   697.9   -42.0     9.1 -999                                   
1990 03 25 08 25   698.0   -39.0     9.3 -999                                   
1990 03 25 10 08   698.0   -37.9     9.1 -999                                   
1990 03 25 11 51   698.2   -38.4    10.3 -999                                   
1990 03 25 12 43   698.5   -38.1    10.0 -999                                   
1990 03 25 13 34   698.5   -39.3     9.9 -999                                   
1990 03 25 14 26   699.1   -41.4     8.1 -999                                   
1990 03 25 15 17   698.9   -41.4     8.7 -999                                   
1990 03 25 16 09   699.5   -42.2     8.5 -999                                   
1990 03 25 17 00   699.5   -42.3     8.4 -999                                   
1990 03 25 17 52   699.7   -42.5     9.0 -999                                   
1990 03 25 18 43   700.0   -42.2     8.7 -999                                   
1990 03 25 19 35   700.4   -42.6     8.7 -999                                   
1990 03 25 20 26   700.6   -42.1     9.1 -999                                   
1990 03 25 22 09   701.6   -42.7     9.0 -999                                   
1990 03 25 23 01   702.1   -39.7     7.7 -999                                   
1990 03 25 23 52   702.7   -39.8     9.0 -999                                   
1990 03 26 01 35   703.5   -40.2     8.0 -999                                   
1990 03 26 03 18   704.1   -39.7     8.6 -999                                   
1990 03 26 05 01   705.0   -38.6     7.3 -999                                   
1990 03 26 06 45   705.7   -35.0     7.2 -999                                   
1990 03 26 08 28   706.6   -33.2     6.9 -999                                   
1990 03 26 10 11   707.2   -32.8     3.1 -999                                   
1990 03 26 11 54   706.4   -31.0 -999    -999                                   
1990 03 26 13 37   705.4   -31.2     0.0 -999                                   
1990 03 26 15 20   704.7   -26.6 -999    -999                                   
1990 03 26 16 11   703.5   -27.0     3.1   348                                  
1990 03 26 17 03   703.4   -26.8     5.6   327                                  
1990 03 26 17 54   703.5   -27.0     3.7   313                                  
1990 03 26 18 45   703.5   -27.4     3.4   318                                  
1990 03 26 19 37   703.3   -27.1     4.0   310                                  
1990 03 26 20 28   703.5   -27.3     3.1   274                                  
1990 03 26 21 20   703.0   -27.1     1.6   301                                  
1990 03 26 22 11   702.9   -26.8     2.2   295                                  
1990 03 26 23 03   702.5   -26.5     4.4   299                                  
1990 03 26 23 54   702.5   -26.5     4.4   299                                  
1990 03 27 00 46   702.5   -26.8     3.8   255                                  
1990 03 27 01 37   702.5   -26.8     3.8   255                                  
1990 03 27 03 20   702.2   -34.4     1.4   206                                  
1990 03 27 05 03   702.2   -37.7     3.3   205                                  
1990 03 27 05 55   702.0   -39.3     7.1   239                                  
1990 03 27 06 46   702.0   -39.3     7.1   239                                  
1990 03 27 07 38   702.5   -38.0     5.9   246                                  
1990 03 27 09 21   702.9   -37.3     8.2   252                                  
1990 03 27 11 04   703.7   -37.7     8.7   258                                  
1990 03 27 12 46   704.5   -39.3     8.7   256                                  
1990 03 27 13 38   704.8   -40.0     8.6   259                                  
1990 03 27 14 29   705.4   -40.6     8.7   261                                  
1990 03 27 15 21   705.6   -41.3     8.5   259                                  
1990 03 27 16 12   705.8   -40.5     9.1   248                                  
1990 03 27 17 04   705.8   -40.5     9.1   248                                  
1990 03 27 17 55   705.8   -40.3    10.0   259                                  
1990 03 27 18 47   705.8   -40.3    10.0   259                                  
1990 03 27 19 38   706.0   -38.1    11.9   262                                  
1990 03 27 20 30   706.0   -38.1    11.9   262                                  
1990 03 27 21 21   706.4   -37.1    10.4   261                                  
1990 03 27 23 04   706.1   -36.0     9.6   261                                  
1990 03 28 00 47   706.0   -35.8     9.5   259                                  
1990 03 28 02 30   705.4   -36.8     7.5 -999                                   
1990 03 28 04 13   704.3   -35.9     7.6 -999                                   
1990 03 28 05 56   703.1   -35.7     9.8 -999                                   
1990 03 28 07 39   701.8   -34.0    10.1 -999                                   
1990 03 28 09 22   700.9   -33.6     9.9 -999                                   
1990 03 28 11 05   700.6   -35.0     9.0 -999                                   
1990 03 28 12 48   699.6   -37.6    10.1 -999                                   
1990 03 28 14 31   699.3   -39.8     9.3 -999                                   
1990 03 28 16 13   698.5   -41.3     8.7 -999                                   
1990 03 28 17 56   697.6   -42.4     9.2 -999                                   
1990 03 28 19 39   697.1   -43.9     8.2 -999                                   
1990 03 28 21 22   696.6   -44.4    10.0 -999                                   
1990 03 28 23 05   696.2   -45.4     9.7 -999                                   
1990 03 29 00 48   696.0   -45.9     9.6 -999                                   
1990 03 29 02 31   696.0   -46.7     9.5 -999                                   
1990 03 29 04 13   696.0   -46.9     9.0 -999                                   
1990 03 29 05 56   696.2   -45.9     9.5 -999                                   
1990 03 29 09 22   697.1   -41.2     8.3 -999                                   
1990 03 29 11 05   697.6   -40.2     7.8 -999                                   
1990 03 29 12 48   698.3   -40.8     6.9 -999                                   
1990 03 29 14 31   699.3   -42.4     5.2 -999                                   
1990 03 29 16 14   700.0   -39.7     4.8 -999                                   
1990 03 29 17 57   700.8   -38.3     3.7 -999                                   
1990 03 29 19 40   701.2   -34.2     7.9 -999                                   
1990 03 29 21 23   702.7   -35.1     7.2 -999                                   
1990 03 29 22 14   703.5   -34.3     6.8 -999                                   
1990 03 29 23 06   703.5   -34.3     6.8 -999                                   
1990 03 29 23 57   704.8   -35.1     6.3 -999                                   
1990 03 30 00 49   704.8   -35.1     6.3 -999                                   
1990 03 30 01 40   705.6   -38.2     6.1 -999                                   
1990 03 30 02 32   705.6   -38.2     6.1 -999                                   
1990 03 30 03 23   706.4   -40.2     4.6 -999                                   
1990 03 30 05 06   707.0   -38.4     4.5 -999                                   
1990 03 30 05 58   707.0   -38.4     4.5 -999                                   
1990 03 30 06 49   708.0   -36.1     4.1 -999                                   
1990 03 30 07 41   708.0   -36.1     4.1 -999                                   
1990 03 30 09 24   708.3   -35.2     2.8 -999                                   
1990 03 30 11 07   709.1   -33.8     3.9 -999                                   
1990 03 30 11 58   709.5   -35.5     2.3 -999                                   
1990 03 30 12 50   709.5   -35.5     2.3 -999                                   
1990 03 30 13 41   709.7   -38.0     4.3 -999                                   
1990 03 30 14 33   709.7   -38.0     4.3 -999                                   
1990 03 30 15 24   709.7   -39.3     4.1 -999                                   
1990 03 30 16 15   709.7   -39.3     4.1 -999                                   
1990 03 30 17 07   710.0   -41.9     3.4 -999                                   
1990 03 30 18 50   709.9   -44.3     2.8 -999                                   
1990 03 30 20 33   710.0   -42.2     3.7 -999                                   
1990 03 30 22 16   709.9   -42.9     3.1 -999                                   
1990 04 01 01 33   697.0   -45.8     7.4 -999                                   
1990 04 01 03 16   696.1   -49.2     9.3 -999                                   
1990 04 01 04 58   695.4   -51.0    11.0 -999                                   
1990 04 01 06 41   695.2   -51.2     9.0 -999                                   
1990 04 01 08 24   694.7   -50.6     9.6 -999                                   
1990 04 01 10 07   695.0   -50.9     8.4 -999                                   
1990 04 01 11 50   694.5   -51.8     9.2 -999                                   
1990 04 01 13 33   694.3   -52.8     9.3 -999                                   
1990 04 01 14 24   694.5   -53.0     9.5 -999                                   
1990 04 01 15 16   694.3   -53.6     9.4 -999                                   
1990 04 01 16 07   694.5   -53.9     7.6 -999                                   
1990 04 01 16 59   694.8   -54.3     7.2 -999                                   
1990 04 01 17 50   695.0   -54.5     7.2 -999                                   
1990 04 01 18 42   695.0   -54.7     7.0 -999                                   
1990 04 01 19 33   694.8   -55.1     7.8 -999                                   
1990 04 01 20 25   695.2   -55.3     7.6 -999                                   
1990 04 01 21 16   694.7   -55.3     8.1 -999                                   
1990 04 01 22 07   695.0   -55.4     7.6 -999                                   
1990 04 01 22 59   695.0   -55.6     7.8 -999                                   
1990 04 01 23 50   695.2   -56.2     6.9 -999                                   
1990 04 02 00 42   695.1   -56.1     5.8 -999                                   
1990 04 02 01 33   695.4   -55.9     5.5 -999                                   
1990 04 02 02 25   695.6   -56.2     6.4 -999                                   
1990 04 02 04 08   695.6   -55.9     7.9 -999                                   
1990 04 02 05 51   695.6   -54.2     7.5 -999                                   
1990 04 02 06 42   696.2   -53.5     6.5 -999                                   
1990 04 02 08 25   696.6   -51.8     4.8 -999                                   
1990 04 02 10 08   696.8   -50.0     6.2 -999                                   
1990 04 02 11 51   697.3   -50.0     4.8 -999                                   
1990 04 02 12 42   697.3   -50.8     5.0 -999                                   
1990 04 02 13 34   697.5   -51.9     6.6 -999                                   
1990 04 02 14 25   697.7   -52.3     5.8 -999                                   
1990 04 02 15 17   697.6   -52.7     7.1 -999                                   
1990 04 02 16 08   698.1   -53.3     7.2 -999                                   
1990 04 02 17 00   698.3   -52.6     6.3 -999                                   
1990 04 02 17 51   698.5   -53.5     6.9 -999                                   
1990 04 02 18 43   698.5   -53.2     7.4 -999                                   
1990 04 02 19 34   698.5   -52.8     7.8 -999                                   
1990 04 02 20 25   698.7   -53.1     8.1 -999                                   
1990 04 02 21 17   699.3   -52.7     7.5 -999                                   
1990 04 02 22 08   699.3   -52.7     7.7 -999                                   
1990 04 02 23 00   699.6   -53.2     7.2 -999                                   
1990 04 02 23 51   700.0   -53.0     6.7 -999                                   
1990 04 03 00 43   700.0   -53.2     6.5 -999                                   
1990 04 03 01 34   700.2   -52.6     6.6 -999                                   
1990 04 03 02 26   700.4   -52.6     7.3 -999                                   
1990 04 03 03 17   700.6   -52.5     6.9 -999                                   
1990 04 03 04 09   700.7   -52.5     7.7 -999                                   
1990 04 03 05 00   701.0   -51.6     8.1 -999                                   
1990 04 03 05 52   701.2   -50.9     8.1 -999                                   
1990 04 03 06 43   701.8   -49.5     8.1 -999                                   
1990 04 03 07 34   701.8   -49.0     7.2 -999                                   
1990 04 03 08 26   702.1   -48.5     7.0 -999                                   
1990 04 03 10 09   702.7   -47.3     6.7 -999                                   
1990 04 03 11 00   702.7   -47.3     6.1 -999                                   
1990 04 03 11 52   703.3   -47.3     5.2 -999                                   
1990 04 03 12 43   703.5   -48.0     4.8 -999                                   
1990 04 03 13 35   703.9   -46.9     4.8 -999                                   
1990 04 03 15 18   704.3   -50.8     5.5 -999                                   
1990 04 03 16 09   704.6   -51.0     4.8 -999                                   
1990 04 03 17 01   704.8   -50.8     4.4 -999                                   
1990 04 03 17 52   705.2   -52.1     4.8 -999                                   
1990 04 03 18 43   705.2   -51.8     5.2 -999                                   
1990 04 03 19 35   705.8   -52.0     4.3 -999                                   
1990 04 03 20 26   706.0   -52.7     4.3 -999                                   
1990 04 03 22 09   706.8   -52.0     3.9 -999                                   
1990 04 03 23 52   706.0   -47.0     6.1 -999                                   
1990 04 04 01 35   707.2   -46.7     6.0 -999                                   
1990 04 04 03 18   706.8   -44.2     6.1 -999                                   
1990 04 04 05 01   707.1   -42.1     6.6 -999                                   
1990 04 04 06 45   707.1   -41.3     6.8 -999                                   
1990 04 04 08 28   707.0   -40.2     6.2 -999                                   
1990 04 04 10 11   706.7   -38.8     5.6 -999                                   
1990 04 04 11 54   706.7   -38.3     5.7 -999                                   
1990 04 04 13 37   706.7   -38.2     4.8 -999                                   
1990 04 04 15 20   706.6   -37.8     4.6 -999                                   
1990 04 04 17 01   706.6   -37.9     3.3 -999                                   
1990 04 04 17 54   706.7   -37.6     3.7 -999                                   
1990 04 04 18 45   706.5   -38.0     3.7 -999                                   
1990 04 04 19 37   706.3   -38.0     3.7 -999                                   
1990 04 04 20 28   706.3   -37.8     4.0 -999                                   
1990 04 04 21 20   706.1   -37.6     4.3 -999                                   
1990 04 04 22 11   706.1   -37.6     3.6 -999                                   
1990 04 04 23 03   706.1   -37.4     4.4 -999                                   
1990 04 04 23 54   706.1   -37.0     4.6 -999                                   
1990 04 05 00 46   706.1   -36.9     4.9 -999                                   
1990 04 05 01 37   706.1   -36.5     4.9 -999                                   
1990 04 05 03 20   706.1   -36.1     5.1 -999                                   
1990 04 05 05 03   706.3   -35.4     5.0 -999                                   
1990 04 05 05 54   706.5   -35.1     5.1 -999                                   
1990 04 05 06 46   706.3   -34.9     5.2 -999                                   
1990 04 05 07 37   706.4   -34.5     5.1 -999                                   
1990 04 05 09 20   706.7   -34.3     4.8 -999                                   
1990 04 05 11 03   706.8   -35.5     4.5 -999                                   
1990 04 05 11 55   707.1   -35.6     4.4 -999                                   
1990 04 05 12 46   707.1   -35.2     5.1 -999                                   
1990 04 05 13 38   707.7   -35.6     4.9 -999                                   
1990 04 05 14 29   707.5   -35.6     4.6 -999                                   
1990 04 05 15 20   708.1   -35.5     4.8 -999                                   
1990 04 05 16 12   707.7   -35.1     4.6 -999                                   
1990 04 05 17 03   707.9   -35.4     4.3 -999                                   
1990 04 05 17 55   708.3   -35.6     4.0 -999                                   
1990 04 05 18 46   708.1   -35.7     4.3 -999                                   
1990 04 05 19 38   708.3   -35.8     4.3 -999                                   
1990 04 05 21 21   708.3   -34.6     3.9 -999                                   
1990 04 05 23 04   708.4   -34.0     3.6 -999                                   
1990 04 06 00 47   708.4   -33.5     3.6 -999                                   
1990 04 06 02 29   708.4   -33.6     2.8 -999                                   
1990 04 06 04 12   707.9   -33.2     2.4 -999                                   
1990 04 06 05 55   708.1   -32.8     2.4 -999                                   
1990 04 06 07 38   708.4   -32.3     2.2 -999                                   
1990 04 06 09 21   707.7   -31.7     1.6 -999                                   
1990 04 06 11 04   707.5   -31.6 -999    -999                                   
1990 04 06 12 47   707.5   -34.0 -999    -999                                   
1990 04 06 14 30   707.3   -34.8 -999    -999                                   
1990 04 06 16 13   707.5   -35.4 -999    -999                                   
1990 04 06 17 56   707.5   -35.3 -999    -999                                   
1990 04 06 19 39   707.7   -37.0 -999    -999                                   
1990 04 06 21 22   707.7   -36.7 -999    -999                                   
1990 04 06 23 05   707.9   -37.8 -999    -999                                   
1990 04 07 00 47   708.1   -38.5 -999    -999                                   
1990 04 07 02 30   708.1   -36.5 -999    -999                                   
1990 04 07 04 13   708.5   -37.2 -999    -999                                   
1990 04 07 05 56   709.0   -37.8 -999    -999                                   
1990 04 07 07 39   709.1   -37.0 -999    -999                                   
1990 04 07 09 22   709.4   -36.6 -999    -999                                   
1990 04 07 11 05   710.2   -37.0     5.5 -999                                   
1990 04 07 12 48   710.6   -37.6     6.3 -999                                   
1990 04 07 14 31   710.8   -37.8     5.7 -999                                   
1990 04 07 16 13   711.4   -37.9     6.4 -999                                   
1990 04 07 17 56   712.3   -37.6     6.3 -999                                   
1990 04 07 19 39   712.9   -37.6     7.4 -999                                   
1990 04 07 20 31   713.5   -39.3     6.8 -999                                   
1990 04 07 21 22   713.5   -39.3     6.8 -999                                   
1990 04 07 22 13   714.1   -39.2     6.6 -999                                   
1990 04 07 23 05   714.1   -39.2     6.6 -999                                   
1990 04 07 23 56   714.9   -39.3     6.4 -999                                   
1990 04 08 00 48   714.9   -39.3     6.4 -999                                   
1990 04 08 01 39   715.2   -37.9     6.4 -999                                   
1990 04 08 02 31   715.2   -37.9     6.4 -999                                   
1990 04 08 03 22   715.6   -38.1     7.1 -999                                   
1990 04 08 05 05   715.8   -36.7     6.6 -999                                   
1990 04 08 05 56   715.8   -36.7     6.6 -999                                   
1990 04 08 06 48   716.2   -35.7     7.4 -999                                   
1990 04 08 09 22   716.4   -36.0     7.1 -999                                   
