Ranvik_new
Operated by Australia
latitude -68.85 longitude 78.03 height 339m
Data format is: Year, Month, Day, Hour (UTC), Minute, Pressure (hPa), Temperature (Deg C), Wind Speed (knots), Wind Direction (Degrees)
Null values are displayed as -999
Data supplied byAAD

2000 02 09 18 18   942.8   -10.6 -999       78                                  
2000 02 09 19 18   943.2   -11.3 -999       72                                  
2000 02 09 20 17   943.4   -11.8 -999       72                                  
2000 02 09 21 18   943.8   -12.2 -999       66                                  
2000 02 09 23 17   944.6   -12.7 -999       72                                  
2000 02 10 00 18   945.0   -12.3 -999       72                                  
2000 02 10 01 18   945.6   -11.6 -999       66                                  
2000 02 10 02 17   945.6   -11.1 -999       66                                  
2000 02 10 04 18   946.2   -10.0 -999       60                                  
2000 02 10 08 17   947.2    -8.7 -999       18                                  
2000 02 10 09 18   947.4    -8.8 -999       12                                  
2000 02 10 11 17   947.6    -8.3 -999       36                                  
2000 02 10 13 17   947.2    -8.1 -999       36                                  
2000 02 10 14 17   947.2    -8.0 -999       24                                  
2000 02 10 16 17   946.8    -8.4 -999       36                                  
2000 02 10 18 16   945.6    -9.4 -999       48                                  
2000 02 10 19 17   945.2    -9.9 -999       60                                  
2000 02 10 21 16   944.0    -9.9 -999       60                                  
2000 02 10 22 17   943.2   -10.2 -999       60                                  
2000 02 10 23 17   943.0   -10.0 -999       60                                  
2000 02 11 00 16   942.6    -9.6 -999       48                                  
2000 02 11 02 17   942.6    -9.3 -999       54                                  
2000 02 11 04 17   942.6    -8.3 -999       42                                  
2000 02 11 05 17   942.8    -8.4 -999       42                                  
2000 02 11 07 17   942.2    -8.0 -999       48                                  
2000 02 11 09 16   941.4    -7.0 -999       42                                  
2000 02 11 10 17   941.0    -7.0 -999       48                                  
2000 02 11 11 17   941.0    -7.2 -999       48                                  
2000 02 11 12 16   940.4    -7.2 -999       48                                  
2000 02 11 13 17   940.2    -7.5 -999       60                                  
2000 02 11 14 17   939.6    -8.3 -999       66                                  
2000 02 11 15 16   939.0    -8.3 -999       66                                  
2000 02 11 16 17   938.6    -9.1 -999       66                                  
2000 02 11 17 17   938.6    -9.8 -999       72                                  
2000 02 11 18 16   938.2    -9.9 -999        0                                  
2000 02 11 19 15   938.0    -9.9 -999      288                                  
2000 02 11 20 15   937.8   -10.1 -999      288                                  
2000 02 11 21 16   938.0    -9.3 -999      294                                  
2000 02 11 22 15   938.2    -9.8 -999      276                                  
2000 02 11 23 15   938.2   -10.0 -999      288                                  
2000 02 12 00 16   938.6   -10.2 -999      282                                  
2000 02 12 01 15   938.8   -10.3 -999      294                                  
2000 02 12 03 16   940.2    -8.8 -999       54                                  
2000 02 12 05 15   941.2    -7.8 -999       36                                  
2000 02 12 07 15   942.0    -6.9 -999       30                                  
2000 02 12 09 16   943.0    -6.7 -999       30                                  
2000 02 12 10 15   943.0    -7.0 -999       48                                  
2000 02 12 11 15   943.2    -6.9 -999       60                                  
2000 02 12 12 16   943.4    -7.4 -999       66                                  
2000 02 12 14 15   944.0    -7.5 -999       78                                  
2000 02 12 15 16   944.6    -7.8 -999       66                                  
2000 02 12 16 15   944.6    -8.4 -999       60                                  
2000 02 12 17 15   944.6    -8.9 -999       66                                  
2000 02 12 19 15   944.8    -9.3 -999       72                                  
2000 02 12 20 15   945.0   -10.2 -999       72                                  
2000 02 12 21 16   945.4   -10.8 -999       78                                  
2000 02 12 22 15   945.4   -11.2 -999       78                                  
2000 02 13 00 16   945.6   -11.1 -999       72                                  
2000 02 13 01 15   945.8   -11.3 -999       72                                  
2000 02 13 02 15   945.6   -10.5 -999       72                                  
2000 02 13 03 14   945.4   -10.3 -999       72                                  
2000 02 13 05 15   945.4    -9.3 -999        0                                  
2000 02 13 07 15   945.4    -7.3 -999       54                                  
2000 02 13 09 14   945.6    -6.0 -999       54                                  
2000 02 13 11 15   945.6    -5.8 -999       48                                  
2000 02 13 12 14   945.4    -6.3 -999       48                                  
2000 02 13 13 15   945.4    -6.7 -999       54                                  
2000 02 13 14 15   945.4    -7.8 -999       60                                  
2000 02 13 15 14   945.4    -9.2 -999       60                                  
2000 02 13 16 15   945.4   -10.3 -999       72                                  
2000 02 13 17 15   945.4   -11.4 -999       78                                  
2000 02 13 18 14   945.6   -12.0 -999       72                                  
2000 02 13 19 15   945.6   -12.3 -999       78                                  
2000 02 13 20 15   945.6   -12.8 -999       78                                  
2000 02 13 21 14   945.6   -13.2 -999       78                                  
2000 02 13 22 15   945.6   -13.6 -999       90                                  
2000 02 13 23 15   945.8   -14.2 -999       78                                  
2000 02 14 00 14   945.8   -14.1 -999       78                                  
2000 02 14 01 15   945.8   -14.3 -999       72                                  
2000 02 14 02 15   945.8   -12.5 -999       72                                  
2000 02 14 03 14   945.8   -12.9 -999       72                                  
2000 02 14 04 15   945.8   -12.2 -999       72                                  
2000 02 14 07 15   946.2    -8.8 -999       60                                  
2000 02 14 11 14   946.0    -5.0 -999      300                                  
2000 02 14 12 14   946.0    -3.1 -999      294                                  
2000 02 14 13 13   945.8    -7.7 -999       66                                  
2000 02 14 14 14   945.8    -9.3 -999       72                                  
2000 02 14 15 14   945.8   -11.1 -999       78                                  
2000 02 14 16 13   945.8   -11.1 -999       72                                  
2000 02 14 17 14   946.0   -10.8 -999       78                                  
2000 02 14 18 14   946.2   -11.1 -999       72                                  
2000 02 14 19 13   946.4   -11.5 -999       78                                  
2000 02 14 20 14   946.4   -11.1 -999       78                                  
2000 02 14 21 14   946.6   -11.4 -999       66                                  
2000 02 14 22 13   946.8   -11.3 -999       66                                  
2000 02 14 23 14   947.2   -11.4 -999       72                                  
2000 02 15 00 14   947.6   -11.2 -999       66                                  
2000 02 15 01 13   948.0   -11.4 -999       72                                  
2000 02 15 02 14   948.2   -11.1 -999       72                                  
2000 02 15 04 13   948.6   -10.1 -999       72                                  
2000 02 15 07 13   949.2    -8.0 -999       60                                  
2000 02 15 09 14   949.8    -6.6 -999       42                                  
2000 02 15 10 13   950.0    -6.3 -999      342                                  
2000 02 15 11 14   950.0    -1.0 -999        0                                  
2000 02 15 12 14   950.0    -4.5 -999      180                                  
2000 02 15 14 14   949.8    -7.7 -999       78                                  
2000 02 15 15 14   949.8    -8.1 -999       72                                  
2000 02 15 16 13   950.0    -8.8 -999       66                                  
2000 02 15 17 12   950.2    -9.9 -999       78                                  
2000 02 15 19 13   950.6    -9.5 -999       78                                  
2000 02 15 20 12   950.6   -10.1 -999       66                                  
2000 02 15 21 12   950.6   -10.6 -999       90                                  
2000 02 15 22 13   950.8   -10.0 -999       72                                  
2000 02 16 00 12   950.8   -10.0 -999       72                                  
2000 02 16 01 13   951.0    -9.7 -999       72                                  
2000 02 16 02 12   951.0    -9.6 -999       72                                  
2000 02 16 03 12   950.8    -8.4 -999       72                                  
2000 02 16 05 12   951.2    -7.1 -999      348                                  
2000 02 16 07 13   951.4    -6.6 -999       30                                  
2000 02 16 08 12   951.4    -6.9 -999       66                                  
2000 02 16 10 13   951.4    -6.9 -999       54                                  
2000 02 16 12 12   951.2    -6.7 -999       48                                  
2000 02 16 13 13   951.2    -7.1 -999       54                                  
2000 02 16 14 12   951.2    -7.2 -999       48                                  
2000 02 16 15 12   951.0    -7.9 -999       72                                  
2000 02 16 16 13   950.8    -8.2 -999       72                                  
2000 02 16 17 12   950.8    -8.8 -999       78                                  
2000 02 16 18 12   951.0    -9.5 -999       78                                  
2000 02 16 19 13   950.8   -11.1 -999       90                                  
2000 02 16 20 12   950.0   -13.1 -999       78                                  
2000 02 16 22 13   949.0   -13.8 -999       78                                  
2000 02 16 23 12   947.8   -13.5 -999       72                                  
2000 02 17 00 11   947.4   -13.7 -999       72                                  
2000 02 17 01 11   946.2   -13.0 -999       66                                  
2000 02 17 03 11   943.4   -11.0 -999       60                                  
2000 02 17 08 12   934.2    -7.6 -999      294                                  
2000 02 17 10 11   933.0    -6.4 -999       42                                  
2000 02 17 12 11   930.0    -5.9 -999      300                                  
2000 02 17 13 11   929.4    -5.9 -999      306                                  
2000 02 17 15 11   927.4    -6.7 -999      306                                  
2000 02 17 17 12   927.0    -6.7 -999      300                                  
2000 02 17 18 11   927.2    -6.5 -999      300                                  
2000 02 17 20 12   926.6    -6.3 -999      306                                  
2000 02 17 22 11   927.0    -6.8 -999      300                                  
2000 02 17 23 12   927.2    -7.2 -999      306                                  
2000 02 18 01 11   928.6    -7.6 -999      306                                  
2000 02 18 03 11   929.4    -7.6 -999      300                                  
2000 02 18 04 11   929.8    -7.0 -999      294                                  
2000 02 18 08 10   932.2    -6.3 -999      300                                  
2000 02 18 10 11   933.8    -5.7 -999       72                                  
2000 02 18 11 10   934.0    -6.0 -999       66                                  
2000 02 18 13 11   935.0    -7.1 -999       66                                  
2000 02 18 15 11   935.6    -8.9 -999       66                                  
2000 02 18 16 11   935.8    -9.4 -999       72                                  
2000 02 18 18 11   936.6   -10.3 -999       72                                  
2000 02 18 20 10   936.6   -11.3 -999      294                                  
2000 02 18 21 11   936.8   -11.7 -999      294                                  
2000 02 18 23 10   937.2   -12.0 -999       72                                  
2000 02 19 01 11   937.2   -11.5 -999       72                                  
2000 02 19 02 10   937.4   -11.1 -999       72                                  
2000 02 19 04 11   937.6    -9.3 -999       66                                  
2000 02 19 06 11   937.4    -7.7 -999       42                                  
2000 02 19 08 10   937.6    -5.9 -999       36                                  
2000 02 19 09 11   937.4    -5.3 -999      342                                  
2000 02 19 11 10   937.4    -3.7 -999       90                                  
2000 02 19 13 10   937.0    -7.4 -999       48                                  
2000 02 19 14 10   937.0    -8.4 -999       66                                  
2000 02 19 15 09   937.0    -9.4 -999       72                                  
2000 02 19 16 10   936.8   -10.4 -999       66                                  
2000 02 19 18 09   936.8   -11.7 -999       78                                  
2000 02 19 19 10   936.6   -12.0 -999       72                                  
2000 02 19 20 10   936.6   -12.6 -999       72                                  
2000 02 19 21 09   936.8   -12.9 -999       78                                  
2000 02 19 23 10   937.0   -13.5 -999       78                                  
2000 02 20 00 09   937.0   -13.1 -999       72                                  
2000 02 20 01 10   937.2   -12.7 -999       66                                  
2000 02 20 02 10   937.2   -12.7 -999       72                                  
2000 02 20 04 10   936.6   -11.0 -999       60                                  
2000 02 20 05 10   936.8    -9.9 -999       42                                  
2000 02 20 08 10   937.0    -8.0 -999        0                                  
2000 02 20 11 10   936.4    -7.5 -999      336                                  
2000 02 20 12 09   936.2    -7.5 -999        0                                  
2000 02 20 13 10   936.0    -8.6 -999        6                                  
2000 02 20 14 10   935.8    -9.6 -999       30                                  
2000 02 20 16 10   935.6   -11.0 -999       60                                  
2000 02 20 17 10   935.4   -11.3 -999       48                                  
2000 02 20 18 09   935.4   -11.8 -999       48                                  
2000 02 20 19 10   935.6   -11.9 -999       48                                  
2000 02 20 21 09   936.0   -12.9 -999       54                                  
2000 02 20 22 08   936.0   -13.3 -999       60                                  
2000 02 20 23 08   936.2   -14.2 -999       66                                  
2000 02 21 00 09   936.6   -14.1 -999       66                                  
2000 02 21 02 08   936.6   -13.1 -999       60                                  
2000 02 21 03 09   936.8   -12.6 -999       60                                  
2000 02 21 05 08   937.2   -11.0 -999       42                                  
2000 02 21 07 08   937.4    -9.5 -999       30                                  
2000 02 21 09 09   938.0    -8.8 -999       18                                  
2000 02 21 10 08   938.2    -8.6 -999       24                                  
2000 02 21 11 08   938.4    -8.7 -999       30                                  
2000 02 21 12 09   938.6    -9.1 -999       36                                  
2000 02 21 13 08   939.2    -9.6 -999       48                                  
2000 02 21 14 08   939.4   -10.3 -999       48                                  
2000 02 21 16 08   940.0   -11.2 -999       60                                  
2000 02 21 17 08   940.2   -10.6 -999       54                                  
2000 02 21 19 08   941.2   -10.2 -999       54                                  
2000 02 21 20 08   942.0    -9.8 -999       48                                  
2000 02 21 21 09   942.2    -9.5 -999       42                                  
2000 02 21 22 08   942.4    -9.4 -999       54                                  
2000 02 21 23 08   942.8   -10.2 -999       66                                  
2000 02 22 00 09   943.4   -10.0 -999       54                                  
2000 02 22 01 08   943.6    -9.1 -999       42                                  
2000 02 22 02 08   944.0    -9.0 -999       54                                  
2000 02 22 03 07   944.2    -8.6 -999       60                                  
2000 02 22 05 07   944.4    -7.0 -999       12                                  
2000 02 22 07 08   944.2    -6.0 -999        0                                  
2000 02 22 09 07   944.0    -5.6 -999        6                                  
2000 02 22 11 07   944.2    -5.6 -999        6                                  
2000 02 22 12 07   944.0    -5.8 -999       30                                  
2000 02 22 13 08   943.6    -5.9 -999       60                                  
2000 02 22 14 07   943.4    -6.2 -999       66                                  
2000 02 22 15 07   943.2    -6.0 -999       54                                  
2000 02 22 16 08   943.4    -6.6 -999       54                                  
2000 02 22 17 07   943.2    -6.8 -999       48                                  
2000 02 22 18 07   943.0    -7.2 -999       48                                  
2000 02 22 19 08   943.0    -7.5 -999       60                                  
2000 02 22 20 07   942.8    -7.9 -999       66                                  
2000 02 22 21 07   942.6    -8.8 -999       66                                  
2000 02 22 22 08   942.4    -9.7 -999       72                                  
2000 02 22 23 07   942.0   -10.5 -999       78                                  
2000 02 23 00 07   941.0   -11.3 -999       78                                  
2000 02 23 01 08   940.2   -11.0 -999       78                                  
2000 02 23 02 07   939.4   -10.8 -999       78                                  
2000 02 23 03 07   938.0    -8.3 -999       78                                  
2000 02 23 07 08   933.2    -6.5 -999       72                                  
2000 02 23 09 07   931.8    -5.2 -999      282                                  
2000 02 23 10 06   931.2    -6.5 -999      174                                  
2000 02 23 12 07   930.8    -6.0 -999      180                                  
2000 02 23 13 06   931.2    -6.5 -999      144                                  
2000 02 23 14 07   931.6    -7.1 -999       48                                  
2000 02 23 15 07   932.2    -7.7 -999       54                                  
2000 02 23 16 06   932.6    -7.2 -999       42                                  
2000 02 23 17 07   933.4    -7.2 -999       48                                  
2000 02 23 18 07   934.0    -7.0 -999       42                                  
2000 02 23 19 06   934.6    -6.6 -999       54                                  
2000 02 23 20 07   935.2    -4.8 -999       42                                  
2000 02 23 21 07   935.8    -5.3 -999       54                                  
2000 02 23 22 06   936.6    -5.3 -999       42                                  
2000 02 23 23 07   937.2    -5.1 -999       42                                  
2000 02 24 00 07   937.6    -4.1 -999       48                                  
2000 02 24 01 06   937.8    -4.6 -999       48                                  
2000 02 24 02 07   937.8    -5.1 -999       60                                  
2000 02 24 04 06   938.8    -3.7 -999       42                                  
2000 02 24 07 06   939.8    -2.5 -999       30                                  
2000 02 24 08 07   939.8    -1.9 -999       30                                  
2000 02 24 09 07   940.2    -2.0 -999       18                                  
2000 02 24 10 06   940.0    -1.5 -999       30                                  
2000 02 24 11 07   940.2    -1.8 -999       42                                  
2000 02 24 12 07   940.0    -1.9 -999       36                                  
2000 02 24 13 06   939.8    -2.4 -999       54                                  
2000 02 24 14 07   940.0    -3.5 -999       60                                  
2000 02 24 15 07   939.8    -3.6 -999       48                                  
2000 02 24 16 06   939.8    -4.3 -999       66                                  
2000 02 24 17 05   939.4    -4.2 -999       54                                  
2000 02 24 18 06   939.4    -4.7 -999       54                                  
2000 02 24 19 06   939.6    -4.6 -999       66                                  
2000 02 24 20 05   940.0    -4.4 -999       54                                  
2000 02 24 21 06   940.8    -4.1 -999       30                                  
2000 02 24 22 06   941.2    -4.3 -999       30                                  
2000 02 25 00 06   941.6    -4.8 -999       42                                  
2000 02 25 01 06   942.0    -5.0 -999       36                                  
2000 02 25 02 05   942.4    -5.6 -999       54                                  
2000 02 25 04 06   943.0    -5.2 -999       54                                  
2000 02 25 05 05   942.8    -4.5 -999       60                                  
2000 02 25 07 06   943.4    -3.6 -999       66                                  
2000 02 25 08 05   943.4    -3.1 -999       66                                  
2000 02 25 10 06   943.4    -2.1 -999       60                                  
2000 02 25 12 06   943.0    -2.9 -999       60                                  
2000 02 25 13 06   942.8    -3.3 -999       60                                  
2000 02 25 14 05   943.6    -3.2 -999       54                                  
2000 02 25 15 06   944.4    -4.4 -999       66                                  
2000 02 25 16 06   945.2    -5.1 -999       66                                  
2000 02 25 17 05   945.4    -5.3 -999       66                                  
2000 02 25 18 06   946.0    -5.7 -999       66                                  
2000 02 25 19 06   946.0    -6.0 -999       72                                  
2000 02 25 20 05   946.6    -7.0 -999       72                                  
2000 02 25 22 06   947.2    -7.2 -999       72                                  
2000 02 25 23 05   947.6    -8.0 -999       72                                  
2000 02 26 00 04   947.8    -8.5 -999       78                                  
2000 02 26 01 04   947.8    -8.4 -999       78                                  
2000 02 26 03 04   947.8    -8.0 -999       78                                  
2000 02 26 08 05   946.6    -4.9 -999       66                                  
2000 02 26 10 04   946.8    -4.5 -999       60                                  
2000 02 26 12 04   946.6    -3.7 -999       36                                  
2000 02 26 13 04   946.4    -6.5 -999       72                                  
2000 02 26 14 05   946.4    -6.5 -999       72                                  
2000 02 26 15 04   946.2    -8.8 -999       78                                  
2000 02 26 17 05   946.2   -10.1 -999       78                                  
2000 02 26 18 04   946.2   -10.5 -999       90                                  
2000 02 26 19 04   946.2   -10.5 -999       90                                  
2000 02 26 20 05   946.2   -10.7 -999       78                                  
2000 02 26 22 04   946.2   -11.5 -999       90                                  
2000 02 26 23 05   946.0   -11.3 -999       78                                  
2000 02 27 00 04   946.0   -11.3 -999       78                                  
2000 02 27 01 04   946.0   -10.4 -999       78                                  
2000 02 27 03 04   945.8    -9.2 -999       72                                  
2000 02 27 05 05   945.8    -8.6 -999       60                                  
2000 02 27 08 03   946.6    -6.8 -999       18                                  
2000 02 27 10 03   947.2    -6.6 -999        6                                  
2000 02 27 11 03   947.6    -6.2 -999      336                                  
2000 02 27 13 03   948.4    -6.8 -999      108                                  
2000 02 27 15 04   949.0   -10.0 -999       66                                  
2000 02 27 16 03   949.6   -10.5 -999       66                                  
2000 02 27 18 04   950.0   -12.3 -999       72                                  
2000 02 27 20 03   949.6   -12.7 -999       72                                  
2000 02 27 21 04   949.2   -12.5 -999       72                                  
2000 02 27 22 03   949.2   -12.5 -999       72                                  
2000 02 27 23 03   948.8   -11.4 -999       66                                  
2000 02 28 01 03   947.2   -11.0 -999       66                                  
2000 02 28 03 04   946.6    -9.8 -999       60                                  
2000 02 28 10 03   938.2    -7.7 -999      354                                  
2000 02 28 11 03   935.8    -8.7 -999      324                                  
2000 02 28 13 03   934.2    -8.5 -999      312                                  
