Dolleman Island
Operated by US
latitude -70.58 longitude -60.92 height 396m
Data format is: Year, Month, Day, Hour (UTC), Minute, Pressure (hPa), Temperature (Deg C), Wind Speed (knots), Wind Direction (Degrees)
Null values are displayed as -999
Data supplied by the University of Wisconsin

1986 05 19 06 00   960.3   -22.6     9.4   323                                  
1986 05 19 09 00   958.4   -22.0     7.8   355                                  
1986 05 19 12 00   956.4   -18.8     4.9   317                                  
1986 05 19 15 00   954.0   -15.0     3.9   315                                  
1986 05 19 18 00   951.0   -12.9     2.9   322                                  
1986 05 19 21 00   948.8   -12.4     4.9   286                                  
1986 05 20 00 00   948.8   -16.7    12.9   150                                  
1986 05 20 03 00   951.2   -27.9    14.8   122                                  
1986 05 20 06 00   952.7   -30.2    18.1   158                                  
1986 05 20 09 00   954.0   -32.1    18.7   154                                  
1986 05 20 12 00   955.1   -31.3    18.7   133                                  
1986 05 20 15 00   956.9   -32.4    12.3   139                                  
1986 05 20 18 00   957.4   -32.6    24.0   178                                  
1986 05 20 21 00   958.7   -33.7    17.7   168                                  
1986 05 21 00 00   959.8   -33.2    22.6   182                                  
1986 05 21 03 00   960.2   -34.0    21.6   158                                  
1986 05 21 06 00   960.7   -33.4    22.0   167                                  
1986 05 21 09 00   961.3   -34.5    18.7   167                                  
1986 05 21 12 00   962.7   -34.4    16.2   170                                  
1986 05 21 15 00   963.0   -34.0    16.8   135                                  
1986 05 21 18 00   962.6   -35.0    14.2   167                                  
1986 05 21 21 00   962.8   -33.0     4.5   212                                  
1986 05 22 00 00   962.2   -31.4     3.9   317                                  
1986 05 22 03 00   960.4   -31.5     5.5   109                                  
1986 05 22 06 00   958.4   -32.7     7.4   355                                  
1986 05 22 09 00   956.4   -34.6     4.9   344                                  
1986 05 22 15 00   951.0   -32.6     2.9    59                                  
1986 05 22 18 00   949.0   -32.6     3.9   120                                  
1986 05 22 21 00   949.4   -33.5     7.8   154                                  
1986 05 23 00 00   949.9   -33.0     9.4   143                                  
1986 05 23 03 00   950.4   -33.2     8.8   164                                  
1986 05 23 06 00   950.9   -34.0    10.7   139                                  
1986 05 23 09 00   951.2   -34.7     7.8   168                                  
1986 05 23 12 00   951.2   -33.1     0.0     0                                  
1986 05 23 15 00   950.9   -33.5     3.9   354                                  
1986 05 23 18 00   950.4   -34.0     3.9   354                                  
1986 05 23 21 00   950.6   -33.2     5.5    26                                  
1986 05 24 00 00   951.9   -31.6     2.5   157                                  
1986 05 24 03 00   952.7   -32.2     4.9   177                                  
1986 05 24 06 00   952.9   -33.5     8.4   142                                  
1986 05 24 09 00   953.2   -34.0     4.5   123                                  
1986 05 24 12 00   953.1   -33.5     2.9   154                                  
1986 05 24 15 00   952.6   -32.6     2.0   156                                  
1986 05 24 18 00   952.9   -33.0     2.9   139                                  
1986 05 24 21 00   953.2   -33.5     6.8   136                                  
1986 05 25 00 00   954.1   -36.2     8.4   129                                  
1986 05 25 03 00   954.6   -35.2    10.7   133                                  
1986 05 25 06 00   955.1   -35.0    10.7   161                                  
1986 05 25 09 00   955.5   -35.0     9.8   135                                  
1986 05 25 12 00   955.2   -33.9     4.9   133                                  
1986 05 25 15 00   954.4   -32.7     2.9   350                                  
1986 05 25 18 00   953.2   -32.9     3.9   333                                  
1986 05 25 21 00   952.4   -32.7     4.9   336                                  
1986 05 26 00 00   951.8   -33.0     3.5   341                                  
1986 05 26 03 00   951.4   -33.0     2.5   324                                  
1986 05 26 06 00   950.9   -31.1     3.9   177                                  
1986 05 26 12 00   950.9   -34.0     9.4   154                                  
1986 05 26 15 00   950.9   -35.2    10.3   167                                  
1986 05 26 18 00   950.9   -34.6    14.2   146                                  
1986 05 26 21 00   951.3   -35.2    12.9   149                                  
1986 05 27 00 00   951.8   -35.4     6.4   202                                  
1986 05 27 03 00   951.8   -35.0     6.8   201                                  
1986 05 27 06 00   952.0   -34.0    11.7   187                                  
1986 05 27 09 00   951.7   -32.6    18.7   165                                  
1986 05 27 12 00   951.7   -33.2    18.7   177                                  
1986 05 27 15 00   951.3   -33.5    15.8   167                                  
1986 05 27 18 00   951.2   -32.7    10.7   151                                  
1986 05 27 21 00   951.0   -32.9     9.8   143                                  
1986 05 28 00 00   950.1   -31.0     7.4   170                                  
1986 05 28 03 00   948.9   -32.9    10.3   144                                  
1986 05 28 06 00   947.8   -33.4    10.7   116                                  
1986 05 28 09 00   947.2   -32.4     2.5    53                                  
1986 05 28 12 00   946.2   -33.0     2.9   315                                  
1986 05 28 15 00   945.2   -35.2     5.8   113                                  
1986 05 28 18 00   943.8   -35.2     7.4   130                                  
1986 05 28 21 00   943.0   -35.9     1.6   178                                  
1986 05 29 00 00   941.6   -35.5     2.0   201                                  
1986 05 29 03 00   939.5   -35.2     0.6     0                                  
1986 05 29 06 00   938.2   -35.7     0.0     0                                  
1986 05 29 09 00   936.4   -33.7     1.6    19                                  
1986 05 29 12 00   935.3   -31.7     2.5    53                                  
1986 05 29 15 00   934.9   -32.6     0.0     0                                  
1986 05 29 18 00   933.3   -33.7     0.0     0                                  
1986 05 29 21 00   933.4   -34.4     0.0     0                                  
1986 05 30 00 00   933.1   -35.2     2.5   337                                  
1986 05 30 03 00   932.7   -34.7     5.5   345                                  
1986 05 30 06 00   933.3   -34.0     2.5   351                                  
1986 05 30 09 00   934.3   -35.4     5.8   123                                  
1986 05 30 12 00   936.3   -38.5     8.8   140                                  
1986 05 30 15 00   937.0   -36.0     3.5   122                                  
1986 05 30 18 00   938.1   -35.0     2.9   337                                  
1986 05 30 21 00   938.5   -35.0     2.5   358                                  
1986 05 31 00 00   939.9   -29.6     1.6   354                                  
1986 05 31 03 00   940.9   -26.9     1.6   324                                  
1986 05 31 06 00   941.7   -24.5     7.4   358                                  
1986 05 31 09 00   941.7   -25.6     7.8   360                                  
1986 05 31 12 00   942.0   -25.1     8.8   360                                  
1986 05 31 15 00   942.2   -21.5     7.4    22                                  
1986 05 31 18 00   942.4   -19.5     8.4    49                                  
1986 05 31 21 00   942.1   -19.0     8.8    53                                  
1986 06 01 00 00   941.1   -20.0    10.3    21                                  
1986 06 01 03 00   939.8   -19.1     7.4    15                                  
1986 06 01 06 00   938.1   -19.9     7.4    22                                  
1986 06 01 09 00   936.0   -21.4     5.5    91                                  
1986 06 01 12 00   935.1   -28.4    18.7   140                                  
1986 06 01 15 00   935.6   -27.4    18.7   149                                  
1986 06 01 18 00   935.7   -28.4    16.2   137                                  
1986 06 01 21 00   935.7   -29.1    15.2   139                                  
1986 06 02 00 00   935.6   -29.5     9.8   132                                  
1986 06 02 03 00   935.5   -28.2     9.4   122                                  
1986 06 02 06 00   936.5   -32.2    11.3   133                                  
1986 06 02 09 00   937.6   -32.2     9.4   130                                  
1986 06 02 12 00   938.0   -32.1     6.4   119                                  
1986 06 02 15 00   938.7   -31.0     0.6     0                                  
1986 06 02 18 00   937.7   -31.0     2.9   354                                  
1986 06 02 21 00   936.5   -31.7     5.5     7                                  
1986 06 03 00 00   935.9   -31.7     7.8   334                                  
1986 06 03 03 00   934.5   -31.0     9.8     5                                  
1986 06 03 06 00   934.2   -30.5     8.8   360                                  
1986 06 03 09 00   935.1   -32.4     9.4   140                                  
1986 06 03 12 00   936.4   -31.1    10.7   127                                  
1986 06 03 15 00   937.3   -32.1    18.7   156                                  
1986 06 03 18 00   938.1   -31.0    19.7   142                                  
1986 06 03 21 00   938.9   -31.5    20.1   156                                  
1986 06 04 00 00   940.2   -30.4    19.1   163                                  
1986 06 04 03 00   941.0   -30.9    18.1   158                                  
1986 06 04 06 00   942.0   -31.5    10.7   160                                  
1986 06 04 09 00   942.0   -31.3    11.3   144                                  
1986 06 04 12 00   942.1   -31.6     8.8   132                                  
1986 06 04 15 00   940.8   -32.1     3.5    90                                  
1986 06 04 18 00   938.8   -32.2     3.5    37                                  
1986 06 04 21 00   935.3   -32.6     7.4    15                                  
1986 06 05 00 00   931.7   -32.0    15.8   343                                  
1986 06 05 03 00   928.0   -32.4    12.3   352                                  
1986 06 05 06 00   925.6   -32.7     9.4   357                                  
1986 06 05 09 00   923.8   -31.3     6.4    21                                  
1986 06 05 12 00   923.9   -28.7     0.0     0                                  
1986 06 05 15 00   925.9   -33.5    18.1   146                                  
1986 06 05 18 00   927.7   -33.0    25.5   158                                  
1986 06 05 21 00   930.6   -33.7    20.1   165                                  
1986 06 06 00 00   931.5   -34.1    21.6   158                                  
1986 06 06 03 00   932.6   -34.1    22.0   167                                  
1986 06 06 06 00   933.0   -35.2    22.0   156                                  
1986 06 06 09 00   934.1   -35.5    21.1   161                                  
1986 06 06 12 00   935.1   -35.9    22.6   158                                  
1986 06 06 15 00   937.0   -36.7    28.5   170                                  
1986 06 06 18 00   938.3   -37.5    28.5   156                                  
1986 06 06 21 00   940.5   -38.0    27.1   165                                  
1986 06 07 00 00   942.7   -38.6    39.4   167                                  
1986 06 07 03 00   944.2   -37.7    41.3   164                                  
1986 06 07 06 00   947.5   -37.1    38.8   171                                  
1986 06 07 09 00   949.7   -35.4    38.8   158                                  
1986 06 07 12 00   951.1   -33.7    40.4   170                                  
1986 06 07 15 00   951.9   -33.9    44.7   164                                  
1986 06 07 18 00   953.4   -33.0    31.4   168                                  
1986 06 07 21 00   953.2   -32.1    25.5   151                                  
1986 06 08 00 00   953.8   -32.2    20.7   167                                  
1986 06 08 03 00   952.4   -33.4    26.1   153                                  
1986 06 08 06 00   952.4   -34.5    16.2   150                                  
1986 06 08 09 00   951.6   -35.0    11.7   154                                  
1986 06 08 12 00   950.6   -34.4     4.5   144                                  
1986 06 08 15 00   948.8   -30.0     0.0     0                                  
1986 06 08 18 00   946.9   -31.5     0.0     0                                  
1986 06 08 21 00   945.5   -33.0     2.0   170                                  
1986 06 09 00 00   944.5   -32.2     2.0   156                                  
1986 06 09 03 00   942.9   -29.9    10.3   160                                  
1986 06 09 06 00   941.6   -31.9     9.8   132                                  
1986 06 09 09 00   940.8   -34.0    10.7   137                                  
1986 06 09 12 00   939.0   -31.1     5.5   111                                  
1986 06 09 15 00   937.2   -32.7     7.8   347                                  
1986 06 09 18 00   935.0   -34.0    12.9   343                                  
1986 06 09 21 00   933.6   -33.1    15.2   352                                  
1986 06 10 00 00   932.1   -32.2    11.3   355                                  
1986 06 10 03 00   931.5   -29.7    10.7   358                                  
1986 06 10 06 00   931.4   -32.1     9.8     1                                  
1986 06 10 09 00   932.0   -31.6     3.9    15                                  
1986 06 10 12 00   933.7   -31.9     6.8   116                                  
1986 06 10 15 00   934.2   -30.6     4.9   157                                  
1986 06 10 18 00   934.2   -30.6     2.9   147                                  
1986 06 10 21 00   934.4   -31.4     2.5   338                                  
1986 06 11 00 00   935.0   -31.0     5.5   174                                  
1986 06 11 03 00   934.7   -33.4     9.4   132                                  
1986 06 11 06 00   935.3   -31.7    14.8   153                                  
1986 06 11 09 00   936.5   -30.9    20.1   150                                  
1986 06 11 12 00   936.5   -30.2    24.6   157                                  
1986 06 11 15 00   936.2   -30.4    24.0   153                                  
1986 06 11 18 00   936.1   -30.7    15.2   154                                  
1986 06 11 21 00   934.9   -31.0    10.7   160                                  
1986 06 12 00 00   934.0   -31.1    13.3   156                                  
1986 06 12 03 00   932.8   -31.0    15.8   160                                  
1986 06 12 06 00   932.7   -30.9    14.8   170                                  
1986 06 12 12 00   933.4   -30.2    15.2   156                                  
1986 06 12 15 00   934.1   -29.5    12.9   142                                  
1986 06 12 18 00   935.0   -27.5    13.3   139                                  
1986 06 12 21 00   937.1   -26.9    11.3   151                                  
1986 06 13 00 00   939.8   -26.2     8.4   143                                  
1986 06 13 03 00   941.4   -25.5     9.8   135                                  
1986 06 13 06 00   943.5   -24.0     8.4   137                                  
1986 06 13 09 00   945.4   -22.5     5.8   118                                  
1986 06 13 12 00   946.8   -23.1     8.4   160                                  
1986 06 13 15 00   948.2   -22.5    11.3   147                                  
1986 06 13 18 00   949.6   -21.6    14.2   140                                  
1986 06 13 21 00   950.6   -21.0    17.2   149                                  
1986 06 14 00 00   951.7   -19.5    16.8   143                                  
1986 06 14 03 00   953.2   -18.0    12.9   132                                  
1986 06 14 06 00   953.6   -17.1    15.8   147                                  
1986 06 14 09 00   954.3   -16.2    11.3   139                                  
1986 06 14 12 00   953.5   -15.5    15.8   147                                  
1986 06 14 15 00   953.7   -14.9    13.8   154                                  
1986 06 14 18 00   952.2   -13.7    14.2   149                                  
1986 06 14 21 00   950.9   -13.7    16.2   161                                  
1986 06 15 00 00   949.8   -13.6    19.7   142                                  
1986 06 15 03 00   947.5   -13.2    30.0   150                                  
1986 06 15 06 00   947.1   -14.7    23.6   142                                  
1986 06 15 09 00   947.4   -15.5    22.6   151                                  
1986 06 15 12 00   947.4   -16.0    14.8   144                                  
1986 06 15 15 00   949.8   -17.2    16.8   157                                  
1986 06 15 18 00   952.1   -17.9    17.2   164                                  
1986 06 15 21 00   953.0   -18.6    19.1   154                                  
1986 06 16 00 00   953.7   -18.5    20.1   146                                  
1986 06 16 03 00   953.7   -18.2    23.0   151                                  
1986 06 16 06 00   952.0   -18.0    24.0   156                                  
1986 06 16 09 00   950.4   -18.2    27.5   142                                  
1986 06 16 12 00   950.8   -18.4    18.7   151                                  
1986 06 16 15 00   949.3   -18.0    21.1   151                                  
1986 06 16 18 00   946.0   -18.0    22.6   146                                  
1986 06 16 21 00   945.6   -18.1    16.2   157                                  
1986 06 17 00 00   945.1   -19.1    17.2   165                                  
1986 06 17 03 00   945.0   -19.2    24.6   168                                  
1986 06 17 06 00   946.2   -19.5    22.6   178                                  
1986 06 17 09 00   947.5   -18.9    23.0   165                                  
1986 06 17 12 00   948.1   -18.4    22.0   163                                  
1986 06 17 15 00   947.4   -17.9    19.1   181                                  
1986 06 17 18 00   946.0   -17.2    30.0   163                                  
1986 06 17 21 00   945.6   -17.4    27.1   178                                  
1986 06 18 00 00   943.8   -17.9    31.4   157                                  
1986 06 18 03 00   943.4   -19.0    31.4   167                                  
1986 06 18 06 00   941.9   -19.5    34.9   167                                  
1986 06 18 09 00   942.5   -19.5    29.1   168                                  
1986 06 18 12 00   939.8   -18.6    36.3   160                                  
1986 06 18 15 00   940.7   -18.6    30.4   167                                  
1986 06 18 18 00   940.7   -19.0    32.0   165                                  
1986 06 18 21 00   940.3   -19.6    29.4   158                                  
1986 06 19 00 00   940.9   -21.4    34.3   158                                  
1986 06 19 03 00   940.7   -21.9    27.5   161                                  
1986 06 19 06 00   941.3   -23.1    20.7   170                                  
1986 06 19 09 00   941.1   -24.0    24.0   160                                  
1986 06 19 12 00   941.1   -25.5    28.5   160                                  
1986 06 19 15 00   942.2   -26.1    20.1   158                                  
1986 06 19 18 00   942.4   -27.5    18.1   158                                  
1986 06 19 21 00   942.5   -27.5    25.5   157                                  
1986 06 20 00 00   943.3   -28.0    16.8   157                                  
1986 06 20 03 00   943.5   -28.5    16.2   157                                  
1986 06 20 06 00   943.6   -29.7    17.2   157                                  
1986 06 20 09 00   944.1   -30.0    14.2   151                                  
1986 06 20 12 00   945.1   -30.9    15.2   154                                  
1986 06 20 15 00   945.6   -30.9    14.2   161                                  
1986 06 20 18 00   946.1   -31.0    12.9   156                                  
1986 06 20 21 00   946.1   -30.6    13.8   160                                  
1986 06 21 00 00   946.3   -30.6    12.3   164                                  
1986 06 21 03 00   946.3   -30.6    12.9   154                                  
1986 06 21 06 00   946.0   -30.9    12.3   151                                  
1986 06 21 09 00   945.5   -30.9    13.3   163                                  
1986 06 21 12 00   946.0   -30.7    12.3   163                                  
1986 06 21 15 00   945.7   -30.6    15.2   153                                  
1986 06 21 18 00   945.2   -30.7    16.8   154                                  
1986 06 21 21 00   945.5   -30.9    15.8   153                                  
1986 06 22 00 00   945.3   -31.4    15.2   154                                  
1986 06 22 03 00   945.4   -31.4    11.3   143                                  
1986 06 22 06 00   945.7   -31.5    12.3   150                                  
1986 06 22 09 00   945.5   -31.5    11.3   139                                  
1986 06 22 12 00   946.1   -30.9    14.2   137                                  
1986 06 22 15 00   946.5   -30.9    11.3   139                                  
1986 06 22 18 00   946.4   -31.3    12.9   140                                  
1986 06 22 21 00   946.9   -32.1    15.2   147                                  
1986 06 23 00 00   947.5   -32.6    11.3   142                                  
1986 06 23 03 00   947.5   -32.6    13.8   137                                  
1986 06 23 06 00   947.5   -32.7     8.4   129                                  
1986 06 23 09 00   948.1   -32.7     7.4   130                                  
1986 06 23 12 00   948.2   -32.7     6.8   130                                  
1986 06 23 15 00   948.6   -33.0     4.5   130                                  
1986 06 23 18 00   948.4   -29.1     0.0     0                                  
1986 06 23 21 00   948.3   -32.6     3.9   130                                  
1986 06 24 00 00   948.2   -29.1     0.0     0                                  
1986 06 24 03 00   948.2   -31.7     5.5   130                                  
1986 06 24 06 00   948.1   -35.1     5.5   129                                  
1986 06 24 09 00   948.0   -35.0     9.8   140                                  
1986 06 24 12 00   947.9   -34.6     6.8   142                                  
1986 06 24 15 00   947.9   -34.7    12.3   139                                  
1986 06 24 18 00   947.9   -35.0    11.7   146                                  
1986 06 24 21 00   948.4   -35.4    10.3   144                                  
1986 06 25 00 00   948.7   -34.0    13.3   147                                  
1986 06 25 03 00   948.5   -32.0    18.7   140                                  
1986 06 25 06 00   948.9   -31.7    14.2   153                                  
1986 06 25 09 00   949.1   -31.4    15.2   153                                  
1986 06 25 12 00   949.5   -31.7    16.2   146                                  
1986 06 25 15 00   949.9   -32.6    12.3   143                                  
1986 06 25 18 00   950.6   -32.7    13.8   143                                  
1986 06 25 21 00   950.9   -33.9    10.3   139                                  
1986 06 26 00 00   951.2   -34.4     8.8   139                                  
1986 06 26 03 00   950.6   -34.6    11.3   136                                  
1986 06 26 06 00   951.1   -34.1    11.3   144                                  
1986 06 26 09 00   951.6   -32.0     9.4   143                                  
1986 06 26 12 00   951.7   -32.1     9.4   144                                  
1986 06 26 15 00   951.4   -31.6     8.4   142                                  
1986 06 26 18 00   950.8   -31.0     9.4   139                                  
1986 06 26 21 00   950.2   -29.6     7.4   140                                  
1986 06 27 00 00   949.4   -29.6     4.5   126                                  
1986 06 27 03 00   948.2   -29.9     0.0     0                                  
1986 06 27 06 00   947.7   -30.6     0.0     0                                  
1986 06 27 18 00   946.5   -30.5     5.5   133                                  
1986 06 27 21 00   946.4   -33.5     9.8   132                                  
1986 06 28 00 00   946.3   -32.7     9.4   135                                  
1986 06 28 03 00   945.0   -33.1    11.3   127                                  
1986 06 28 06 00   944.0   -32.7    10.3   143                                  
1986 06 28 09 00   943.0   -32.6    11.7   132                                  
1986 06 28 12 00   942.5   -31.4    12.9   140                                  
1986 06 28 15 00   942.3   -31.5    16.2   147                                  
1986 06 28 18 00   942.1   -31.4    14.2   168                                  
1986 06 28 21 00   942.7   -31.4    14.2   164                                  
1986 06 29 00 00   942.3   -31.6    15.2   164                                  
1986 06 29 03 00   941.3   -31.5    14.2   144                                  
1986 06 29 06 00   939.7   -29.7    17.2   157                                  
1986 06 29 09 00   939.1   -29.2    15.2   160                                  
1986 06 29 12 00   937.0   -27.9    16.2   153                                  
1986 06 29 15 00   935.1   -27.4    15.2   165                                  
1986 06 29 18 00   932.6   -25.0    27.5   150                                  
1986 06 29 21 00   931.7   -22.7    22.0    37                                  
1986 06 30 00 00   929.9   -22.7    26.5   248                                  
1986 06 30 03 00   928.2   -21.9    27.5    90                                  
1986 06 30 06 00   926.5   -20.0    28.1   358                                  
1986 06 30 09 00   925.4   -18.9    33.0   203                                  
1986 06 30 12 00   924.0   -19.1    29.1   146                                  
1986 06 30 15 00   923.1   -19.1    34.9   222                                  
1986 06 30 18 00   925.2   -19.9    26.5    47                                  
1986 06 30 21 00   927.7   -20.7    28.1   358                                  
1986 07 01 00 00   930.4   -21.5    25.2   274                                  
1986 07 01 03 00   931.6   -20.4    34.3   284                                  
1986 07 01 06 00   933.3   -20.9    36.3   257                                  
1986 07 01 09 00   936.5   -21.1    29.4   106                                  
1986 07 01 12 00   938.8   -21.6    22.0   279                                  
1986 07 01 15 00   940.9   -23.1    23.0   184                                  
1986 07 01 18 00   941.8   -23.7    27.5    12                                  
1986 07 01 21 00   942.7   -24.0    22.6   150                                  
1986 07 02 00 00   944.0   -24.0    23.0   302                                  
1986 07 02 03 00   944.9   -25.1    23.0   201                                  
1986 07 02 06 00   945.8   -24.2    20.1   272                                  
1986 07 02 09 00   946.3   -23.9    13.8   243                                  
1986 07 02 12 00   946.6   -22.6    13.3   302                                  
1986 07 02 15 00   947.6   -20.6    10.3   327                                  
1986 07 02 18 00   947.3   -21.2     6.4   288                                  
1986 07 02 21 00   947.3   -23.5    10.7   288                                  
1986 07 03 00 00   947.1   -21.2     0.0     0                                  
1986 07 03 03 00   947.0   -21.2     0.0     0                                  
1986 07 03 06 00   944.6   -22.5     7.8    54                                  
1986 07 03 09 00   942.4   -23.6     9.4   324                                  
1986 07 03 12 00   940.0   -23.2    11.3   270                                  
1986 07 03 15 00   936.9   -23.5    13.8   227                                  
1986 07 03 18 00   932.9   -22.6    16.8   101                                  
1986 07 03 21 00   928.2   -20.7    15.8    15                                  
1986 07 04 00 00   923.2   -22.5    10.7    61                                  
1986 07 04 03 00   917.5   -16.1     9.4   137                                  
1986 07 04 06 00   915.4   -13.9    14.8   175                                  
1986 07 04 09 00   915.9   -17.1     8.8   217                                  
1986 07 04 12 00   919.1   -18.6    13.3   143                                  
1986 07 04 15 00   922.6   -22.0    10.3   271                                  
1986 07 04 18 00   924.7   -21.4    17.2   345                                  
1986 07 04 21 00   926.5   -21.5    12.9   212                                  
1986 07 05 00 00   927.4   -19.7     3.5   305                                  
1986 07 05 03 00   925.5   -19.6     9.8   205                                  
1986 07 05 06 00   922.7   -19.5     9.4   279                                  
1986 07 05 09 00   917.4   -19.6    17.2   229                                  
1986 07 05 12 00   913.7   -17.4    13.3   230                                  
1986 07 05 15 00   914.3   -20.1     9.8   334                                  
1986 07 05 18 00   918.3   -17.9     5.5   246                                  
1986 07 05 21 00   922.1   -18.0     3.9    45                                  
1986 07 06 00 00   923.3   -17.4     9.8   324                                  
1986 07 06 03 00   924.0   -17.2     9.4   122                                  
1986 07 06 06 00   923.4   -19.6    10.7   167                                  
1986 07 06 09 00   922.8   -22.1    12.9   217                                  
1986 07 06 12 00   920.7   -24.9    17.7    80                                  
1986 07 06 15 00   921.1   -33.5    22.0    77                                  
1986 07 06 18 00   921.1   -34.6    27.5   163                                  
1986 07 06 21 00   922.5   -34.5    29.4    22                                  
1986 07 07 00 00   923.7   -35.7    31.4   347                                  
1986 07 07 03 00   929.3   -37.1    21.1     4                                  
1986 07 07 06 00   934.0   -37.0    13.8   327                                  
1986 07 07 09 00   937.0   -36.1    10.7    88                                  
1986 07 07 12 00   939.9   -35.0     4.9    50                                  
1986 07 07 15 00   940.6   -34.7     2.9    57                                  
1986 07 07 18 00   940.4   -34.6     5.5     7                                  
1986 07 07 21 00   939.9   -34.4     5.8   358                                  
1986 07 08 00 00   938.5   -33.6     7.4   255                                  
1986 07 08 03 00   937.1   -32.9     8.4    59                                  
1986 07 08 06 00   937.2   -32.4     3.9   354                                  
1986 07 08 09 00   936.1   -32.7     4.9   345                                  
1986 07 08 12 00   935.2   -32.7     5.8    30                                  
1986 07 08 15 00   935.2   -31.4     4.5    18                                  
1986 07 08 18 00   935.3   -30.2     0.0     0                                  
1986 07 08 21 00   935.7   -30.9     4.5   360                                  
1986 07 09 00 00   936.1   -30.9     7.4   265                                  
1986 07 09 03 00   935.6   -31.3     5.5   233                                  
1986 07 09 06 00   935.4   -30.2     6.8   111                                  
1986 07 09 09 00   933.9   -28.9     8.8    77                                  
1986 07 09 12 00   933.0   -27.0     5.8   182                                  
1986 07 09 15 00   932.4   -27.2     4.5   268                                  
1986 07 09 18 00   930.8   -28.7     8.8    90                                  
1986 07 09 21 00   930.4   -28.4     9.8   111                                  
1986 07 10 00 00   930.8   -26.1    10.3   187                                  
1986 07 10 03 00   932.1   -25.5     5.8    88                                  
1986 07 10 06 00   934.9   -24.9     8.4   327                                  
1986 07 10 09 00   937.4   -26.4    14.8    29                                  
1986 07 10 12 00   939.0   -26.9    21.6   330                                  
1986 07 10 15 00   939.2   -26.0    15.8   327                                  
1986 07 10 18 00   938.5   -26.4    15.2   108                                  
1986 07 10 21 00   935.8   -26.7    15.2   181                                  
1986 07 11 00 00   933.2   -27.0    15.2   181                                  
1986 07 11 03 00   929.9   -27.9    13.3   281                                  
1986 07 11 06 00   925.9   -27.9    22.6   123                                  
1986 07 11 09 00   922.5   -27.6    24.0    56                                  
1986 07 11 12 00   920.7   -26.6    26.5   129                                  
1986 07 11 15 00   919.5   -25.9    21.1    35                                  
1986 07 11 18 00   919.0   -26.4    13.3   233                                  
1986 07 11 21 00   919.0   -26.6     7.4   226                                  
1986 07 12 00 00   919.6   -26.9     0.0     0                                  
1986 07 12 03 00   918.3   -25.2     0.0     0                                  
1986 07 12 06 00   917.9   -26.4     0.0     0                                  
1986 07 12 09 00   918.3   -27.9     6.4   116                                  
1986 07 12 12 00   919.3   -25.7     7.4   316                                  
1986 07 12 15 00   920.1   -26.9     0.0     0                                  
1986 07 12 18 00   920.4   -27.0     0.0     0                                  
1986 07 12 21 00   922.1   -26.2     0.0     0                                  
1986 07 13 00 00   923.5   -27.0     0.0     0                                  
1986 07 13 03 00   925.3   -27.0     0.0     0                                  
1986 07 13 06 00   927.3   -25.7     0.0     0                                  
1986 07 13 09 00   929.9   -26.2     0.0     0                                  
1986 07 13 12 00   933.0   -23.1     0.0     0                                  
1986 07 13 15 00   935.8   -24.9     0.0     0                                  
1986 07 13 18 00   937.2   -25.1     0.0     0                                  
1986 07 13 21 00   939.0   -25.1     7.8   358                                  
1986 07 14 00 00   940.1   -25.1     7.8   360                                  
1986 07 14 03 00   939.6   -26.2    10.7    63                                  
1986 07 14 06 00   939.2   -27.1     8.4   105                                  
1986 07 14 09 00   937.6   -28.1     5.8   360                                  
1986 07 14 12 00   936.1   -27.0     4.9    11                                  
1986 07 14 15 00   934.6   -27.5     3.9    25                                  
1986 07 14 21 00   932.1   -27.4     0.0     0                                  
1986 07 15 00 00   930.5   -28.7     4.9   293                                  
1986 07 15 03 00   927.9   -31.0     4.9   310                                  
1986 07 15 06 00   925.9   -30.6    11.7   360                                  
1986 07 15 09 00   924.8   -31.0     9.4     9                                  
1986 07 15 12 00   925.2   -31.4     9.4    33                                  
1986 07 15 15 00   926.5   -31.7     9.4    26                                  
1986 07 15 18 00   929.6   -30.9     0.0     0                                  
1986 07 15 21 00   932.3   -31.4     0.0     0                                  
1986 07 16 00 00   934.5   -29.2     0.0     0                                  
1986 07 16 03 00   935.7   -30.2     0.0     0                                  
1986 07 16 06 00   936.9   -23.6     0.0     0                                  
1986 07 16 09 00   938.1   -22.7     0.0     0                                  
1986 07 16 12 00   939.3   -22.2     0.0     0                                  
1986 07 16 18 00   940.6   -20.9     0.0     0                                  
1986 07 16 21 00   941.5   -20.9     0.0     0                                  
1986 07 17 00 00   942.1   -21.4     0.0     0                                  
1986 07 17 03 00   942.6   -22.2     0.0     0                                  
1986 07 17 06 00   942.9   -24.9     0.0     0                                  
1986 07 17 09 00   943.8   -26.1     0.0     0                                  
1986 07 17 12 00   944.4   -26.7     0.0     0                                  
1986 07 17 15 00   944.9   -26.0     0.0     0                                  
1986 07 17 18 00   945.2   -25.1     0.0     0                                  
1986 07 17 21 00   945.7   -24.6     0.0     0                                  
1986 07 18 00 00   945.7   -23.9     0.0     0                                  
1986 07 18 03 00   945.9   -23.9     0.0     0                                  
1986 07 18 06 00   946.1   -24.2     0.0     0                                  
1986 07 18 09 00   946.9   -23.7     0.0     0                                  
1986 07 18 12 00   947.8   -23.5     0.0     0                                  
1986 07 18 15 00   948.3   -22.5     0.0     0                                  
1986 07 18 18 00   949.0   -22.0     0.0     0                                  
1986 07 18 21 00   950.0   -22.2     0.0     0                                  
