Clamp4
Operated by UK
latitude -76.81 longitude -25.50 height 1650m
Data format is: Year, Month, Day, Hour (UTC), Minute, Pressure (hPa), Temperature (Deg C), Wind Speed (knots), Wind Direction (Degrees)
Null values are displayed as -999
Data supplied by the British Antarctic Survey

1998 03 20 12 00 -999      -31.1    17.2   169                                  
1998 03 20 13 00 -999      -30.6    16.4   166                                  
1998 03 20 14 00 -999      -29.0    17.2   168                                  
1998 03 20 15 00 -999      -28.5    17.7   167                                  
1998 03 20 16 00 -999      -28.6    15.0   166                                  
1998 03 20 17 00 -999      -29.2    13.5   173                                  
1998 03 20 18 00 -999      -29.3    17.2   173                                  
1998 03 20 19 00 -999      -29.7    15.0   177                                  
1998 03 20 20 00 -999      -30.9    16.8   175                                  
1998 03 20 21 00 -999      -30.9    15.4   173                                  
1998 03 20 22 00 -999      -31.6    17.2   172                                  
1998 03 20 23 00 -999      -30.5    19.3   172                                  
1998 03 21 00 00 -999      -31.0    17.7   172                                  
1998 03 21 01 00 -999      -29.8    17.9   168                                  
1998 03 21 02 00 -999      -28.4    17.4   167                                  
1998 03 21 03 00 -999      -29.5    17.4   167                                  
1998 03 21 04 00 -999      -29.8    14.8   168                                  
1998 03 21 05 00 -999      -30.1    16.4   174                                  
1998 03 21 06 00 -999      -31.0    17.0   171                                  
1998 03 21 07 00 -999      -30.7    17.4   169                                  
1998 03 21 08 00 -999      -29.3    16.0   167                                  
1998 03 21 09 00 -999      -28.3    16.6   166                                  
1998 03 21 10 00 -999      -29.1    16.2   161                                  
1998 03 21 11 00 -999      -27.4    14.6   167                                  
1998 03 21 12 00 -999      -27.7    16.2   159                                  
1998 03 21 13 00 -999      -27.1    16.0   158                                  
1998 03 21 14 00 -999      -26.7    16.8   164                                  
1998 03 21 15 00 -999      -26.6    14.6   162                                  
1998 03 21 16 00 -999      -26.8    15.4   169                                  
1998 03 21 17 00 -999      -28.3    16.4   168                                  
1998 03 21 18 00 -999      -28.8    13.8   171                                  
1998 03 21 19 00 -999      -29.6    15.8   169                                  
1998 03 21 20 00 -999      -30.3    17.2   165                                  
1998 03 21 21 00 -999      -31.0    15.8   166                                  
1998 03 21 22 00 -999      -30.8    15.8   164                                  
1998 03 21 23 00 -999      -29.6    15.8   164                                  
1998 03 22 00 00 -999      -30.9    14.4   167                                  
1998 03 22 01 00 -999      -30.7    14.8   162                                  
1998 03 22 02 00 -999      -31.1    13.7   160                                  
1998 03 22 03 00 -999      -29.6    16.2   160                                  
1998 03 22 04 00 -999      -31.0    13.8   160                                  
1998 03 22 05 00 -999      -31.5    13.8   166                                  
1998 03 22 06 00 -999      -31.4    13.1   160                                  
1998 03 22 07 00 -999      -30.9    14.2   155                                  
1998 03 22 08 00 -999      -29.1    14.4   147                                  
1998 03 22 09 00 -999      -29.0    14.0   146                                  
1998 03 22 10 00 -999      -27.4     5.1    68                                  
1998 03 22 11 00 -999      -25.1    11.9   134                                  
1998 03 22 12 00 -999      -25.1    10.7   139                                  
1998 03 22 13 00 -999      -25.0     3.3    80                                  
1998 03 22 14 00 -999      -22.4     8.4   127                                  
1998 03 22 15 00 -999      -24.1     4.3   116                                  
1998 03 22 16 00 -999      -22.1     5.8   113                                  
1998 03 22 17 00 -999      -22.5     4.1    99                                  
1998 03 22 18 00 -999      -23.6     5.3    97                                  
1998 03 22 19 00 -999      -25.8     5.5   102                                  
1998 03 22 20 00 -999      -25.2     5.5    99                                  
1998 03 22 21 00 -999      -25.4     5.1    95                                  
1998 03 22 22 00 -999      -24.6     5.7    91                                  
1998 03 22 23 00 -999      -23.2     8.4   114                                  
1998 03 23 00 00 -999      -24.4     5.7   100                                  
1998 03 23 01 00 -999      -25.1     4.9   103                                  
1998 03 23 02 00 -999      -25.1     3.5    98                                  
1998 03 23 03 00 -999      -24.9     4.5   113                                  
1998 03 23 04 00 -999      -25.6     3.5   110                                  
1998 03 23 05 00 -999      -25.0     3.7    94                                  
1998 03 23 06 00 -999      -24.2     3.3    99                                  
1998 03 23 07 00 -999      -25.8     0.4   108                                  
1998 03 23 08 00 -999      -27.3     2.1   123                                  
1998 03 23 09 00 -999      -27.1     1.0   146                                  
1998 03 23 10 00 -999      -28.7     9.9   151                                  
1998 03 23 11 00 -999      -26.1    12.1   159                                  
1998 03 23 12 00 -999      -25.3    12.1   159                                  
1998 03 23 13 00 -999      -25.7    12.9   162                                  
1998 03 23 14 00 -999      -25.1    14.2   158                                  
1998 03 23 15 00 -999      -22.8    16.8   162                                  
1998 03 23 16 00 -999      -20.3    15.0   163                                  
1998 03 23 17 00 -999      -19.1    14.8   161                                  
1998 03 23 18 00 -999      -19.6    13.8   162                                  
1998 03 23 19 00 -999      -20.2    21.4   155                                  
1998 03 23 20 00 -999      -21.4    18.5   160                                  
1998 03 23 21 00 -999      -22.4    19.1   154                                  
1998 03 23 22 00 -999      -24.2    17.0   157                                  
1998 03 23 23 00 -999      -24.8    18.1   151                                  
1998 03 24 00 00 -999      -24.4    19.3   151                                  
1998 03 24 01 00 -999      -25.8    18.7   157                                  
1998 03 24 02 00 -999      -26.3    20.7   152                                  
1998 03 24 03 00 -999      -25.7    20.7   152                                  
1998 03 24 04 00 -999      -24.8    22.6   143                                  
1998 03 24 05 00 -999      -24.6    21.3   141                                  
1998 03 24 06 00 -999      -24.6    20.9   142                                  
1998 03 24 07 00 -999      -24.3    18.9   145                                  
1998 03 24 08 00 -999      -25.1    16.0   139                                  
1998 03 24 09 00 -999      -24.9    14.2   142                                  
1998 03 24 10 00 -999      -24.1    14.2   142                                  
1998 03 24 11 00 -999      -22.7    11.7   136                                  
1998 03 24 12 00 -999      -22.2     9.4   119                                  
1998 03 24 13 00 -999      -21.8     8.8   106                                  
1998 03 24 14 00 -999      -21.5    10.5   117                                  
1998 03 24 15 00 -999      -19.9     9.6   116                                  
1998 03 24 16 00 -999      -19.8     7.4   107                                  
1998 03 24 17 00 -999      -20.8     5.7    99                                  
1998 03 24 18 00 -999      -20.7     5.7   104                                  
1998 03 24 19 00 -999      -21.7     6.6    88                                  
1998 03 24 20 00 -999      -19.8     6.4   101                                  
1998 03 24 21 00 -999      -20.1     6.8    91                                  
1998 03 24 22 00 -999      -22.1     6.0    80                                  
1998 03 24 23 00 -999      -20.9     7.2   104                                  
1998 03 25 00 00 -999      -22.9     8.0    95                                  
1998 03 25 01 00 -999      -21.9     6.4    96                                  
1998 03 25 02 00 -999      -21.6     8.0    99                                  
1998 03 25 03 00 -999      -21.2    10.7   110                                  
1998 03 25 04 00 -999      -21.0     8.8   103                                  
1998 03 25 05 00 -999      -20.9     7.2   101                                  
1998 03 25 06 00 -999      -21.1     8.2    99                                  
1998 03 25 07 00 -999      -21.8     8.4   108                                  
1998 03 25 08 00 -999      -22.3    10.9   108                                  
1998 03 25 09 00 -999      -22.6    12.7   110                                  
1998 03 25 10 00 -999      -23.3    13.3   109                                  
1998 03 25 11 00 -999      -23.5    12.1   111                                  
1998 03 25 12 00 -999      -23.1    11.5   104                                  
1998 03 25 13 00 -999      -22.9    12.3   105                                  
1998 03 25 14 00 -999      -23.7    11.1   106                                  
1998 03 25 15 00 -999      -23.9    11.1   113                                  
1998 03 25 16 00 -999      -25.0    11.5   114                                  
1998 03 25 17 00 -999      -25.8    10.1   104                                  
1998 03 25 18 00 -999      -26.6    11.3   108                                  
1998 03 25 19 00 -999      -27.4     7.6    99                                  
1998 03 25 20 00 -999      -25.8    10.3    97                                  
1998 03 25 21 00 -999      -24.4     8.6   101                                  
1998 03 25 22 00 -999      -22.9     6.2    84                                  
1998 03 25 23 00 -999      -22.3     7.4    84                                  
1998 03 26 00 00 -999      -22.6     5.1    93                                  
1998 03 26 01 00 -999      -22.6     5.5    85                                  
1998 03 26 02 00 -999      -23.3     3.7    92                                  
1998 03 26 03 00 -999      -23.7     5.3   100                                  
1998 03 26 04 00 -999      -23.2     5.3    76                                  
1998 03 26 05 00 -999      -24.2     1.2    96                                  
1998 03 26 06 00 -999      -26.3     0.0   110                                  
1998 03 26 07 00 -999      -27.1     2.3   109                                  
1998 03 26 08 00 -999      -27.6     3.3    91                                  
1998 03 26 09 00 -999      -27.1     4.3    96                                  
1998 03 26 10 00 -999      -27.0     3.5    98                                  
1998 03 26 11 00 -999      -26.6     2.5   102                                  
1998 03 26 12 00 -999      -26.6     1.0    91                                  
1998 03 26 13 00 -999      -24.4     0.0    20                                  
1998 03 26 14 00 -999      -22.9     2.5   351                                  
1998 03 26 15 00 -999      -22.7     2.3    10                                  
1998 03 26 16 00 -999      -22.5     3.5    13                                  
1998 03 26 17 00 -999      -22.5     3.1    24                                  
1998 03 26 18 00 -999      -22.3     5.5    22                                  
1998 03 26 19 00 -999      -22.3     6.8    28                                  
1998 03 26 20 00 -999      -22.4     5.3    37                                  
1998 03 26 21 00 -999      -22.5     6.4    24                                  
1998 03 26 22 00 -999      -22.5     6.4    42                                  
1998 03 26 23 00 -999      -22.8     4.9    68                                  
1998 03 27 00 00 -999      -22.8     4.5    64                                  
1998 03 27 01 00 -999      -23.3     4.9   109                                  
1998 03 27 02 00 -999      -23.8     5.5   110                                  
1998 03 27 03 00 -999      -24.3     5.5   119                                  
1998 03 27 04 00 -999      -24.1     5.8   123                                  
1998 03 27 05 00 -999      -25.2     6.0   136                                  
1998 03 27 06 00 -999      -25.8     7.2   136                                  
1998 03 27 07 00 -999      -29.1     6.8   144                                  
1998 03 27 08 00 -999      -30.3     6.8   148                                  
1998 03 27 09 00 -999      -31.4     7.8   162                                  
1998 03 27 10 00 -999      -29.5     7.8   161                                  
1998 03 27 11 00 -999      -29.6     7.0   150                                  
1998 03 27 12 00 -999      -28.7     6.8   158                                  
1998 03 27 13 00 -999      -29.2     7.4   161                                  
1998 03 27 14 00 -999      -29.2     8.0   167                                  
1998 03 27 15 00 -999      -28.3     8.4   172                                  
1998 03 27 16 00 -999      -28.9     8.8   184                                  
1998 03 27 17 00 -999      -28.8     9.2   191                                  
1998 03 27 18 00 -999      -29.4     9.4   190                                  
1998 03 27 19 00 -999      -30.9     8.4   176                                  
1998 03 27 20 00 -999      -31.2    11.9   176                                  
1998 03 27 21 00 -999      -32.3    13.7   173                                  
1998 03 27 22 00 -999      -31.9    13.5   172                                  
1998 03 27 23 00 -999      -32.0    13.8   167                                  
1998 03 28 00 00 -999      -32.6    14.8   165                                  
1998 03 28 01 00 -999      -32.3    16.4   168                                  
1998 03 28 02 00 -999      -32.1    17.6   163                                  
1998 03 28 03 00 -999      -32.7    17.7   164                                  
1998 03 28 04 00 -999      -30.9    19.3   166                                  
1998 03 28 05 00 -999      -30.6    18.7   170                                  
1998 03 28 06 00 -999      -29.8    19.9   175                                  
1998 03 28 07 00 -999      -28.4    21.4   177                                  
1998 03 28 08 00 -999      -27.2    21.6   180                                  
1998 03 28 09 00 -999      -27.0    21.1   176                                  
1998 03 28 10 00 -999      -26.0    21.1   179                                  
1998 03 28 11 00 -999      -26.1    19.9   183                                  
1998 03 28 12 00 -999      -25.0    19.5   187                                  
1998 03 28 13 00 -999      -24.7    17.2   191                                  
1998 03 28 14 00 -999      -25.4    19.1   199                                  
1998 03 28 15 00 -999      -24.9    21.1   194                                  
1998 03 28 16 00 -999      -25.2    18.7   195                                  
1998 03 28 17 00 -999      -25.1    18.3   196                                  
1998 03 28 18 00 -999      -25.5    19.9   197                                  
1998 03 28 19 00 -999      -26.6    18.5   187                                  
1998 03 28 20 00 -999      -27.2    19.5   195                                  
1998 03 28 21 00 -999      -27.6    20.7   189                                  
1998 03 28 22 00 -999      -26.9    21.3   188                                  
1998 03 28 23 00 -999      -27.6    21.3   187                                  
1998 03 29 00 00 -999      -28.1    20.3   186                                  
1998 03 29 01 00 -999      -28.4    19.7   183                                  
1998 03 29 02 00 -999      -27.0    22.2   186                                  
1998 03 29 03 00 -999      -28.2    19.5   183                                  
1998 03 29 04 00 -999      -29.0    17.2   191                                  
1998 03 29 05 00 -999      -28.7    16.8   196                                  
1998 03 29 06 00 -999      -29.4    17.9   187                                  
1998 03 29 07 00 -999      -29.0    17.9   188                                  
1998 03 29 08 00 -999      -30.2    16.6   195                                  
1998 03 29 09 00 -999      -28.5    18.7   187                                  
1998 03 29 10 00 -999      -31.2    17.4   185                                  
1998 03 29 11 00 -999      -29.7    18.7   182                                  
1998 03 29 12 00 -999      -29.6    18.5   184                                  
1998 03 29 13 00 -999      -29.6    14.8   186                                  
1998 03 29 14 00 -999      -29.4    17.2   176                                  
1998 03 29 15 00 -999      -30.3    15.6   172                                  
1998 03 29 16 00 -999      -30.2    16.0   171                                  
1998 03 29 17 00 -999      -30.8    13.8   168                                  
1998 03 29 18 00 -999      -32.9    13.7   182                                  
1998 03 29 19 00 -999      -32.4    13.3   178                                  
1998 03 29 20 00 -999      -33.5    12.5   167                                  
1998 03 29 21 00 -999      -34.5    13.7   166                                  
1998 03 29 22 00 -999      -33.6    14.0   159                                  
1998 03 29 23 00 -999      -33.4    10.3   156                                  
1998 03 30 00 00 -999      -34.3     9.8   156                                  
1998 03 30 01 00 -999      -33.6     5.5   120                                  
1998 03 30 02 00 -999      -31.9     7.8   108                                  
1998 03 30 03 00 -999      -31.6     5.1    93                                  
1998 03 30 04 00 -999      -37.8     4.3    89                                  
1998 03 30 05 00 -999      -36.7     7.4    98                                  
1998 03 30 06 00 -999      -35.3     4.9   104                                  
1998 03 30 07 00 -999      -36.3     3.5    99                                  
1998 03 30 08 00 -999      -36.3     2.9   115                                  
1998 03 30 09 00 -999      -37.1     2.1    83                                  
1998 03 30 10 00 -999      -37.8     5.5   100                                  
1998 03 30 11 00 -999      -33.6     5.5   103                                  
1998 03 30 12 00 -999      -34.5     5.3    87                                  
1998 03 30 13 00 -999      -35.2     6.6   103                                  
1998 03 30 14 00 -999      -32.4     5.8   100                                  
1998 03 30 15 00 -999      -35.4     6.6    94                                  
1998 03 30 16 00 -999      -32.9     5.7   100                                  
1998 03 30 17 00 -999      -33.7     4.9   106                                  
1998 03 30 18 00 -999      -33.5     4.9   104                                  
1998 03 30 19 00 -999      -33.8     4.5    99                                  
1998 03 30 20 00 -999      -36.0     3.3   114                                  
1998 03 30 21 00 -999      -37.8     3.3    95                                  
1998 03 30 22 00 -999      -35.5     2.7   114                                  
1998 03 30 23 00 -999      -35.4     1.6   132                                  
1998 03 31 00 00 -999      -36.4     2.7   115                                  
1998 03 31 01 00 -999      -36.8     2.7   120                                  
1998 03 31 02 00 -999      -37.3     1.6   141                                  
1998 03 31 03 00 -999    -999        8.8   170                                  
1998 03 31 04 00 -999      -35.4    10.5   173                                  
1998 03 31 05 00 -999      -34.1    10.1   174                                  
1998 03 31 06 00 -999      -32.0    10.9   177                                  
1998 03 31 07 00 -999      -32.7    12.1   172                                  
1998 03 31 08 00 -999      -32.4    11.9   171                                  
1998 03 31 09 00 -999      -29.5    10.5   177                                  
1998 03 31 10 00 -999      -27.2    10.3   178                                  
1998 03 31 11 00 -999      -26.1     9.8   181                                  
1998 03 31 12 00 -999      -24.5     9.4   178                                  
1998 03 31 13 00 -999      -24.7     9.4   169                                  
1998 03 31 14 00 -999      -24.5     8.2   170                                  
1998 03 31 15 00 -999      -26.2     9.0   169                                  
1998 03 31 16 00 -999      -25.9     8.4   174                                  
1998 03 31 17 00 -999      -27.0     9.6   178                                  
1998 03 31 18 00 -999      -28.8     9.4   176                                  
1998 03 31 19 00 -999      -30.7     9.0   168                                  
1998 03 31 20 00 -999      -27.0     9.0   165                                  
1998 03 31 21 00 -999      -25.5     7.6   160                                  
1998 03 31 22 00 -999      -25.7     7.0   175                                  
1998 03 31 23 00 -999      -26.2     6.4   191                                  
1998 04 01 00 00 -999      -24.6     5.5   199                                  
1998 04 01 01 00 -999      -23.0     3.1   191                                  
1998 04 01 02 00 -999      -22.7     0.0    20                                  
1998 04 01 03 00 -999      -20.6     2.3   317                                  
1998 04 01 04 00 -999      -22.7     2.5   325                                  
1998 04 01 05 00 -999      -22.0     3.3   340                                  
1998 04 01 06 00 -999      -22.6     4.7   347                                  
1998 04 01 07 00 -999      -23.6     3.7     4                                  
1998 04 01 08 00 -999      -22.2     3.9     3                                  
1998 04 01 09 00 -999      -22.4     4.1   360                                  
1998 04 01 10 00 -999      -23.4     4.3   353                                  
1998 04 01 11 00 -999      -23.9     5.1   331                                  
1998 04 01 12 00 -999      -24.6     5.5   340                                  
1998 04 01 13 00 -999      -24.1     2.7   334                                  
1998 04 01 14 00 -999      -23.7     3.3   325                                  
1998 04 01 15 00 -999      -24.4     8.0   310                                  
1998 04 01 16 00 -999      -27.4     7.0   306                                  
1998 04 01 17 00 -999      -29.6     4.1   288                                  
1998 04 01 18 00 -999      -31.1     3.3   274                                  
1998 04 01 19 00 -999      -31.7     5.1   283                                  
1998 04 01 20 00 -999      -31.5     1.2   202                                  
1998 04 01 21 00 -999      -31.3     2.5   254                                  
1998 04 01 22 00 -999      -31.5     4.1   227                                  
1998 04 01 23 00 -999      -28.5     7.2   255                                  
1998 04 02 00 00 -999      -29.6     6.6   225                                  
1998 04 02 01 00 -999      -28.5     6.2   247                                  
1998 04 02 02 00 -999      -30.3     6.0   210                                  
1998 04 02 03 00 -999      -32.1     3.3   208                                  
1998 04 02 04 00 -999      -30.6     4.1   235                                  
1998 04 02 05 00 -999      -32.1     5.5   204                                  
1998 04 02 06 00 -999      -30.6     7.8   196                                  
1998 04 02 07 00 -999      -30.8     8.0   177                                  
1998 04 02 08 00 -999      -31.4     6.8   182                                  
1998 04 02 09 00 -999      -30.9     6.4   171                                  
1998 04 02 10 00 -999      -33.4     6.4   105                                  
1998 04 02 11 00 -999      -31.7     8.2   114                                  
1998 04 02 12 00 -999      -31.0     6.4   103                                  
1998 04 02 13 00 -999      -28.7     7.8    99                                  
1998 04 02 14 00 -999      -27.1     7.2    94                                  
1998 04 02 15 00 -999      -25.9     7.4    96                                  
1998 04 02 16 00 -999      -25.8     8.0   100                                  
1998 04 02 17 00 -999      -24.7     9.8    98                                  
1998 04 02 18 00 -999      -24.7     9.2    99                                  
1998 04 02 19 00 -999      -23.7    11.5    90                                  
1998 04 02 20 00 -999      -23.4    12.7    86                                  
1998 04 02 21 00 -999      -23.1    16.0    83                                  
1998 04 02 22 00 -999      -21.9    17.0    76                                  
1998 04 02 23 00 -999      -22.1    18.5    78                                  
1998 04 03 00 00 -999      -22.1    20.7    78                                  
1998 04 03 01 00 -999      -21.3    18.5    80                                  
1998 04 03 02 00 -999      -20.5    20.3    72                                  
1998 04 03 03 00 -999      -20.2    19.7    71                                  
1998 04 03 04 00 -999      -20.3    19.5    65                                  
1998 04 03 05 00 -999      -21.3    22.6    67                                  
1998 04 03 06 00 -999      -21.6    23.2    70                                  
1998 04 03 07 00 -999      -21.0    23.4    65                                  
1998 04 03 08 00 -999      -20.9    23.2    63                                  
1998 04 03 09 00 -999      -21.0    24.6    69                                  
1998 04 03 10 00 -999      -20.7    25.5    65                                  
1998 04 03 11 00 -999      -20.3    23.8    68                                  
1998 04 03 12 00 -999      -20.6    22.4    62                                  
1998 04 03 13 00 -999      -19.8    22.4    56                                  
1998 04 03 14 00 -999      -19.5    24.0    55                                  
1998 04 03 15 00 -999      -19.5    23.6    57                                  
1998 04 03 16 00 -999      -19.5    23.4    61                                  
1998 04 03 17 00 -999      -19.8    20.9    61                                  
1998 04 03 18 00 -999      -19.4    21.1    59                                  
1998 04 03 19 00 -999      -19.5    20.7    63                                  
1998 04 03 20 00 -999      -20.2    20.9    69                                  
1998 04 03 21 00 -999      -19.6    21.6    62                                  
1998 04 03 22 00 -999      -19.1    21.1    64                                  
1998 04 03 23 00 -999      -18.7    20.5    68                                  
1998 04 04 00 00 -999      -18.5    19.1    67                                  
1998 04 04 01 00 -999      -18.3    20.5    70                                  
1998 04 04 02 00 -999      -18.0    21.8    64                                  
1998 04 04 03 00 -999      -18.2    23.6    64                                  
1998 04 04 04 00 -999      -19.2    16.6    69                                  
1998 04 04 05 00 -999      -18.1    17.7    58                                  
1998 04 04 06 00 -999      -18.4    17.2    69                                  
1998 04 04 07 00 -999      -18.0    16.8    69                                  
1998 04 04 08 00 -999      -19.3    13.5    84                                  
1998 04 04 09 00 -999      -19.5    15.0    91                                  
1998 04 04 10 00 -999      -20.5    17.4    92                                  
1998 04 04 11 00 -999      -22.1    16.8   104                                  
1998 04 04 12 00 -999      -23.9    13.5   100                                  
1998 04 04 13 00 -999      -24.3    14.4   104                                  
1998 04 04 14 00 -999      -21.8    16.4   112                                  
1998 04 04 15 00 -999      -22.3    13.1    96                                  
1998 04 04 16 00 -999      -22.7    13.1    98                                  
1998 04 04 17 00 -999      -23.5    12.9   103                                  
1998 04 04 18 00 -999      -22.9    11.3    88                                  
1998 04 04 19 00 -999      -24.8    10.7    93                                  
1998 04 04 20 00 -999      -22.8    11.7    88                                  
1998 04 04 21 00 -999      -21.0    10.7    77                                  
1998 04 04 22 00 -999      -21.0     9.4    86                                  
1998 04 04 23 00 -999      -21.0     9.8    97                                  
1998 04 05 00 00 -999      -22.5     9.2    92                                  
1998 04 05 01 00 -999      -22.6    10.9    91                                  
1998 04 05 02 00 -999      -22.9    11.5    88                                  
1998 04 05 03 00 -999      -23.2     8.8   105                                  
1998 04 05 04 00 -999      -23.0    10.3   101                                  
1998 04 05 05 00 -999      -24.9    10.5   121                                  
1998 04 05 06 00 -999      -22.3    10.3   119                                  
1998 04 05 07 00 -999      -22.9     9.4   102                                  
1998 04 05 08 00 -999      -22.5     7.8   102                                  
1998 04 05 09 00 -999      -25.1     6.6   118                                  
1998 04 05 10 00 -999      -25.5    12.9   117                                  
1998 04 05 11 00 -999      -25.8    12.7   128                                  
1998 04 05 12 00 -999      -28.3    14.0   122                                  
1998 04 05 13 00 -999      -26.8    14.0   114                                  
1998 04 05 14 00 -999      -28.9     9.9   101                                  
1998 04 05 15 00 -999      -24.8     8.8   105                                  
1998 04 05 16 00 -999      -25.3     7.2    98                                  
1998 04 05 17 00 -999      -22.5     7.4   129                                  
1998 04 05 18 00 -999      -22.6     5.7   142                                  
1998 04 05 19 00 -999      -21.6     1.4    62                                  
1998 04 05 20 00 -999      -25.7     5.8   134                                  
1998 04 05 21 00 -999      -27.1     7.8   149                                  
1998 04 05 22 00 -999      -26.0     5.8   136                                  
1998 04 05 23 00 -999      -25.9     6.0   140                                  
1998 04 06 00 00 -999      -27.5     6.6   135                                  
1998 04 06 01 00 -999      -27.3     5.5   126                                  
1998 04 06 02 00 -999      -27.4     3.5    99                                  
1998 04 06 03 00 -999      -25.4     3.7   111                                  
1998 04 06 04 00 -999      -27.3     3.9   102                                  
1998 04 06 05 00 -999      -29.3     5.8   129                                  
1998 04 06 06 00 -999      -29.5     7.6   129                                  
1998 04 06 07 00 -999      -29.8     8.8   135                                  
1998 04 06 08 00 -999      -28.6    10.7   130                                  
1998 04 06 09 00 -999      -27.7    11.3   133                                  
1998 04 06 10 00 -999      -27.0     9.4   133                                  
1998 04 06 11 00 -999      -28.3     9.6   146                                  
1998 04 06 12 00 -999      -27.4     9.2   145                                  
1998 04 06 13 00 -999      -27.2    10.3   146                                  
1998 04 06 14 00 -999      -26.2     9.9   147                                  
1998 04 06 15 00 -999      -23.5    10.1   146                                  
1998 04 06 16 00 -999      -22.7    10.1   135                                  
1998 04 06 17 00 -999      -23.5     9.0   140                                  
1998 04 06 18 00 -999      -24.2     9.9   142                                  
1998 04 06 19 00 -999      -25.2     8.0   129                                  
1998 04 06 20 00 -999      -25.8     7.6   140                                  
1998 04 06 21 00 -999      -25.9     8.2   134                                  
1998 04 06 22 00 -999      -29.1     8.8   144                                  
1998 04 06 23 00 -999      -29.5    11.1   146                                  
1998 04 07 00 00 -999      -30.6    11.7   142                                  
1998 04 07 01 00 -999      -29.0    14.2   143                                  
1998 04 07 02 00 -999      -25.8    16.4   138                                  
1998 04 07 03 00 -999      -24.8    16.2   124                                  
1998 04 07 04 00 -999      -24.7    16.0   123                                  
1998 04 07 05 00 -999      -24.8    16.6   125                                  
1998 04 07 06 00 -999      -24.4    16.0   134                                  
1998 04 07 07 00 -999      -24.1    19.1   144                                  
1998 04 07 08 00 -999      -24.6    16.0   137                                  
1998 04 07 09 00 -999      -26.1    16.0   136                                  
1998 04 07 10 00 -999      -27.0    15.4   137                                  
1998 04 07 11 00 -999      -27.9    16.8   132                                  
1998 04 07 12 00 -999      -28.3    17.2   128                                  
1998 04 07 13 00 -999      -28.7    14.0   117                                  
1998 04 07 14 00 -999      -28.0    12.5   117                                  
1998 04 07 15 00 -999      -27.1    10.1   119                                  
1998 04 07 16 00 -999      -25.4     8.2   130                                  
1998 04 07 17 00 -999      -25.0     8.6   128                                  
1998 04 07 18 00 -999      -24.0     5.3   113                                  
1998 04 07 19 00 -999      -23.9     5.5    97                                  
1998 04 07 20 00 -999      -23.1     5.7    81                                  
1998 04 07 21 00 -999      -22.6     7.4    67                                  
1998 04 07 22 00 -999      -22.6     8.8    70                                  
1998 04 07 23 00 -999      -22.4     8.8    58                                  
1998 04 08 00 00 -999      -22.3     9.8    65                                  
1998 04 08 01 00 -999      -22.1     9.4    63                                  
1998 04 08 02 00 -999      -22.0     9.8    74                                  
1998 04 08 03 00 -999      -21.8     9.6    71                                  
1998 04 08 04 00 -999      -22.4    10.3    73                                  
1998 04 08 05 00 -999      -22.2    12.1    87                                  
1998 04 08 06 00 -999      -22.9    11.5    86                                  
1998 04 08 07 00 -999      -23.3    11.9    83                                  
1998 04 08 08 00 -999      -25.4    10.1   100                                  
1998 04 08 09 00 -999      -26.4    12.1   106                                  
1998 04 08 10 00 -999      -26.8    12.1    86                                  
1998 04 08 11 00 -999      -26.9    10.1    92                                  
1998 04 08 12 00 -999      -23.7    11.5    93                                  
1998 04 08 13 00 -999      -22.4    11.7    86                                  
1998 04 08 14 00 -999      -21.6     9.0    64                                  
1998 04 08 15 00 -999      -21.5     9.8    73                                  
1998 04 08 16 00 -999      -21.1    12.9    59                                  
1998 04 08 17 00 -999      -21.0     6.2    70                                  
1998 04 08 18 00 -999      -20.9    11.3    66                                  
1998 04 08 19 00 -999      -20.4     9.8    65                                  
1998 04 08 20 00 -999      -20.2     8.2    45                                  
1998 04 08 21 00 -999      -19.9     7.8    46                                  
1998 04 08 22 00 -999      -20.2     8.4    62                                  
1998 04 08 23 00 -999      -20.0     8.4    58                                  
1998 04 09 00 00 -999      -20.2     9.2    52                                  
1998 04 09 01 00 -999      -19.8     8.0    59                                  
1998 04 09 02 00 -999      -20.5     8.2    85                                  
1998 04 09 03 00 -999      -20.6     9.4    83                                  
1998 04 09 04 00 -999      -21.8     8.4    94                                  
1998 04 09 05 00 -999      -20.9     8.2    85                                  
1998 04 09 06 00 -999      -19.9     9.4    85                                  
1998 04 09 07 00 -999      -20.2     8.6    72                                  
1998 04 09 08 00 -999      -20.2     6.6    89                                  
1998 04 09 09 00 -999      -20.4     9.0   101                                  
1998 04 09 10 00 -999      -21.0     8.4    90                                  
1998 04 09 11 00 -999      -21.9     7.4    85                                  
1998 04 09 12 00 -999      -21.6     8.2    77                                  
1998 04 09 13 00 -999      -21.4     8.8    94                                  
1998 04 09 14 00 -999      -20.5     9.8    79                                  
1998 04 09 15 00 -999      -20.1     9.0    65                                  
1998 04 09 16 00 -999      -20.0     8.2    71                                  
1998 04 09 17 00 -999      -20.1     5.5    70                                  
1998 04 09 18 00 -999      -19.4     5.5    45                                  
1998 04 09 19 00 -999      -19.4     6.6    43                                  
1998 04 09 20 00 -999      -19.4     6.6    48                                  
1998 04 09 21 00 -999      -22.4     5.7    41                                  
1998 04 09 22 00 -999      -25.5     3.1    98                                  
1998 04 09 23 00 -999      -28.8     3.7    98                                  
1998 04 10 00 00 -999      -25.9     6.2    65                                  
1998 04 10 01 00 -999      -24.3     4.1    81                                  
1998 04 10 02 00 -999      -22.1     5.1    52                                  
