LGB00_a_new
Operated by Australia
latitude -68.65 longitude 61.10 height 1830m
Data format is: Year, Month, Day, Hour (UTC), Minute, Pressure (hPa), Temperature (Deg C), Wind Speed (knots), Wind Direction (Degrees)
Null values are displayed as -999
Data supplied byAAD

1989 06 08 19 00   775.1   -34.4    15.0 -999                                   
1989 06 08 20 47   775.4   -34.6    14.2 -999                                   
1989 06 08 22 33   776.2   -34.9    12.2 -999                                   
1989 06 09 00 20   778.7   -35.3    11.3 -999                                   
1989 06 09 02 06   776.0   -35.3    10.7 -999                                   
1989 06 09 03 53   779.3   -35.9     9.5 -999                                   
1989 06 09 05 39   777.2   -37.2     8.8 -999                                   
1989 06 09 07 26   777.7   -37.1     8.7 -999                                   
1989 06 09 08 19   778.0   -37.0     7.9 -999                                   
1989 06 09 10 07   777.8   -37.6     9.4 -999                                   
1989 06 09 11 53   778.2   -36.9    10.2 -999                                   
1989 06 09 13 39   778.7   -36.0     9.3 -999                                   
1989 06 09 15 27   778.7   -34.8     8.8 -999                                   
1989 06 09 17 13   778.2   -32.5     7.6 -999                                   
1989 06 09 19 00   776.9   -30.8     6.2 -999                                   
1989 06 09 20 47   776.9   -29.4     7.6 -999                                   
1989 06 09 21 40   779.1   -28.8     7.5 -999                                   
1989 06 09 22 33   776.0   -27.8     6.8 -999                                   
1989 06 09 23 27   778.2   -27.8     7.8 -999                                   
1989 06 10 00 20   777.8   -27.2     8.5 -999                                   
1989 06 10 01 13   777.0   -26.9     9.0 -999                                   
1989 06 10 03 00   776.9   -26.6     8.9 -999                                   
1989 06 10 04 46   777.3   -26.8    10.3 -999                                   
1989 06 10 08 19   777.5   -27.5    10.4 -999                                   
1989 06 10 10 07   775.2   -28.7     9.2 -999                                   
1989 06 10 11 53   777.3   -28.7    10.1 -999                                   
1989 06 10 13 39   776.2   -28.8     9.4 -999                                   
1989 06 10 15 27   777.5   -30.0    10.1 -999                                   
1989 06 10 17 13   777.2   -31.4    10.7 -999                                   
1989 06 10 18 07   778.0   -31.7    10.4 -999                                   
1989 06 10 19 00   776.2   -32.0    10.5 -999                                   
1989 06 10 19 53   775.9   -31.9    10.7 -999                                   
1989 06 10 21 40   776.7   -31.7    10.8 -999                                   
1989 06 10 23 27   776.2   -32.3    11.2 -999                                   
1989 06 11 01 13   776.5   -31.4    11.0 -999                                   
1989 06 11 03 00   775.9   -31.8    10.8 -999                                   
1989 06 11 04 46   776.4   -32.7    10.7 -999                                   
1989 06 11 08 20   776.5   -32.6    11.2 -999                                   
1989 06 11 10 07   777.0   -33.4    10.8 -999                                   
1989 06 11 11 53   775.4   -33.1    10.8 -999                                   
1989 06 11 13 40   776.4   -33.2    10.3 -999                                   
1989 06 11 14 33   776.0   -34.7     9.5 -999                                   
1989 06 11 15 27   776.4   -34.0     9.7 -999                                   
1989 06 11 16 20   775.4   -35.0     9.4 -999                                   
1989 06 11 18 07   775.1   -35.9     9.7 -999                                   
1989 06 11 19 53   773.9   -36.6    10.2 -999                                   
1989 06 11 21 41   774.4   -37.1    10.3 -999                                   
1989 06 11 23 27   775.1   -37.4    10.6 -999                                   
1989 06 12 01 13   772.8   -37.8    10.5 -999                                   
1989 06 12 02 06   775.4   -38.0    11.2 -999                                   
1989 06 12 03 01   772.8   -37.6    11.2 -999                                   
1989 06 12 03 54   772.1   -37.8    10.5 -999                                   
1989 06 12 05 40   773.3   -38.1    10.2 -999                                   
1989 06 12 08 20   771.3   -36.9     9.6 -999                                   
1989 06 12 10 07   771.8   -37.9     9.9 -999                                   
1989 06 12 11 53   770.5   -36.5     9.7 -999                                   
1989 06 12 12 47   770.5   -36.9     9.2 -999                                   
1989 06 12 14 33   771.1   -37.5    10.8 -999                                   
1989 06 12 16 20   772.1   -37.7    10.1 -999                                   
1989 06 12 18 07   771.6   -40.2    10.3 -999                                   
1989 06 12 19 53   770.5   -41.2    10.9 -999                                   
1989 06 12 20 47   768.7   -41.7    11.0 -999                                   
1989 06 12 21 41   770.7   -42.1    10.8 -999                                   
1989 06 12 22 33   771.5   -42.4    11.0 -999                                   
1989 06 12 23 27   768.9   -42.6    11.8 -999                                   
1989 06 13 00 21   769.2   -43.0    11.9 -999                                   
1989 06 13 02 06   770.2   -43.0    12.6 -999                                   
1989 06 13 03 54   769.4   -43.0    11.2 -999                                   
1989 06 13 05 40   768.4   -42.7    11.9 -999                                   
1989 06 13 08 20   769.5   -42.8    10.8 -999                                   
1989 06 13 10 07   769.2   -43.2    10.8 -999                                   
1989 06 13 11 00   768.7   -43.5    11.3 -999                                   
1989 06 13 12 48   769.0   -42.5    12.2 -999                                   
1989 06 13 14 33   771.1   -42.8    12.4 -999                                   
1989 06 13 15 28   771.0   -42.8    12.8 -999                                   
1989 06 13 16 20   771.3   -43.0    13.0 -999                                   
1989 06 13 17 13   770.2   -43.2    12.8 -999                                   
1989 06 13 18 08   770.3   -43.5    12.2 -999                                   
1989 06 13 19 01   772.3   -43.7    12.1 -999                                   
1989 06 13 20 48   770.0   -44.3    13.6 -999                                   
1989 06 13 21 41   770.0   -44.6    13.6 -999                                   
1989 06 13 22 33   770.0   -44.5    14.4 -999                                   
1989 06 13 23 28   770.7   -44.4    14.5 -999                                   
1989 06 14 00 21   770.0   -44.3    15.2 -999                                   
1989 06 14 02 08   770.5   -43.8    14.9 -999                                   
1989 06 14 03 01   771.0   -43.8    14.8 -999                                   
1989 06 14 03 54   771.1   -43.7    14.4 -999                                   
1989 06 14 04 47   771.6   -43.4    14.2 -999                                   
1989 06 14 07 27   773.4   -43.5    13.7 -999                                   
1989 06 14 09 14   772.0   -43.3    15.1 -999                                   
1989 06 14 11 00   772.3   -43.5    16.3 -999                                   
1989 06 14 12 48   773.4   -43.2    15.9 -999                                   
1989 06 14 13 40   773.1   -43.0    14.8 -999                                   
1989 06 14 14 33   773.6   -43.2    15.4 -999                                   
1989 06 14 15 28   773.3   -42.8    16.2 -999                                   
1989 06 14 16 20   773.6   -43.2    16.8 -999                                   
1989 06 14 17 13   774.7   -42.5    17.0 -999                                   
1989 06 14 18 08   773.8   -42.6    17.4 -999                                   
1989 06 14 19 01   775.4   -42.8    16.8 -999                                   
1989 06 14 19 53   774.6   -42.4    16.4 -999                                   
1989 06 14 20 48   776.7   -41.9    17.4 -999                                   
1989 06 14 21 41   775.4   -41.4    18.2 -999                                   
1989 06 14 22 33   775.1   -40.8    17.9 -999                                   
1989 06 14 23 28   775.4   -40.5    17.2 -999                                   
1989 06 15 01 13   776.4   -40.7    16.7 -999                                   
1989 06 15 03 01   774.6   -41.3    17.7 -999                                   
1989 06 15 04 47   774.9   -40.5    17.4 -999                                   
1989 06 15 07 27   774.3   -40.4    17.2 -999                                   
1989 06 15 09 15   773.3   -39.5    17.2 -999                                   
1989 06 15 11 00   773.4   -39.1    17.2 -999                                   
1989 06 15 12 48   772.9   -38.4    17.7 -999                                   
1989 06 15 13 40   772.5   -38.6    17.3 -999                                   
1989 06 15 14 35   773.1   -38.6    17.5 -999                                   
1989 06 15 15 28   772.8   -38.6    16.9 -999                                   
1989 06 15 16 20   772.9   -39.4    17.5 -999                                   
1989 06 15 17 15   771.5   -39.1    17.7 -999                                   
1989 06 15 18 08   772.0   -39.7    17.1 -999                                   
1989 06 15 19 01   770.3   -40.2    17.4 -999                                   
1989 06 15 19 54   772.3   -40.0    17.6 -999                                   
1989 06 15 20 48   771.8   -40.2    17.3 -999                                   
1989 06 15 21 41   772.5   -40.8    17.5 -999                                   
1989 06 15 22 34   772.3   -41.1    17.2 -999                                   
1989 06 15 23 28   770.0   -41.1    17.3 -999                                   
1989 06 16 00 21   768.5   -41.2    17.2 -999                                   
1989 06 16 01 14   768.2   -41.3    16.8 -999                                   
1989 06 16 03 01   769.4   -40.8    17.0 -999                                   
1989 06 16 04 47   769.2   -41.0    15.9 -999                                   
1989 06 16 09 15   765.6   -41.7    15.5 -999                                   
1989 06 16 11 00   767.7   -42.0    16.1 -999                                   
1989 06 16 12 48   764.4   -42.0    14.4 -999                                   
1989 06 16 14 35   763.8   -42.5    14.2 -999                                   
1989 06 16 15 28   764.9   -42.5    13.8 -999                                   
1989 06 16 16 20   763.5   -42.3    13.6 -999                                   
1989 06 16 17 15   764.4   -42.1    13.6 -999                                   
1989 06 16 18 08   762.8   -42.2    13.0 -999                                   
1989 06 16 19 01   762.6   -42.6    12.6 -999                                   
1989 06 16 19 54   763.5   -42.5    13.1 -999                                   
1989 06 16 20 48   763.1   -43.0    12.6 -999                                   
1989 06 16 21 41   762.1   -42.9    13.9 -999                                   
1989 06 16 22 34   762.8   -43.2    14.2 -999                                   
1989 06 16 23 28   761.2   -43.3    14.7 -999                                   
1989 06 17 00 21   762.5   -43.4    14.9 -999                                   
1989 06 17 02 08   762.6   -43.9    13.9 -999                                   
1989 06 17 03 54   761.3   -44.1    14.6 -999                                   
1989 06 17 05 42   760.8   -44.3    15.5 -999                                   
1989 06 17 09 15   761.7   -44.4    17.7 -999                                   
1989 06 17 11 01   759.0   -43.9    17.0 -999                                   
1989 06 17 12 48   758.4   -43.4    16.7 -999                                   
1989 06 17 13 41   758.0   -43.1    16.8 -999                                   
1989 06 17 14 35   759.5   -43.7    16.8 -999                                   
1989 06 17 15 28   756.1   -43.3    15.7 -999                                   
1989 06 17 16 21   756.4   -43.7    15.8 -999                                   
1989 06 17 17 15   755.7   -43.8    15.5 -999                                   
1989 06 17 18 08   754.8   -43.5    16.4 -999                                   
1989 06 17 19 01   754.9   -43.2    15.3 -999                                   
1989 06 17 20 48   753.6   -43.2    15.4 -999                                   
1989 06 17 22 34   754.1   -43.5    15.3 -999                                   
1989 06 18 00 22   752.9   -44.2    14.0 -999                                   
1989 06 18 02 08   754.3   -45.6    13.6 -999                                   
1989 06 18 03 54   752.9   -46.0    14.2 -999                                   
1989 06 18 07 27   754.9   -46.8    11.4 -999                                   
1989 06 18 09 15   756.7   -47.1    10.4 -999                                   
1989 06 18 10 07   756.4   -47.2    11.0 -999                                   
1989 06 18 11 01   756.6   -47.2     9.6 -999                                   
1989 06 18 11 55   757.4   -47.5     9.4 -999                                   
1989 06 18 13 41   758.9   -47.7     8.7 -999                                   
1989 06 18 15 28   758.9   -47.8     6.5 -999                                   
1989 06 18 17 15   762.1   -48.2     6.1 -999                                   
1989 06 18 19 01   764.9   -47.4     5.9 -999                                   
1989 06 18 20 48   762.3   -48.0     5.0 -999                                   
1989 06 18 22 34   765.3   -48.7     5.1 -999                                   
1989 06 19 00 22   766.7   -48.8     4.5 -999                                   
1989 06 19 01 14   767.4   -48.2     5.4 -999                                   
1989 06 19 03 02   768.0   -43.0     4.1 -999                                   
1989 06 19 04 47   771.0   -43.2     4.5 -999                                   
1989 06 19 06 35   769.3   -42.2     6.2 -999                                   
1989 06 19 08 21   769.2   -39.8     4.7 -999                                   
1989 06 19 10 08   771.3   -37.9     5.8 -999                                   
1989 06 19 11 55   772.9   -36.2     6.0 -999                                   
1989 06 19 13 41   772.5   -36.5     5.4 -999                                   
1989 06 19 15 28   770.3   -37.9     5.2 -999                                   
1989 06 19 17 15   771.5   -42.5     6.6 -999                                   
1989 06 19 19 01   769.0   -44.3     9.1 -999                                   
1989 06 19 19 54   767.7   -44.6     8.5 -999                                   
1989 06 19 20 49   768.0   -44.6     8.8 -999                                   
1989 06 19 21 41   766.2   -44.3     9.2 -999                                   
1989 06 19 23 29   765.9   -44.0    10.8 -999                                   
1989 06 20 01 14   766.7   -43.6    11.4 -999                                   
1989 06 20 03 02   767.5   -43.3    11.6 -999                                   
1989 06 20 04 49   765.1   -42.3    12.0 -999                                   
1989 06 20 08 21   763.6   -41.9    11.4 -999                                   
1989 06 20 10 08   763.9   -41.3    11.8 -999                                   
1989 06 20 11 55   763.0   -41.3    12.5 -999                                   
1989 06 20 12 48   761.6   -41.4    12.4 -999                                   
1989 06 20 13 41   762.1   -41.3    12.6 -999                                   
1989 06 20 14 35   763.0   -41.0    12.2 -999                                   
1989 06 20 15 28   762.5   -40.3    12.3 -999                                   
1989 06 20 16 21   762.6   -40.4    12.3 -999                                   
1989 06 20 17 15   764.6   -40.4    12.5 -999                                   
1989 06 20 18 09   762.0   -39.8    11.7 -999                                   
1989 06 20 19 54   764.1   -39.4    11.1 -999                                   
1989 06 20 21 41   762.1   -39.0    11.9 -999                                   
1989 06 20 23 29   761.2   -38.5    11.6 -999                                   
1989 06 21 01 14   761.5   -38.6    12.5 -999                                   
1989 06 21 02 09   762.5   -38.2    12.4 -999                                   
1989 06 21 03 54   760.8   -38.0    12.2 -999                                   
1989 06 21 05 42   761.5   -36.6    12.1 -999                                   
1989 06 21 06 35   760.2   -37.0    11.6 -999                                   
1989 06 21 08 21   754.4   -37.1    12.0 -999                                   
1989 06 21 10 08   760.5   -37.6    13.7 -999                                   
1989 06 21 11 56   759.8   -37.2    13.5 -999                                   
1989 06 21 12 48   760.7   -36.9    13.6 -999                                   
1989 06 21 13 41   761.2   -36.7    13.1 -999                                   
1989 06 21 14 36   759.7   -36.9    14.1 -999                                   
1989 06 21 15 28   760.3   -36.6    14.1 -999                                   
1989 06 21 16 21   760.3   -35.8    13.9 -999                                   
1989 06 21 18 09   759.3   -36.0    15.3 -999                                   
1989 06 21 19 56   760.3   -36.0    15.0 -999                                   
1989 06 21 20 49   762.5   -36.7    15.3 -999                                   
1989 06 21 21 41   762.8   -37.0    15.6 -999                                   
1989 06 21 22 36   760.8   -36.4    15.2 -999                                   
1989 06 21 23 29   761.3   -35.3    16.0 -999                                   
1989 06 22 00 22   762.5   -33.8    16.1 -999                                   
1989 06 22 02 09   763.3   -32.7    16.4 -999                                   
1989 06 22 03 55   761.0   -32.3    16.4 -999                                   
1989 06 22 05 42   760.3   -31.5    16.3 -999                                   
1989 06 22 06 35   759.2   -30.1    17.4 -999                                   
1989 06 22 08 21   761.3   -28.8    19.7 -999                                   
1989 06 22 10 08   754.3   -28.2    19.2 -999                                   
1989 06 22 11 56   759.7   -29.3    19.1 -999                                   
1989 06 22 12 48   760.3   -28.9    18.4 -999                                   
1989 06 22 13 41   762.6   -29.0    18.6 -999                                   
1989 06 22 14 36   762.6   -28.9    18.4 -999                                   
1989 06 22 15 28   761.0   -29.5    18.4 -999                                   
1989 06 22 16 21   762.3   -29.6    16.1 -999                                   
1989 06 22 17 16   760.3   -30.0    13.5 -999                                   
1989 06 22 18 09   761.6   -30.8    16.5 -999                                   
1989 06 22 19 01   759.5   -30.7    15.8 -999                                   
1989 06 22 19 56   759.3   -30.2    17.4 -999                                   
1989 06 22 20 49   761.2   -29.9    18.4 -999                                   
1989 06 22 21 41   761.5   -31.1    17.7 -999                                   
1989 06 22 22 36   762.3   -31.5    17.5 -999                                   
1989 06 22 23 29   761.0   -30.9    17.5 -999                                   
1989 06 23 00 22   762.8   -30.6    18.4 -999                                   
1989 06 23 02 09   762.3   -31.9    17.9 -999                                   
1989 06 23 03 02   761.2   -32.7    17.1 -999                                   
1989 06 23 03 55   761.2   -32.8    16.7 -999                                   
1989 06 23 04 49   761.6   -33.6    16.9 -999                                   
1989 06 23 08 23   762.6   -35.4    13.5 -999                                   
1989 06 23 09 16   762.6   -34.4    13.4 -999                                   
1989 06 23 10 08   764.3   -32.7    13.6 -999                                   
1989 06 23 11 02   765.9   -32.7    13.9 -999                                   
1989 06 23 12 48   767.1   -31.3    14.6 -999                                   
1989 06 23 13 42   765.7   -31.2    13.4 -999                                   
1989 06 23 14 36   766.1   -31.5    13.4 -999                                   
1989 06 23 15 28   767.4   -32.7    12.8 -999                                   
1989 06 23 16 22   768.0   -34.3    13.5 -999                                   
1989 06 23 17 16   769.8   -35.2    12.2 -999                                   
1989 06 23 18 09   770.0   -36.0    11.7 -999                                   
1989 06 23 19 02   769.0   -37.6    11.9 -999                                   
1989 06 23 19 56   768.7   -38.6    12.2 -999                                   
1989 06 23 20 49   770.0   -39.3    12.2 -999                                   
1989 06 23 21 42   769.2   -39.3    11.8 -999                                   
1989 06 23 23 29   768.7   -39.7    12.3 -999                                   
1989 06 24 01 15   771.6   -39.6    12.2 -999                                   
1989 06 24 03 03   770.6   -40.5    12.4 -999                                   
1989 06 24 04 49   771.8   -41.5    11.4 -999                                   
1989 06 24 09 16   772.3   -42.2    11.0 -999                                   
1989 06 24 12 48   773.4   -43.2    10.8 -999                                   
1989 06 24 13 42   774.2   -43.3    10.8 -999                                   
1989 06 24 14 36   773.1   -43.2    10.7 -999                                   
1989 06 24 15 28   773.1   -43.0    10.2 -999                                   
1989 06 24 16 22   773.3   -43.2    10.6 -999                                   
1989 06 24 17 16   773.3   -43.0    10.8 -999                                   
1989 06 24 18 09   775.5   -43.3    10.6 -999                                   
1989 06 24 19 56   775.1   -43.2    11.0 -999                                   
1989 06 24 20 49   774.6   -43.4    10.7 -999                                   
1989 06 24 21 42   776.0   -43.6    10.4 -999                                   
1989 06 24 22 36   775.5   -43.6    10.8 -999                                   
1989 06 24 23 29   776.2   -43.7    10.6 -999                                   
1989 06 25 00 22   778.2   -43.5    10.1 -999                                   
1989 06 25 01 15   776.4   -43.2    10.6 -999                                   
1989 06 25 03 03   776.7   -43.2    10.1 -999                                   
1989 06 25 04 49   778.8   -43.5    10.1 -999                                   
1989 06 25 09 16   782.1   -43.9     8.0 -999                                   
1989 06 25 11 02   780.4   -43.5     8.8 -999                                   
1989 06 25 12 49   780.3   -42.1     8.8 -999                                   
1989 06 25 14 36   781.6   -40.5     8.4 -999                                   
1989 06 25 16 22   781.9   -38.5     7.8 -999                                   
1989 06 25 17 16   781.6   -37.7     6.7 -999                                   
1989 06 25 18 09   783.0   -37.1     6.3 -999                                   
1989 06 25 19 02   784.0   -36.8     5.6 -999                                   
1989 06 25 19 56   782.6   -36.5     5.4 -999                                   
1989 06 25 20 50   782.7   -37.1     5.7 -999                                   
1989 06 25 21 42   783.0   -38.4     5.2 -999                                   
1989 06 25 22 36   784.0   -39.5     5.9 -999                                   
1989 06 26 00 22   783.2   -39.4     7.3 -999                                   
1989 06 26 02 10   786.3   -39.2     6.9 -999                                   
1989 06 26 03 55   784.0   -38.0     7.3 -999                                   
1989 06 26 05 43   784.7   -37.1     8.5 -999                                   
1989 06 26 09 16   786.8   -32.8     6.8 -999                                   
1989 06 26 11 02   785.3   -30.5     5.8 -999                                   
1989 06 26 12 49   785.6   -29.5 -999    -999                                   
1989 06 26 14 36   784.0   -27.5 -999    -999                                   
1989 06 26 15 29   784.2   -26.6 -999    -999                                   
1989 06 26 16 22   783.7   -26.1 -999    -999                                   
1989 06 26 17 16   783.5   -26.3 -999    -999                                   
1989 06 26 18 09   783.4   -26.3 -999    -999                                   
1989 06 26 19 02   782.9   -26.6 -999    -999                                   
1989 06 26 20 50   781.9   -27.0 -999    -999                                   
1989 06 26 22 36   781.1   -27.0 -999    -999                                   
1989 06 27 00 22   777.7   -27.3 -999    -999                                   
1989 06 27 02 10   778.0   -27.4 -999    -999                                   
1989 06 27 03 55   777.2   -27.1 -999    -999                                   
1989 06 27 05 43   777.0   -26.9 -999    -999                                   
1989 06 27 07 30   775.7   -27.1 -999    -999                                   
1989 06 27 09 16   773.6   -26.9 -999    -999                                   
1989 06 27 11 02   772.3   -26.6 -999    -999                                   
1989 06 27 11 56   770.6   -26.2 -999    -999                                   
1989 06 27 12 49   770.3   -26.2 -999    -999                                   
1989 06 27 13 42   769.8   -26.5 -999    -999                                   
1989 06 27 15 29   772.0   -26.5 -999    -999                                   
1989 06 27 17 17   768.5   -26.4 -999    -999                                   
1989 06 27 19 02   769.8   -26.3 -999    -999                                   
1989 06 27 20 50   770.6   -26.4 -999    -999                                   
1989 06 27 22 37   770.2   -26.0 -999    -999                                   
1989 06 27 23 30   772.1   -25.9 -999    -999                                   
1989 06 28 00 22   770.5   -25.8 -999    -999                                   
1989 06 28 01 17   770.3   -25.7 -999    -999                                   
1989 06 28 03 03   772.6   -25.5 -999    -999                                   
1989 06 28 10 09   778.5   -24.3 -999    -999                                   
1989 06 28 11 56   779.8   -24.3 -999    -999                                   
1989 06 28 13 42   779.1   -25.5 -999    -999                                   
1989 06 28 15 29   779.3   -25.2 -999    -999                                   
1989 06 28 17 17   782.1   -25.4 -999    -999                                   
1989 06 28 18 09   780.6   -24.8 -999    -999                                   
1989 06 28 19 02   782.9   -24.7 -999    -999                                   
1989 06 28 19 57   781.3   -24.5 -999    -999                                   
1989 06 28 20 50   781.1   -24.6 -999    -999                                   
1989 06 28 21 42   780.0   -24.6 -999    -999                                   
1989 06 28 22 37   780.6   -24.6 -999    -999                                   
1989 06 28 23 30   780.3   -24.8 -999    -999                                   
1989 06 29 01 17   781.7   -25.0 -999    -999                                   
1989 06 29 03 03   782.2   -25.4 -999    -999                                   
1989 06 29 04 50   780.6   -26.1 -999    -999                                   
1989 06 29 06 36   783.9   -26.5 -999    -999                                   
1989 06 29 08 24   782.9   -27.1 -999    -999                                   
1989 06 29 10 09   784.8   -27.3 -999    -999                                   
1989 06 29 11 56   784.8   -27.7 -999    -999                                   
1989 06 29 12 49   785.0   -27.8 -999    -999                                   
1989 06 29 13 44   785.2   -27.7 -999    -999                                   
1989 06 29 14 37   785.3   -27.6 -999    -999                                   
1989 06 29 15 29   785.2   -27.6 -999    -999                                   
1989 06 29 16 23   786.8   -27.5 -999    -999                                   
1989 06 29 17 17   786.6   -27.4 -999    -999                                   
1989 06 29 19 03   785.2   -27.0 -999    -999                                   
1989 06 29 19 57   787.1   -26.7 -999    -999                                   
1989 06 29 21 43   786.9   -25.4 -999    -999                                   
1989 06 29 23 30   784.0   -23.5 -999    -999                                   
1989 07 01 00 23   780.6   -28.1 -999    -999                                   
1989 07 01 02 11   779.0   -28.1 -999    -999                                   
1989 07 01 03 57   778.8   -27.8 -999    -999                                   
1989 07 01 05 43   780.3   -27.6 -999    -999                                   
1989 07 01 06 36   782.1   -27.9 -999    -999                                   
1989 07 01 08 24   780.0   -28.8 -999    -999                                   
1989 07 01 10 10   779.5   -29.0 -999    -999                                   
1989 07 01 11 56   778.3   -29.9 -999    -999                                   
1989 07 01 12 50   780.3   -30.5 -999    -999                                   
1989 07 01 13 44   777.5   -30.8 -999    -999                                   
1989 07 01 14 37   778.7   -31.9 -999    -999                                   
1989 07 01 15 30   777.0   -32.2 -999    -999                                   
1989 07 01 16 23   780.0   -32.8 -999    -999                                   
1989 07 01 17 17   777.3   -33.1 -999    -999                                   
1989 07 01 18 10   776.0   -33.5 -999    -999                                   
1989 07 01 19 03   775.7   -34.2 -999    -999                                   
1989 07 01 19 57   776.2   -34.5 -999    -999                                   
1989 07 01 20 50   777.0   -35.0 -999    -999                                   
1989 07 01 21 43   775.9   -35.4 -999    -999                                   
1989 07 01 22 37   775.1   -35.6 -999    -999                                   
1989 07 01 23 31   774.7   -35.9 -999    -999                                   
1989 07 02 00 23   774.6   -36.4 -999    -999                                   
1989 07 02 02 11   773.9   -37.2 -999    -999                                   
1989 07 02 03 03   773.1   -37.5 -999    -999                                   
1989 07 02 04 51   774.4   -38.4 -999    -999                                   
1989 07 02 08 24   773.3   -39.8 -999    -999                                   
1989 07 02 10 10   772.8   -40.0 -999    -999                                   
1989 07 02 11 04   772.1   -40.3 -999    -999                                   
1989 07 02 11 57   773.6   -40.2 -999    -999                                   
1989 07 02 12 50   775.2   -39.9 -999    -999                                   
1989 07 02 13 44   774.3   -39.3 -999    -999                                   
1989 07 02 14 37   776.5   -39.6 -999    -999                                   
1989 07 02 15 30   773.8   -39.6 -999    -999                                   
1989 07 02 16 23   773.6   -40.0 -999    -999                                   
1989 07 02 17 18   774.1   -39.9 -999    -999                                   
1989 07 02 18 10   775.1   -39.7 -999    -999                                   
1989 07 02 19 03   775.1   -39.2 -999    -999                                   
1989 07 02 19 58   774.6   -38.8 -999    -999                                   
1989 07 02 20 50   774.7   -38.1 -999    -999                                   
1989 07 02 21 43   773.8   -37.5 -999    -999                                   
1989 07 02 23 31   775.1   -38.8 -999    -999                                   
1989 07 03 01 18   775.6   -38.8 -999    -999                                   
1989 07 03 03 03   775.2   -39.0 -999    -999                                   
1989 07 03 04 51   772.6   -39.3 -999    -999                                   
1989 07 03 07 31   772.0   -39.2 -999    -999                                   
1989 07 03 09 17   772.8   -38.5 -999    -999                                   
1989 07 03 11 04   773.3   -38.7 -999    -999                                   
1989 07 03 12 50   771.3   -38.4 -999    -999                                   
1989 07 03 13 44   770.5   -38.3 -999    -999                                   
1989 07 03 14 37   770.7   -38.3 -999    -999                                   
1989 07 03 15 30   768.9   -38.5 -999    -999                                   
1989 07 03 16 23   771.3   -38.9 -999    -999                                   
1989 07 03 18 10   770.3   -39.1 -999    -999                                   
1989 07 03 19 58   771.5   -39.6 -999    -999                                   
1989 07 03 21 43   771.3   -39.6 -999    -999                                   
1989 07 03 22 38   770.5   -39.6 -999    -999                                   
1989 07 03 23 31   771.1   -40.3 -999    -999                                   
1989 07 04 03 04   772.8   -40.7 -999    -999                                   
1989 07 04 04 51   771.5   -39.5 -999    -999                                   
1989 07 04 05 44   772.9   -39.6 -999    -999                                   
1989 07 04 07 31   772.8   -39.8 -999    -999                                   
1989 07 04 09 17   773.1   -39.7 -999    -999                                   
1989 07 04 11 05   775.7   -39.4 -999    -999                                   
1989 07 04 12 50   776.4   -38.8 -999    -999                                   
1989 07 04 14 37   776.2   -39.0 -999    -999                                   
1989 07 04 16 25   778.5   -38.2 -999    -999                                   
1989 07 04 18 10   777.7   -38.2 -999    -999                                   
1989 07 04 19 05   778.0   -38.7 -999    -999                                   
1989 07 04 19 58   778.7   -38.2 -999    -999                                   
1989 07 04 20 50   778.2   -38.5 -999    -999                                   
1989 07 04 21 45   779.3   -38.9 -999    -999                                   
1989 07 04 22 38   779.8   -38.6 -999    -999                                   
1989 07 05 00 24   781.9   -38.2 -999    -999                                   
1989 07 05 02 11   782.4   -37.5 -999    -999                                   
1989 07 05 03 58   780.4   -36.2 -999    -999                                   
1989 07 05 05 44   781.8   -35.0 -999    -999                                   
1989 07 05 07 31   780.0   -33.9 -999    -999                                   
1989 07 05 09 17   778.8   -30.4 -999    -999                                   
1989 07 05 11 05   776.9   -29.0 -999    -999                                   
1989 07 05 12 50   775.4   -28.0 -999    -999                                   
1989 07 05 14 37   773.4   -27.4 -999    -999                                   
1989 07 05 15 30   772.0   -27.7 -999    -999                                   
1989 07 05 16 25   772.1   -27.6 -999    -999                                   
1989 07 05 17 18   770.7   -27.7 -999    -999                                   
1989 07 05 19 05   771.6   -27.4 -999    -999                                   
1989 07 05 20 50   769.0   -27.1 -999    -999                                   
1989 07 05 22 38   767.9   -27.5 -999    -999                                   
1989 07 06 00 24   770.0   -27.8 -999    -999                                   
1989 07 06 02 11   766.9   -28.9 -999    -999                                   
1989 07 06 03 58   768.0   -29.2 -999    -999                                   
1989 07 06 05 44   766.7   -29.2 -999    -999                                   
1989 07 06 07 32   765.4   -29.4 -999    -999                                   
1989 07 06 09 17   766.2   -29.1 -999    -999                                   
1989 07 06 11 05   765.4   -29.7 -999    -999                                   
1989 07 06 12 51   765.8   -30.8 -999    -999                                   
1989 07 06 13 45   765.4   -31.0 -999    -999                                   
1989 07 06 15 31   766.1   -30.7 -999    -999                                   
1989 07 06 17 18   763.9   -31.1 -999    -999                                   
1989 07 06 19 05   762.5   -31.2 -999    -999                                   
1989 07 06 20 51   765.4   -33.7 -999    -999                                   
1989 07 06 22 38   762.8   -33.9 -999    -999                                   
1989 07 06 23 31   763.9   -34.0 -999    -999                                   
1989 07 07 00 24   765.1   -34.8 -999    -999                                   
1989 07 07 01 18   765.1   -35.8 -999    -999                                   
1989 07 07 03 04   763.9   -37.3 -999    -999                                   
1989 07 07 04 52   765.1   -38.2 -999    -999                                   
1989 07 07 07 32   764.4   -39.5 -999    -999                                   
1989 07 07 09 17   765.1   -40.0 -999    -999                                   
